hEntrez,humanSymbol,n_studies,n_tissues,n_systems,n_species,max_abs_lfc,min_padj,n_up,n_down,n_strict,studies,n_mouse_studies,mouse_lfc,mouse_tissues,mouse_fanout,n_fly_studies,fly_fanout,fly_lfc,dir_consistency,consensus_dir,in_ocular,in_cns,in_cardio,in_flyhead,systems,xspecies_ok,mouse_systems,score,rank,tier
256126,SYCE2,1,1,1,1,1.08206,0.0351865,0,1,1,OSD-612,1,-1.08206,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.637,1725,C
54827,NXPE4,1,1,1,1,1.08114,0.0254047,1,0,1,OSD-612,1,1.08114,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.637,1726,C
113146,AHNAK2,1,1,1,1,1.07779,0.0402642,0,1,1,OSD-599,1,-1.07779,heart,1.0,0,,,1.0,DOWN,False,False,True,False,cardio,False,1,13.635,1727,C
5204,PFDN5,1,1,1,1,1.07579,0.00249361,0,1,1,OSD-564,1,-1.07579,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.634,1728,C
140688,NOL4L,1,1,1,1,1.07458,0.00144922,1,0,1,OSD-612,1,1.07458,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.634,1729,C
11140,CDC37,1,1,1,1,1.07153,0.0299307,1,0,1,OSD-613,1,1.07153,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.633,1730,C
6188,RPS3,1,1,1,1,1.06591,0.00661164,0,1,1,OSD-564,1,-1.06591,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.63,1731,C
23630,KCNE5,1,1,1,1,1.06489,0.0418815,0,1,1,OSD-612,1,-1.06489,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.63,1732,C
123169,LEO1,1,1,1,1,1.064,0.018333,0,1,1,OSD-612,1,-1.064,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.629,1733,C
130814,SLC66A3,1,1,1,1,1.06259,0.0086504,1,0,1,OSD-525,1,1.06259,cerebellum,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.629,1734,C
78990,OTUB2,1,1,1,1,1.06216,0.0156627,1,0,1,OSD-612,1,1.06216,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.629,1735,C
6222,RPS18,1,1,1,1,1.06174,0.00864462,0,1,1,OSD-564,1,-1.06174,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.628,1736,C
8792,TNFRSF11A,1,1,1,1,1.0612,0.0141208,1,0,1,OSD-612,1,1.0612,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.628,1737,C
6229,RPS24,1,1,1,1,1.06106,0.00534784,0,1,1,OSD-564,1,-1.06106,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.628,1738,C
7351,UCP2,1,1,1,1,1.06079,0.00547255,1,0,1,OSD-525,1,1.06079,cerebellum,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.628,1739,C
387694,SH2D4B,1,1,1,1,1.06053,0.0301049,1,0,1,OSD-612,1,1.06053,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.628,1740,C
401115,C4orf48,1,1,1,1,1.05873,0.0304963,0,1,1,OSD-613,1,-1.05873,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.627,1741,C
348807,CFAP100,1,1,1,1,1.05836,0.0414999,0,1,1,OSD-564,1,-1.05836,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.627,1742,C
6161,RPL32,1,1,1,1,1.05634,0.00637846,0,1,1,OSD-564,1,-1.05634,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.626,1743,C
120406,NXPE2,1,1,1,1,1.05588,0.0317684,1,0,1,OSD-525,1,1.05588,cerebellum,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.626,1744,C
79815,NIPAL2,1,1,1,1,1.05585,0.0377211,0,1,1,OSD-612,1,-1.05585,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.626,1745,C
10752,CHL1,1,1,1,1,1.05504,0.0467453,0,1,1,OSD-612,1,-1.05504,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.626,1746,C
23025,UNC13A,1,1,1,1,1.05463,0.00142549,1,0,1,OSD-612,1,1.05463,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.625,1747,C
399473,SPRED3,1,1,1,1,1.05412,0.0267214,1,0,1,OSD-612,1,1.05412,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.625,1748,C
5378,PMS1,1,1,1,1,1.05365,0.0457189,0,1,1,OSD-612,1,-1.05365,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.625,1749,C
154791,FMC1,1,1,1,1,1.05311,0.0102946,0,1,1,OSD-613,1,-1.05311,cerebral hemisphere,2.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.625,1750,C
100996928,FMC1-LUC7L2,1,1,1,1,1.05311,0.0102946,0,1,1,OSD-613,1,-1.05311,cerebral hemisphere,2.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.625,1751,C
126961,H3C14,1,1,1,1,1.05277,1.67649e-05,0,1,1,OSD-525,1,-1.05277,cerebellum,4.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.625,1752,C
333932,H3C15,1,1,1,1,1.05277,1.67649e-05,0,1,1,OSD-525,1,-1.05277,cerebellum,4.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.625,1753,C
440686,H3-7,1,1,1,1,1.05277,1.67649e-05,0,1,1,OSD-525,1,-1.05277,cerebellum,4.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.625,1754,C
653604,H3C13,1,1,1,1,1.05277,1.67649e-05,0,1,1,OSD-525,1,-1.05277,cerebellum,4.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.625,1755,C
324,APC,1,1,1,1,1.0527,0.00741085,1,0,1,OSD-612,1,1.0527,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.625,1756,C
401541,CENPP,1,1,1,1,1.0525,0.0330696,0,1,1,OSD-613,1,-1.0525,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.625,1757,C
6637,SNRPG,1,1,1,1,1.05205,0.000573473,0,1,1,OSD-564,1,-1.05205,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.624,1758,C
811,CALR,1,1,1,1,1.04939,9.04535e-07,0,1,1,OSD-525,1,-1.04939,cerebellum,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.623,1759,C
94039,ZNF101,1,1,1,1,1.04886,0.0114092,0,1,1,OSD-612,1,-1.04886,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.623,1760,C
4354,MPP1,1,1,1,1,1.04849,0.0213731,1,0,1,OSD-580,1,1.04849,heart right ventricle,1.0,0,,,1.0,UP,False,False,True,False,cardio,False,1,13.623,1761,C
144233,BCDIN3D,1,1,1,1,1.0483,0.0249138,0,1,1,OSD-612,1,-1.0483,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.623,1762,C
212,ALAS2,1,1,1,1,1.04734,0.01864,1,0,1,OSD-525,1,1.04734,cerebellum,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.622,1763,C
8337,H2AC18,1,1,1,1,1.04685,0.00725628,0,1,1,OSD-613,1,-1.04685,cerebral hemisphere,2.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.622,1764,C
723790,H2AC19,1,1,1,1,1.04685,0.00725628,0,1,1,OSD-613,1,-1.04685,cerebral hemisphere,2.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.622,1765,C
283450,HECTD4,1,1,1,1,1.04615,0.00642557,1,0,1,OSD-612,1,1.04615,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.622,1766,C
5359,PLSCR1,1,1,1,1,1.04547,0.0433713,0,1,1,OSD-612,1,-1.04547,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.622,1767,C
22859,ADGRL1,1,1,1,1,1.04274,0.0132511,1,0,1,OSD-612,1,1.04274,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.62,1768,C
8470,SORBS2,1,1,1,1,1.04095,0.00594311,1,0,1,OSD-612,1,1.04095,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.62,1769,C
64092,SAMSN1,1,1,1,1,1.04092,0.0495996,0,1,1,OSD-613,1,-1.04092,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.62,1770,C
341640,FREM2,1,1,1,1,1.04058,0.0222723,1,0,1,OSD-599,1,1.04058,heart,1.0,0,,,1.0,UP,False,False,True,False,cardio,False,1,13.62,1771,C
51729,WBP11,1,1,1,1,1.04019,0.00828292,1,0,1,OSD-613,1,1.04019,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.619,1772,C
150726,FBXO41,1,1,1,1,1.03627,0.00266901,1,0,1,OSD-612,1,1.03627,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.618,1773,C
22808,MRAS,1,1,1,1,1.03519,0.041706,1,0,1,OSD-612,1,1.03519,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.617,1774,C
79085,SLC25A23,1,1,1,1,1.03516,0.0118705,1,0,1,OSD-612,1,1.03516,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.617,1775,C
23108,RAP1GAP2,1,1,1,1,1.03489,0.0138893,1,0,1,OSD-612,1,1.03489,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.617,1776,C
3481,IGF2,1,1,1,1,1.03263,0.00275691,0,1,1,OSD-599,1,-1.03263,heart,1.0,0,,,1.0,DOWN,False,False,True,False,cardio,False,1,13.616,1777,C
2079,ERH,1,1,1,1,1.03222,0.0143168,0,1,1,OSD-564,1,-1.03222,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.616,1778,C
116068,LYSMD3,1,1,1,1,1.03175,0.000847141,0,1,1,OSD-612,1,-1.03175,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.616,1779,C
2353,FOS,1,1,1,1,1.03118,0.00378569,0,1,1,OSD-525,1,-1.03118,cerebellum,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.615,1780,C
1808,DPYSL2,1,1,1,1,1.02978,0.00354807,0,1,1,OSD-599,1,-1.02978,heart,1.0,0,,,1.0,DOWN,False,False,True,False,cardio,False,1,13.615,1781,C
79712,GTDC1,1,1,1,1,1.02846,0.0450162,1,0,1,OSD-612,1,1.02846,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.614,1782,C
51065,RPS27L,1,1,1,1,1.02688,0.0124528,0,1,1,OSD-564,1,-1.02688,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.614,1783,C
51701,NLK,1,1,1,1,1.0259,0.0497162,1,0,1,OSD-612,1,1.0259,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.613,1784,C
84899,TMTC4,1,1,1,1,1.02538,0.0191445,0,1,1,OSD-612,1,-1.02538,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.613,1785,C
202051,SPATA24,1,1,1,1,1.02447,0.000185891,1,0,1,OSD-525,1,1.02447,cerebellum,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.613,1786,C
158763,ARHGAP36,1,1,1,1,1.02336,0.00932346,1,0,1,OSD-564,1,1.02336,hippocampus,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.612,1787,C
6168,RPL37A,1,1,1,1,1.0227,0.005447,0,1,1,OSD-564,1,-1.0227,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.612,1788,C
56100,PCDHGB6,1,1,1,1,1.02196,0.00707463,0,1,1,OSD-612,1,-1.02196,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.612,1789,C
10894,LYVE1,1,1,1,1,1.02183,0.00279966,0,1,1,OSD-525,1,-1.02183,cerebellum,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.611,1790,C
79589,RNF128,1,1,1,1,1.02043,0.00320861,0,1,1,OSD-612,1,-1.02043,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.611,1791,C
827,CAPN6,1,1,1,1,1.02015,0.0140598,1,0,1,OSD-612,1,1.02015,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.611,1792,C
64225,ATL2,1,1,1,1,1.02007,0.0262595,0,1,1,OSD-612,1,-1.02007,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.611,1793,C
118487,CHCHD1,1,1,1,1,1.02002,0.00316498,0,1,1,OSD-564,1,-1.02002,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.611,1794,C
114818,KLHL29,1,1,1,1,1.01973,0.0397826,1,0,1,OSD-612,1,1.01973,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.611,1795,C
4958,OMD,1,1,1,1,1.01789,0.0466848,0,1,1,OSD-564,1,-1.01789,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.61,1796,C
4171,MCM2,1,1,1,1,1.01701,0.0227587,0,1,1,OSD-612,1,-1.01701,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.609,1797,C
389362,PSMG4,1,1,1,1,1.01656,0.00512934,0,1,1,OSD-564,1,-1.01656,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.609,1798,C
59,ACTA2,1,1,1,1,1.01635,0.00783623,1,0,1,OSD-599,1,1.01635,heart,1.0,0,,,1.0,UP,False,False,True,False,cardio,False,1,13.609,1799,C
3914,LAMB3,1,1,1,1,1.01594,0.0135931,0,1,1,OSD-599,1,-1.01594,heart,1.0,0,,,1.0,DOWN,False,False,True,False,cardio,False,1,13.609,1800,C
5557,PRIM1,1,1,1,1,1.01588,0.000161025,0,1,1,OSD-612,1,-1.01588,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.609,1801,C
2620,GAS2,1,1,1,1,1.01572,0.0314731,0,1,1,OSD-564,1,-1.01572,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.609,1802,C
55357,TBC1D2,1,1,1,1,1.01512,0.0408397,0,1,1,OSD-613,1,-1.01512,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.609,1803,C
552900,BOLA2|BOLA2B,1,1,1,1,1.01438,0.0212052,0,1,1,OSD-564,1,-1.01438,hippocampus,2.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.608,1804,C
654483,BOLA2|BOLA2B,1,1,1,1,1.01438,0.0212052,0,1,1,OSD-564,1,-1.01438,hippocampus,2.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.608,1805,C
57540,DISP3,1,1,1,1,1.01379,0.021236,1,0,1,OSD-612,1,1.01379,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.608,1806,C
10267,RAMP1,1,1,1,1,1.01216,0.0494696,0,1,1,OSD-599,1,-1.01216,heart,1.0,0,,,1.0,DOWN,False,False,True,False,cardio,False,1,13.607,1807,C
169792,GLIS3,1,1,1,1,1.01063,0.0425945,1,0,1,OSD-612,1,1.01063,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.607,1808,C
3703,STT3A,1,1,1,1,1.00908,0.0134277,1,0,1,OSD-613,1,1.00908,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.606,1809,C
3598,IL13RA2,1,1,1,1,1.00903,0.00979515,1,0,1,OSD-525,1,1.00903,cerebellum,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.606,1810,C
7675,ZNF121,1,1,1,1,1.00858,0.000379898,0,1,1,OSD-564,1,-1.00858,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.606,1811,C
3718,JAK3,1,1,1,1,1.00794,0.025755,1,0,1,OSD-612,1,1.00794,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.606,1812,C
6799,SULT1A2,1,1,1,1,1.0075,4.67677e-07,1,0,1,OSD-525,1,1.0075,cerebellum,4.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.605,1813,C
6817,SULT1A1,1,1,1,1,1.0075,4.67677e-07,1,0,1,OSD-525,1,1.0075,cerebellum,4.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.605,1814,C
6818,SULT1A3,1,1,1,1,1.0075,4.67677e-07,1,0,1,OSD-525,1,1.0075,cerebellum,4.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.605,1815,C
445329,SULT1A4,1,1,1,1,1.0075,4.67677e-07,1,0,1,OSD-525,1,1.0075,cerebellum,4.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.605,1816,C
29801,ZDHHC8,1,1,1,1,1.00655,0.0227121,1,0,1,OSD-612,1,1.00655,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.605,1817,C
5452,POU2F2,1,1,1,1,1.00647,0.0369457,1,0,1,OSD-613,1,1.00647,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.605,1818,C
692086,SNORD17,1,1,1,1,1.00644,0.0123965,0,1,1,OSD-613,1,-1.00644,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.605,1819,C
100131801,PET100,1,1,1,1,1.00607,0.00731029,0,1,1,OSD-564,1,-1.00607,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.605,1820,C
6310,ATXN1,1,1,1,1,1.00504,0.030544,1,0,1,OSD-612,1,1.00504,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.604,1821,C
54509,RHOF,1,1,1,1,1.00478,8.9276e-05,1,0,1,OSD-564,1,1.00478,hippocampus,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.604,1822,C
25853,DCAF12,1,1,1,1,1.00369,0.00943466,1,0,1,OSD-580,1,1.00369,heart right ventricle,1.0,0,,,1.0,UP,False,False,True,False,cardio,False,1,13.604,1823,C
10758,TRAF3IP2,1,1,1,1,1.0028,0.0476426,0,1,1,OSD-612,1,-1.0028,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.603,1824,C
2702,GJA5,1,1,1,1,1.00246,0.00827317,0,1,1,OSD-525,1,-1.00246,cerebellum,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.603,1825,C
440944,THUMPD3-AS1,1,1,1,1,1.00195,0.000924271,0,1,1,OSD-564,1,-1.00195,hippocampus,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.603,1826,C
7851,MALL,1,1,1,1,1.00173,0.0430096,0,1,1,OSD-525,1,-1.00173,cerebellum,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.603,1827,C
22839,DLGAP4,1,1,1,1,1.00084,0.0188633,1,0,1,OSD-612,1,1.00084,cerebral hemisphere,1.0,0,,,1.0,UP,False,True,False,False,CNS,False,1,13.602,1828,C
23166,STAB1,1,1,1,1,1.00071,0.0234067,0,1,1,OSD-613,1,-1.00071,cerebral hemisphere,1.0,0,,,1.0,DOWN,False,True,False,False,CNS,False,1,13.602,1829,C
6865,TACR2,1,1,1,1,4.15045,0.0489774,0,1,1,OSD-347,0,,,,1,1.0,-4.15045,1.0,DOWN,False,False,True,False,cardio,False,1,11.924,1830,C
83715,ESPN,1,1,1,1,4.02776,0.0387565,0,1,1,OSD-347,0,,,,1,2.0,-4.02776,1.0,DOWN,False,False,True,False,cardio,False,1,11.903,1831,C
339768,ESPNL,1,1,1,1,4.02776,0.0387565,0,1,1,OSD-347,0,,,,1,2.0,-4.02776,1.0,DOWN,False,False,True,False,cardio,False,1,11.903,1832,C
7054,TH,1,1,1,1,3.17089,1.21299e-05,0,1,1,OSD-347,0,,,,1,1.0,-3.17089,1.0,DOWN,False,False,True,False,cardio,False,1,11.74,1833,C
2916,GRM6,1,1,1,1,2.66223,0.00908911,0,1,1,OSD-347,0,,,,1,4.0,-2.66223,1.0,DOWN,False,False,True,False,cardio,False,1,11.627,1834,C
2917,GRM7,1,1,1,1,2.66223,0.00908911,0,1,1,OSD-347,0,,,,1,4.0,-2.66223,1.0,DOWN,False,False,True,False,cardio,False,1,11.627,1835,C
2918,GRM8,1,1,1,1,2.66223,0.00908911,0,1,1,OSD-347,0,,,,1,4.0,-2.66223,1.0,DOWN,False,False,True,False,cardio,False,1,11.627,1836,C
57728,WDR19,1,1,1,1,2.26502,0.045071,1,0,1,OSD-347,0,,,,1,1.0,2.26502,1.0,UP,False,False,True,False,cardio,False,1,11.528,1837,C
23331,TTC28,1,1,1,1,2.14992,0.00104864,0,1,1,OSD-347,0,,,,1,1.0,-2.14992,1.0,DOWN,False,False,True,False,cardio,False,1,11.497,1838,C
284723,SLC25A34,1,1,1,1,1.88954,1.2465e-06,0,1,1,OSD-347,0,,,,1,1.0,-1.88954,1.0,DOWN,False,False,True,False,cardio,False,1,11.422,1839,C
886,CCKAR,1,1,1,1,1.82659,1.57431e-07,0,1,1,OSD-347,0,,,,1,2.0,-1.82659,1.0,DOWN,False,False,True,False,cardio,False,1,11.403,1840,C
887,CCKBR,1,1,1,1,1.82659,1.57431e-07,0,1,1,OSD-347,0,,,,1,2.0,-1.82659,1.0,DOWN,False,False,True,False,cardio,False,1,11.403,1841,C
79901,CYBRD1,1,1,1,1,1.77067,0.00114179,0,1,1,OSD-347,0,,,,1,2.0,-1.77067,1.0,DOWN,False,False,True,False,cardio,False,1,11.385,1842,C
220002,CYB561A3,1,1,1,1,1.77067,0.00114179,0,1,1,OSD-347,0,,,,1,2.0,-1.77067,1.0,DOWN,False,False,True,False,cardio,False,1,11.385,1843,C
64240,ABCG5,1,1,1,1,1.76789,0.0205526,0,1,1,OSD-347,0,,,,1,1.0,-1.76789,1.0,DOWN,False,False,True,False,cardio,False,1,11.384,1844,C
8633,UNC5C,1,1,1,1,1.63818,0.00278334,0,1,1,OSD-347,0,,,,1,5.0,-1.63818,1.0,DOWN,False,False,True,False,cardio,False,1,11.343,1845,C
137970,UNC5D,1,1,1,1,1.63818,0.00278334,0,1,1,OSD-347,0,,,,1,5.0,-1.63818,1.0,DOWN,False,False,True,False,cardio,False,1,11.343,1846,C
222643,UNC5CL,1,1,1,1,1.63818,0.00278334,0,1,1,OSD-347,0,,,,1,5.0,-1.63818,1.0,DOWN,False,False,True,False,cardio,False,1,11.343,1847,C
9066,SYT7,1,1,1,1,1.56369,0.00271061,0,1,1,OSD-347,0,,,,1,1.0,-1.56369,1.0,DOWN,False,False,True,False,cardio,False,1,11.318,1848,C
117531,TMC1,1,1,1,1,1.55656,0.0132599,0,1,1,OSD-347,0,,,,1,3.0,-1.55656,1.0,DOWN,False,False,True,False,cardio,False,1,11.315,1849,C
117532,TMC2,1,1,1,1,1.55656,0.0132599,0,1,1,OSD-347,0,,,,1,3.0,-1.55656,1.0,DOWN,False,False,True,False,cardio,False,1,11.315,1850,C
342125,TMC3,1,1,1,1,1.55656,0.0132599,0,1,1,OSD-347,0,,,,1,3.0,-1.55656,1.0,DOWN,False,False,True,False,cardio,False,1,11.315,1851,C
3081,HGD,1,1,1,1,1.50138,9.90428e-05,0,1,1,OSD-347,0,,,,1,1.0,-1.50138,1.0,DOWN,False,False,True,False,cardio,False,1,11.296,1852,C
27077,B9D1,1,1,1,1,1.49158,0.0108738,1,0,1,OSD-347,0,,,,1,1.0,1.49158,1.0,UP,False,False,True,False,cardio,False,1,11.293,1853,C
9928,KIF14,1,1,1,1,1.35282,0.017837,1,0,1,OSD-347,0,,,,1,1.0,1.35282,1.0,UP,False,False,True,False,cardio,False,1,11.243,1854,C
8884,SLC5A6,1,1,1,1,1.34283,0.0238389,0,1,1,OSD-347,0,,,,1,1.0,-1.34283,1.0,DOWN,False,False,True,False,cardio,False,1,11.239,1855,C
10458,BAIAP2,1,1,1,1,1.34253,0.00662874,0,1,1,OSD-347,0,,,,1,3.0,-1.34253,1.0,DOWN,False,False,True,False,cardio,False,1,11.239,1856,C
55971,BAIAP2L1,1,1,1,1,1.34253,0.00662874,0,1,1,OSD-347,0,,,,1,3.0,-1.34253,1.0,DOWN,False,False,True,False,cardio,False,1,11.239,1857,C
125061,AFMID,1,1,1,1,1.32541,0.000104279,0,1,1,OSD-347,0,,,,1,1.0,-1.32541,1.0,DOWN,False,False,True,False,cardio,False,1,11.233,1858,C
51380,CSAD,1,1,1,1,1.32119,0.00654821,0,1,1,OSD-347,0,,,,1,1.0,-1.32119,1.0,DOWN,False,False,True,False,cardio,False,1,11.231,1859,C
140432,RNF113B,1,1,1,1,1.31756,0.0277584,1,0,1,OSD-347,0,,,,1,2.0,1.31756,1.0,UP,False,False,True,False,cardio,False,1,11.23,1860,C
4094,MAF,1,1,1,1,1.28274,6.73496e-08,0,1,1,OSD-347,0,,,,1,7.0,-1.28274,1.0,DOWN,False,False,True,False,cardio,False,1,11.217,1861,C
4097,MAFG,1,1,1,1,1.28274,6.73496e-08,0,1,1,OSD-347,0,,,,1,7.0,-1.28274,1.0,DOWN,False,False,True,False,cardio,False,1,11.217,1862,C
4901,NRL,1,1,1,1,1.28274,6.73496e-08,0,1,1,OSD-347,0,,,,1,7.0,-1.28274,1.0,DOWN,False,False,True,False,cardio,False,1,11.217,1863,C
7975,MAFK,1,1,1,1,1.28274,6.73496e-08,0,1,1,OSD-347,0,,,,1,7.0,-1.28274,1.0,DOWN,False,False,True,False,cardio,False,1,11.217,1864,C
9935,MAFB,1,1,1,1,1.28274,6.73496e-08,0,1,1,OSD-347,0,,,,1,7.0,-1.28274,1.0,DOWN,False,False,True,False,cardio,False,1,11.217,1865,C
23764,MAFF,1,1,1,1,1.28274,6.73496e-08,0,1,1,OSD-347,0,,,,1,7.0,-1.28274,1.0,DOWN,False,False,True,False,cardio,False,1,11.217,1866,C
389692,MAFA,1,1,1,1,1.28274,6.73496e-08,0,1,1,OSD-347,0,,,,1,7.0,-1.28274,1.0,DOWN,False,False,True,False,cardio,False,1,11.217,1867,C
55243,KIRREL1,1,1,1,1,1.22927,0.0285148,0,1,1,OSD-347,0,,,,1,3.0,-1.22927,1.0,DOWN,False,False,True,False,cardio,False,1,11.196,1868,C
84063,KIRREL2,1,1,1,1,1.22927,0.0285148,0,1,1,OSD-347,0,,,,1,3.0,-1.22927,1.0,DOWN,False,False,True,False,cardio,False,1,11.196,1869,C
