symbol,trait,trait_label
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/52525fe57296aa72afca,Glucose at 240 min at V1
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/52b63158fe3aed682dd1,Appendicular lean body mass
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5380f3f182b9dea1b865,Tibia length to body height ratio
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/53f4fbe3ff2005a9aaa6,Pulse pressure
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/54f771669c151364c7c9,Glucose at 120 min at V2
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/553e793670d6a0d500a6,Exp MeanAtten RML
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/55e5142275c97d47cee4,Blood urea nitrogen
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/569791080e983e3ffb9f,Severe autoimmune type 2 diabetes
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/56b03abc39f6f8a0d271,Square root of wall area for a hypothetical 10-mm internal perimeter airway; Vida
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5721e44b2cee09c106c6,Aggregate vessel volume; vessels 10-15 mm2
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5760e8dc4867dae0e0a3,Complement factor H-related protein 2 levels
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/58986b903943c95e0291,Total knee and-or hip replacement
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5926209e7d4d5d79fd3f,Liver iron content
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5abc93dca8d8b8687537,Humerus length to body height ratio
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5ac12d2caf287e130c27,RPE retinal layer thickness
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5b6c933d2bcb0f9da2b8,Anterior thigh muscle fat infiltration percentage
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5d00945fc7474871ad73,Exp percent below 856 RML
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5dfda66a5dd431f96f2f,Post-stroke motor recovery
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5f8ca4c2d4a8ec326aa4,Fetal genetic effect on own birth weight
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5fc9a2731ff6f8dcf493,Femur length to body height ratio
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/5fe194f971c6f0e74668,Cardiovascular disease in type 2 diabetes (T2D)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/600adfc720ae77b07b99,Barrett's esophagus
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/62186a90c071613fa959,Total hip area
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/63095bd014b217e78cf0,Pulmonary artery to aorta ratio; diastole
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/64659e917cd84cd8607c,Waist circumference adj BMI-smoking status
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6704c490dd2171ef8214,Intertrochanteric-shaft area
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/67292c012c5b65adbc51,COVID-19 vs no COVID-19
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/67cbf260f3b208a6efcb,Estradiol levels
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6830d0f335eb54310e9f,Hip shape mode 2
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6bd2b10c7504f7ca3da8,Maximum ascending aorta diameter; BSA indexed
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6d1cec71a52c3633d880,Macroalbuminuria vs. controls in type 1 diabetes
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6e4b310a308a0ee47c9f,Exp percent below 856 RUL
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/6e71eca65ab39726e91b,Square root of wall area for a hypothetical 15-mm internal perimeter airway; Vida
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/71ddd78ff123a14d024b,Maternal total gestational weight gain; maternal genotype effect
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/73374e9c27386674a4bb,brain volume measurement
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/795c8a0335f0bd0adfe3,Atrial fibrillation or flutter
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/79864254bc8a82cbcddc,GCC retinal layer thickness
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/79f6c50f2ce41cdcc71e,Wall area percent; segmental (main 6); Vida
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7c535fe6527a3ddbdba5,Subtle regions of emphysema within secondary pulmonary lobule
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7f70ff8fda0c13eb054c,Any osteoarthritis (heterodominant model)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/810a3db53db1a9082596,Unified Parkinsons Disease Rating Scale OR the Movement Disorder Society revised - Part 3
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/83ffcb32961358c670c5,HbA1c adj BMI
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/84709e6580c47ba853c9,Right atrial fractional change
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/85f751aaf23093fc0996,Torso length to body height ratio
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/86f1a2957a16eef2ff59,Left ventricular end-diastolic volume (BSA-indexed)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a5282639a2696970038,FEV1 to FVC ratio
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a55fbbd2f871eea292d,rare v2
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8fd5c6d5ea94d2a71048,Glucocorticoid deficiency
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/946d04fa115602d2d25d,Body mass index (BMI) at 5 years
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/963e84501233ead3e308,Hip shape mode 1
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/981a2d8a8cd4c561226b,nose morphology measurement
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9c9a232da7d2f7ef9e53,Early-onset osteoarthritis
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a0a5cd4222b374d7b841,Brain natriuretic peptide levels
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a628e87c06d71052c7e5,Knee osteoarthritis with joint replacement
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a7713210e801f5dec39e,alopecia
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a8010b81babe8ead1fd7,Femoral neck area
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a89836af88d5f6664afe,GFAT adjusted for BMI and height
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/a91343191c118457ccae,Unruptured intracranial aneurysm
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/adc1bfc966fddd4c25c5,Forced expired volume in 1 second (FEV1)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ae99105b1d5880597eb7,CT visual scoring; wall thickening
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/af2fbbd85bf5bbd4da23,Any osteoarthritis
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b26229a5ae5c5b097011,chin morphology measurement
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b3dfe62883f8c466645a,Forearm length to body height ratio
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b4b9007bdd8a34ae990b,Pulmonary artery to aorta ratio; systole
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b6d248c3dfc3450d50a8,Right atrial maximum area
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/bc10ce697cc3f0ead506,Right atrial minimum area
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/bd5de503f575d35fd76a,Dehydroepiandrosterone sulfate levels
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/be76d82a1d2458ec379a,Knee and-or hip osteoarthritis
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c1ded27eb942ef52669d,Thyroid-stimulating hormone levels
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c3c0e3c12ccc1abbdb0f,Left ventricular end-diastolic volume
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c410e9b237f08074c92a,Log (glucose at 240 min - trough glucose) over (time to glucose trough)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c45e4d54833c2e7156d9,Rate of weight loss (kg/week)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c51b8240937ae2e2c7db,Height
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c6a4caa130b2b8e07548,End-stage renal disease (ESRD) vs. macroalbuminuria adj HbA1c-BMI in type 1 diabetes
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c9cddd36727c638e7f1d,ASAT adjusted for BMI and height
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ca20af2140615a3299fd,VAT adjusted for BMI and height
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/cb13d74ec222813380ad,Microalbuminuria in type 2 diabetes (T2D)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/cd6df459c8ed08a76164,Circulating uromodulin; antibody-based measurement
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/cdeb21b3228c0d5a6410,Clonal haematopoiesis of indeterminate potential (JAK2 mutation)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/cf74361c3da953131393,Insulin fold change during OGTT
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/cfa97c19fdfc458ae15d,Adrenal hypofunction
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d1cfb25ec4ff1cc30b1f,Asthma (heterodominant model)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d221659a2ec80c15ca69,Slicer Insp Skewness
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d3989d113d969a3a0857,Total knee replacement
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d47028a98f7a059beb94,Longevity (age >99th survival percentile)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d554ba82a57d2cfd451f,hair colour measurement
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d6cc3b9fb5d2dc8922ca,Trochanter area
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d7bc7ef39cadee1c977f,Left ventricular stroke volume (BSA-indexed)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d7bfd611f4d1beb7bf2a,Aorta average diameter
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d821bee9587407874811,Aggregate vessel volume; vessels 70-75 mm2
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d856331b68512d2435c8,CT Histogram; Expiratory; 15th Percentile in Hu; RML
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d8985d6b4525404861b4,Secondary hypothyroidism
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/da1c22116c248d04ad03,Short-axis diastolic pulmonary artery (cm)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/db0d750c46c5964f381f,Long sleep duration
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/dbaab8589e93e75163c1,Macroalbuminuria in diabetes
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/dc1f285e0f867c421867,Ratio of pulmonary artery diameter to aorta diameter
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e0c87790d12f5caa103d,Pancreas age
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e21a4de0de7e57a4ea9c,Kidney stone disease
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e2cf1eed7087a23294d5,Hip shape mode 7
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e400916c9394f952ebfe,Primary open-angle glaucoma
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e6b580ab420dbec2f5f3,Fibrinogen
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e847e62c80b246ba7593,Atrioventricular nodal reentrant tachycardia (AVNRT)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e9a7cbf9000436a8a46c,Graves' disease
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ea15f29a3b2653d0ca13,Right ventricular end-diastolic volume; BSA indexed
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ebf7f76ec638dff57195,INL retinal layer thickness
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ec6792dc611afa34bd8a,Total body lean mass
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f10c676d9815e7f64332,Hip shape mode 5
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f370f48cca4523a34829,End-stage renal disease
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f3b68e141b52376867c3,Left ventricular stroke volume
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f4ead4ebb4207a87b818,Exp MeanAtten RUL
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f61c5250c8598a5999f0,Total hip replacement
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f6dc687b1cb06ce3b517,PS retinal layer thickness
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f6fe5e189cbbead3c70e,size
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f76329af0589ccc14f2b,OPL retinal layer thickness
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f76da65670207bc8881d,Log (fasting glucose at V1 - trough glucose) over (time to glucose trough)
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f78a6c1a2155d5aa3a10,Gestational duration; maternal genotype effect
MSX2,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f81f00f1c8b880f6e253,Waist-hip ratio adj BMI-smoking status
MYL4,http://purl.obolibrary.org/obo/HP_0000822,Hypertension
MYL4,http://purl.obolibrary.org/obo/HP_0025267,Snoring
MYL4,http://purl.obolibrary.org/obo/MONDO_0003009,Hyperaldosteronism
MYL4,http://purl.obolibrary.org/obo/MONDO_0005296,Sleep apnea syndrome
MYL4,http://purl.obolibrary.org/obo/MONDO_0005338,open-angle glaucoma
MYL4,http://purl.obolibrary.org/obo/MONDO_0007179,autoimmune disease
MYL4,http://purl.obolibrary.org/obo/OBA_2050001,Ascending aorta diameter
MYL4,http://www.ebi.ac.uk/efo/EFO_0004298,cardiovascular measurement
MYL4,http://www.ebi.ac.uk/efo/EFO_0004309,Platelet count
MYL4,http://www.ebi.ac.uk/efo/EFO_0004327,electrocardiography
MYL4,http://www.ebi.ac.uk/efo/EFO_0004348,hematocrit
MYL4,http://www.ebi.ac.uk/efo/EFO_0004462,PR interval
MYL4,http://www.ebi.ac.uk/efo/EFO_0004527,Mean corpuscular hemoglobin
MYL4,http://www.ebi.ac.uk/efo/EFO_0004528,mean corpuscular hemoglobin concentration
MYL4,http://www.ebi.ac.uk/efo/EFO_0004541,HbA1c
MYL4,http://www.ebi.ac.uk/efo/EFO_0005193,serum IgG glycosylation measurement
MYL4,http://www.ebi.ac.uk/efo/EFO_0005763,pulse pressure measurement
MYL4,http://www.ebi.ac.uk/efo/EFO_0006335,Systolic blood pressure
MYL4,http://www.ebi.ac.uk/efo/EFO_0007629,hemoglobin A1 measurement
MYL4,http://www.ebi.ac.uk/efo/EFO_0007800,body fat percentage
MYL4,http://www.ebi.ac.uk/efo/EFO_0007885,JT interval
MYL4,http://www.ebi.ac.uk/efo/EFO_0007986,reticulocyte count
MYL4,http://www.ebi.ac.uk/efo/EFO_0008205,left ventricular structural measurement
MYL4,http://www.ebi.ac.uk/efo/EFO_0008373,Left ventricular ejection fraction
MYL4,http://www.ebi.ac.uk/efo/EFO_0008393,reaction time measurement
MYL4,http://www.ebi.ac.uk/efo/EFO_0009188,Red cell distribution width
MYL4,http://www.ebi.ac.uk/efo/EFO_0009369,diffusing capacity of the lung for carbon monoxide
MYL4,http://www.ebi.ac.uk/efo/EFO_0009933,Thyroid preparation use measurement
MYL4,http://www.ebi.ac.uk/efo/EFO_0009959,Diverticular disease
MYL4,http://www.ebi.ac.uk/efo/EFO_0010701,mean reticulocyte volume
MYL4,http://www.orpha.net/ORDO/Orphanet_101934,Genetic cardiac rhythm disease
MYL4,http://www.orpha.net/ORDO/Orphanet_108997,Rare anemia
MYL4,http://www.orpha.net/ORDO/Orphanet_109007,Arthrogryposis syndrome
MYL4,http://www.orpha.net/ORDO/Orphanet_1146,Distal arthrogryposis type 1
MYL4,http://www.orpha.net/ORDO/Orphanet_130,Brugada syndrome
MYL4,http://www.orpha.net/ORDO/Orphanet_154,Familial isolated dilated cardiomyopathy
MYL4,http://www.orpha.net/ORDO/Orphanet_167848,Rare cardiomyopathy
MYL4,http://www.orpha.net/ORDO/Orphanet_182043,Rare constitutional hemolytic anemia
MYL4,http://www.orpha.net/ORDO/Orphanet_183490,Genetic photodermatosis
MYL4,http://www.orpha.net/ORDO/Orphanet_183497,Genetic neuromuscular disease
MYL4,http://www.orpha.net/ORDO/Orphanet_183651,Rare constitutional anemia
MYL4,http://www.orpha.net/ORDO/Orphanet_206634,Genetic skeletal muscle disease
MYL4,http://www.orpha.net/ORDO/Orphanet_207049,Qualitative or quantitative protein defects in neuromuscular diseases
MYL4,http://www.orpha.net/ORDO/Orphanet_207085,Qualitative or quantitative defects of dystrophin
MYL4,http://www.orpha.net/ORDO/Orphanet_209059,Qualitative or quantitative defects of alpha-actin
MYL4,http://www.orpha.net/ORDO/Orphanet_217604,Dilated cardiomyopathy
MYL4,http://www.orpha.net/ORDO/Orphanet_217607,Familial dilated cardiomyopathy
MYL4,http://www.orpha.net/ORDO/Orphanet_217678,Unclassified cardiomyopathy
MYL4,http://www.orpha.net/ORDO/Orphanet_218436,Rare cardiac rhythm disease
MYL4,http://www.orpha.net/ORDO/Orphanet_284790,Qualitative or quantitative defects of tropomyosin
MYL4,http://www.orpha.net/ORDO/Orphanet_300755,Laminopathy with striated muscle involvement
MYL4,http://www.orpha.net/ORDO/Orphanet_309824,Disorder of metabolite absorption and transport
MYL4,http://www.orpha.net/ORDO/Orphanet_309836,Disorder of mineral absorption and transport
MYL4,http://www.orpha.net/ORDO/Orphanet_309842,Disorder of iron metabolism and transport
MYL4,http://www.orpha.net/ORDO/Orphanet_334,Familial atrial fibrillation
MYL4,http://www.orpha.net/ORDO/Orphanet_506225,Rare disorder potentially indicated for heart transplant
MYL4,http://www.orpha.net/ORDO/Orphanet_607,Nemaline myopathy
MYL4,http://www.orpha.net/ORDO/Orphanet_68381,Neuromuscular disease
MYL4,http://www.orpha.net/ORDO/Orphanet_71864,Muscular channelopathy
MYL4,http://www.orpha.net/ORDO/Orphanet_738,Porphyria
MYL4,http://www.orpha.net/ORDO/Orphanet_79387,Metabolic disease with skin involvement
MYL4,http://www.orpha.net/ORDO/Orphanet_79390,Rare photodermatosis
MYL4,http://www.orpha.net/ORDO/Orphanet_93593,Nephropathy secondary to a storage or other metabolic disease
MYL4,http://www.orpha.net/ORDO/Orphanet_97120,Distal arthrogryposis
MYL4,http://www.orpha.net/ORDO/Orphanet_97245,Congenital myopathy
MYL4,http://www.orpha.net/ORDO/Orphanet_97929,Rare cardiac disease
MYL4,http://www.orpha.net/ORDO/Orphanet_98053,Rare genetic disease
MYL4,http://www.orpha.net/ORDO/Orphanet_98054,Rare genetic cardiac disease
MYL4,http://www.orpha.net/ORDO/Orphanet_98363,Rare hemolytic anemia
MYL4,http://www.orpha.net/ORDO/Orphanet_98364,Rare constitutional hemolytic anemia due to a red cell membrane anomaly
MYL4,http://www.orpha.net/ORDO/Orphanet_98365,Hereditary stomatocytosis
MYL4,http://www.orpha.net/ORDO/Orphanet_98737,Genetic neurological muscular channelopathy
MYL4,http://www.orpha.net/ORDO/Orphanet_98738,Neurological muscular channelopathy due to a genetic sodium channel defect
MYL4,https://purl.org/okn/frink/kg/digcfdekg/node/trait/035f88c137e47d5d4bf1,Mean corpuscular volume
MYL4,https://purl.org/okn/frink/kg/digcfdekg/node/trait/045c9f8569e1c7b9bf60,Short-axis root (cm); BSA indexed
MYL4,https://purl.org/okn/frink/kg/digcfdekg/node/trait/0583334e296aa77ff895,Right atrial minimum area; BSA indexed
