assay,symbol,taxonomy,gene,log2fc,adj_p,osd
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp4ac1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33754,-1.17073,7.72214e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Fmo-1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37814,-1.30136,0.0395714,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG13458,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39646,-1.05769,0.0216696,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Amy-d,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36932,2.97798,0.00107385,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CCKLR-17D3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32864,-1.82659,1.57431e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Faa,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/45577,-1.15687,0.00431016,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG6908,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41410,1.69357,0.0015573,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Arr1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35078,-6.53778,0.0222394,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG12075,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31815,-1.9826,0.00473699,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,sced,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35564,3.30674,0.0113013,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,RhoGEF64C,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38578,-4.11241,2.58856e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG7460,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39973,-1.20418,0.0456377,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG7149,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34063,-1.09222,0.00045186,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp6g1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36316,1.60703,0.0115307,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,ninaE,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42367,-4.3326,2.58856e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG7860,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32488,-1.84054,0.000403901,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG9572,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33013,-1.2037,0.0059041,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,sano,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37185,-1.23501,0.0226992,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Ripalpha,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34351,1.63347,0.0251265,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CecA1|CecA2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43596,2.13016,0.00398771,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Gen,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38594,1.15819,0.00416799,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp12d1-p,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/246648,5.76681,0.0112479,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,GNBP-like3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37313,1.41258,0.0177741,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG31469,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/261628,-1.05135,0.027122,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG43095,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12798518,-1.47163,0.0164239,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG30098,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/246456,-1.3552,0.0443814,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG12581,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40522,-1.09844,0.00343879,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,zfh2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43795,-1.02826,6.47833e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,ect,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/44135,-1.32348,0.0204131,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp6t1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33127,-1.33883,0.000695294,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,unc-5,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36703,-1.63818,0.00278334,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Nepl4,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33889,-1.14254,7.16009e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG42662,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/10178847,3.1959,0.027122,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,ft,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33627,-2.2425,0.00343879,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG42502,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/8674072,-1.10767,0.00047055,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Lsp1alpha,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32199,-7.91425,3.02795e-54,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,asRNA:CR45046,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19834986,-2.9034,0.000316066,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,knk,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/47137,-2.80801,0.00157304,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Diedel,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43474,-2.47404,2.80838e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,lncRNA:alphagamma-element:CR32865,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3772597,-1.34324,0.000695294,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,rst,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31290,-1.22927,0.0285148,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,fit,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42578,-2.93628,8.13344e-09,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,asRNA:CR45601,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19835984,-1.09481,0.00176454,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,conv,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36588,-2.436,0.000548774,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG34148,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/326250,-1.2826,7.49017e-09,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG33511,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3346223,-2.80862,0.043255,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG14661,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40611,-2.64628,1.93936e-09,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG34327,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/5740714,-5.08687,0.000256253,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG33460,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3885588,-1.05896,0.0398383,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG6034,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39974,-1.44971,0.000734499,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Adgf-A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39976,-1.46547,8.19031e-07,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,asRNA:CR44031,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/14462361,-2.22579,0.00563659,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,GstE7,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37112,1.29674,0.00173111,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,y,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/30980,-8.14689,3.52142e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG43094,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12798517,-2.45556,0.0276866,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,asRNA:CR45366,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19835501,-1.87416,0.0135769,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG10570,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/50466,-1.10767,0.00047055,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Fst,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41169,4.42789,0.00669062,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cp15,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38999,5.1291,0.0496723,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,dyw,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31252,-4.76975,1.64196e-08,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG11843,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43432,-1.7949,0.0259524,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,pwn,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/44011,-3.12504,0.00743011,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,snRNA:U11,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/4379906,5.28512,0.0378528,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG32669,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/326229,-1.34283,0.0238389,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,BaraA2|BaraA1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36486,1.24752,0.00138195,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,BaraA2|BaraA1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/2768831,1.24752,0.00138195,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG13380,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40029,7.68251,0.0222377,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,TotA,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/44121,-1.68243,0.0336462,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,lncRNA:CR43432,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12797906,-2.1579,5.62712e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,qsm,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/47065,-1.15351,0.0416081,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG17707,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/5740408,-3.23799,0.00495618,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG44251,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36429,1.21669,0.000749679,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG31321,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/318681,-2.2054,0.000335748,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG15080,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37167,-7.27773,4.67695e-15,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Tmc,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/26067066,-1.55656,0.0132599,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG42700,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36330,-2.14406,1.07454e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,spdo,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/318559,-2.15773,0.0188624,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG9689,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31922,-2.97754,0.00384468,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Tsp42Ep,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35626,-1.31411,1.18633e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG6739,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34037,-3.41352,0.00682637,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG1368,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32361,-8.48457,8.26132e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Obp56a,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37264,-7.76085,0.000620189,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG11425,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40472,-1.87157,0.00365766,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG6006,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41962,-1.33585,0.000122945,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cyp4ac2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33755,-1.14953,8.00756e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG11069,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42976,-1.76789,0.0205526,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG9717,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43636,-1.05891,0.0375285,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG1648,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36009,1.06908,0.00157304,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG9452,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40119,-1.31115,0.00484973,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG15506,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43498,-3.08542,0.000573938,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Cad74A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39936,-3.26933,0.00548772,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG31475,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42303,-3.64355,0.0093618,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Myo10A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32028,-1.63792,0.0131483,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG33939,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/26067037,-3.15206,0.00189193,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG18563,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35050,-1.75341,0.0419208,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG7763,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36235,-2.1368,0.000511191,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG2016,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40612,-5.61784,1.36668e-06,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Gagr,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39824,-1.21689,0.0296212,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,f,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32718,-4.02776,0.0387565,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,hwt,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32202,-1.63962,0.0050948,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,ds,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33245,-4.83331,3.48001e-09,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,BomS2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/49802,1.36157,6.88666e-05,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,CG43980,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/2768995,-5.07642,0.0210096,OSD-347
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-347-fdbe1cd9dd8c9b24ba22defae84cff75,Lsp1beta,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33274,-5.52738,4.1095e-13,OSD-347
