osd,hEntrez,humanSymbol,log2fc,adj_p,top_fanout,model_symbols,tissue,system,species,dir,strict
OSD-612,6769,STAC,-2.98566,0.00158087,1,Stac,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,6847,SYCP1,-9.23263,0.00296624,1,Sycp1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,6860,SYT4,-1.15981,0.0191492,1,Syt4,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,6900,CNTN2,-1.3775,0.026826,1,Cntn2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,6997,TDGF1,-2.43935,0.0370746,2,Tdgf1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,6998,TDGF1P3,-2.43935,0.0370746,2,Tdgf1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,6999,TDO2,-3.56945,0.00204378,1,Tdo2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7004,TEAD4,-2.27066,0.0202462,1,Tead4,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7020,TFAP2A,-2.56102,0.0218089,1,Tfap2a,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7021,TFAP2B,-2.21403,0.0243523,1,Tfap2b,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7025,NR2F1,1.08943,0.0331038,1,Nr2f1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,7038,TG,-2.99806,0.0132511,1,Tg,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7079,TIMP4,-1.18176,0.045942,1,Timp4,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7092,TLL1,-2.49913,0.0227512,1,Tll1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7106,TSPAN4,-1.7715,0.00981233,1,Tspan4,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7134,TNNC1,1.6194,0.00474695,1,Tnnc1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,7137,TNNI3,-1.7373,0.0260981,1,Tnni3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7185,TRAF1,-2.69783,0.00283138,1,Traf1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7222,TRPC3,-1.73506,0.0259374,1,Trpc3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7286,TUFT1,-1.40064,0.0403013,1,Tuft1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7348,UPK1B,1.49084,0.0451153,1,Upk1b,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,7363,UGT2B4,-5.01121,0.0365865,7,Ugt2b5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7364,UGT2B7,-5.01121,0.0365865,7,Ugt2b5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7365,UGT2B10,-5.01121,0.0365865,7,Ugt2b5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7366,UGT2B15,-5.01121,0.0365865,7,Ugt2b5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7367,UGT2B17,-5.01121,0.0365865,7,Ugt2b5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7483,WNT9A,2.06842,0.0185855,1,Wnt9a,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,7545,ZIC1,-2.6805,0.0389247,1,Zic1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7546,ZIC2,-2.33327,0.0403013,1,Zic2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7629,ZNF76,1.18059,0.0497162,1,Zfp523,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,7681,MKRN3,-1.28644,0.032904,1,Mkrn3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7695,ZNF136,1.30055,0.0387622,2,Zfp967,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,7840,ALMS1,-1.46088,0.0459828,1,Alms1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,7920,ABHD16A,-1.38465,0.0286797,1,Abhd16a,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8110,DPF3,-1.66299,0.0493974,1,Dpf3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8292,COLQ,-2.67912,0.0206279,1,Colq,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8320,EOMES,-5.43439,0.00419872,1,Eomes,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8324,FZD7,-1.62615,0.0294932,1,Fzd7,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8438,RAD54L,-1.40112,0.0376406,1,Rad54l,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8445,DYRK2,1.06173,0.0315661,1,Dyrk2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,8470,SORBS2,1.04095,0.00594311,1,Sorbs2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,8493,PPM1D,-1.56562,0.0101664,1,Ppm1d,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8503,PIK3R3,-1.24645,0.0478601,1,Pik3r3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8510,MMP23B,-2.67747,0.025323,1,Mmp23,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8514,KCNAB2,1.41907,0.0216272,1,Kcnab2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,8516,ITGA8,1.00088,0.046897,1,Itga8,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,8541,PPFIA3,1.25937,0.00351877,1,Ppfia3,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,8549,LGR5,-1.53232,0.0156123,1,Lgr5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8701,DNAH11,-3.62964,0.0435417,1,Dnah11,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8704,B4GALT2,1.20929,0.0473163,1,B4galt2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,8744,TNFSF9,-3.29852,0.00511697,1,Tnfsf9,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,8792,TNFRSF11A,1.0612,0.0141208,1,Tnfrsf11a,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,8831,SYNGAP1,1.73665,0.0218447,1,Syngap1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,8909,ENDOU,1.35218,0.0397668,1,Endou,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,8927,BSN,1.22615,0.000332446,1,Bsn,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,9033,PKD2L1,-2.89952,0.00441143,1,Pkd2l1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9134,CCNE2,-1.1935,0.0289099,1,Ccne2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9152,SLC6A5,-4.78101,0.00196762,1,Slc6a5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9254,CACNA2D2,-1.38092,0.0202242,1,Cacna2d2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9315,NREP,-2.30991,0.0179453,1,Nrep,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9333,TGM5,-4.19563,0.0215457,1,Tgm5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9423,NTN1,-1.34575,0.0126208,1,Ntn1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9454,HOMER3,-3.53897,0.00144922,1,Homer3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9455,HOMER2,1.71434,0.0203217,1,Homer2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,9478,CABP1,1.10601,0.0206063,1,Cabp1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,9507,ADAMTS4,-1.11981,0.0127264,1,Adamts4,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9563,H6PD,-1.3218,0.0334145,1,H6pd,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9576,SPAG6,2.02745,0.0102212,1,Spag6,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,9671,WSCD2,-1.8142,0.028901,1,Wscd2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9705,ST18,-3.42519,0.00151216,1,St18,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9751,SNPH,1.32499,0.0334638,1,Snph,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,9754,STARD8,1.20899,0.0192327,1,Stard8,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,9788,MTSS1,-1.42667,0.0425945,1,Mtss1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9940,DLEC1,1.38115,0.0334145,1,Dlec1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,9960,USP3,-1.52816,0.0282511,1,Usp3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,9985,REC8,-2.43379,0.0309912,1,Rec8,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10090,UST,-1.79461,0.0087036,1,Ust,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10144,FAM13A,-1.42359,0.0371312,1,Fam13a,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10186,LHFPL6,-1.40515,0.0490623,1,Lhfp,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10385,BTN2A2,1.32471,0.0191445,3,Btn2a2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,10462,CLEC10A,-1.40761,0.0286354,1,Clec10a,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10562,OLFM4,-1.16999,0.012001,1,Olfm4,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10570,DPYSL4,-1.28117,0.0436974,1,Dpysl4,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10634,GAS2L1,1.17568,0.0418815,1,Gas2l1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,10660,LBX1,-6.01981,0.00264779,1,Lbx1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10682,EBP,-1.20471,0.0261504,1,Ebp,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10699,CORIN,-3.11056,0.0230417,1,Corin,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10718,NRG3,1.18402,0.0387787,1,Nrg3,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,10720,UGT2B11,-5.01121,0.0365865,7,Ugt2b5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10752,CHL1,-1.05504,0.0467453,1,Chl1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10758,TRAF3IP2,-1.0028,0.0476426,1,Traf3ip2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10842,PPP1R17,-7.66122,1.11097e-05,1,Ppp1r17,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10867,TSPAN9,-1.70879,0.034198,1,Tspan9,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,10887,PROKR1,2.27278,0.0135497,1,Prokr1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,10965,ACOT2,1.57747,0.00925656,2,Acot5,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,11113,CIT,1.52345,0.0162931,1,Cit,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,11120,BTN2A1,1.32471,0.0191445,3,Btn2a2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,11161,ERG28,-1.12572,0.014661,1,Erg28,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,11187,PKP3,-6.72239,1.784e-05,1,Pkp3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,11221,DUSP10,-1.77529,0.0107315,1,Dusp10,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,11232,POLG2,-1.08477,0.0433713,1,Polg2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,11281,POU6F2,1.6536,0.0287885,1,Pou6f2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,11343,MGLL,1.26793,0.0162931,1,Mgll,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,11346,SYNPO,1.63689,0.0492978,1,Synpo,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,22808,MRAS,1.03519,0.041706,1,Mras,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,22839,DLGAP4,1.00084,0.0188633,1,Dlgap4,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,22859,ADGRL1,1.04274,0.0132511,1,Adgrl1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,22864,R3HDM2,1.08636,0.0382633,1,R3hdm2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23025,UNC13A,1.05463,0.00142549,1,Unc13a,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23046,KIF21B,1.1635,0.00431009,1,Kif21b,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23105,FSTL4,1.1158,0.0161363,1,Fstl4,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23108,RAP1GAP2,1.03489,0.0138893,1,Rap1gap2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23125,CAMTA2,1.16268,0.00151098,1,Camta2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23139,MAST2,1.00386,0.00841999,1,Mast2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23286,WWC1,1.27773,0.0146786,1,Wwc1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23316,CUX2,1.51814,0.0328154,1,Cux2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23351,KHNYN,-1.47069,0.0232338,1,Khnyn,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,23359,FAM189A1,1.5219,0.0334145,1,Fam189a1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23414,ZFPM2,-2.00252,0.00941036,1,Zfpm2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,23463,ICMT,-1.62542,0.0400353,1,Icmt,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,23467,NPTXR,1.21036,0.00198179,1,Nptxr,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23518,R3HDM1,1.63013,0.00883597,1,R3hdm1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,23630,KCNE5,-1.06489,0.0418815,1,Kcne5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,23641,LDOC1,-3.3367,0.00294544,1,Ldoc1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,25789,TMEM59L,-1.39611,0.00193787,1,Tmem59l,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,25858,CATSPERZ,1.96209,0.0216937,1,Catsperz,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,25925,ZNF521,-1.99307,0.00707463,1,Zfp521,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,25959,KANK2,-1.75261,0.035727,1,Kank2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,26012,NSMF,1.93707,0.0115104,1,Nsmf,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,26037,SIPA1L1,1.54139,0.0451478,1,Sipa1l1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,26119,LDLRAP1,-1.63928,0.0425945,1,Ldlrap1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,26167,PCDHB5,-1.6254,0.00246859,1,Pcdhb8,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,26191,PTPN22,-2.75494,0.0101878,1,Ptpn22,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,26271,FBXO5,-1.37523,0.0138893,1,Fbxo5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,26471,NUPR1,1.31291,0.0293297,1,Nupr1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,26504,CNNM4,-1.17255,0.047772,1,Cnnm4,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,26576,SRPK3,1.24032,0.0196311,1,Srpk3,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,27065,NSG1,-1.38555,0.00509486,1,Nsg1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,27087,B3GAT1,1.29932,0.00332872,1,B3gat1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,27159,CHIA,-3.87153,0.00467311,1,Chil5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,27232,GNMT|CNPY3-GNMT,-3.30831,0.0325614,1,Gnmt,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,27255,CNTN6,-1.53011,0.0387787,1,Cntn6,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,28964,GIT1,1.37671,0.0379526,1,Git1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,29119,CTNNA3,-1.95953,0.0175355,1,Ctnna3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,29801,ZDHHC8,1.00655,0.0227121,1,Zdhhc8,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,29984,RHOD,-2.25104,0.0236605,1,Rhod,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,50616,IL22,-6.75971,0.0126022,1,Il22|Il22b,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,50944,SHANK1,1.69073,0.0155902,1,Shank1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,50964,SOST,-2.82325,0.0108711,1,Sost,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,51050,PI15,-1.48205,0.016889,1,Pi15,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,51086,TNNI3K,2.95671,0.0161363,2,Tnni3k,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,51161,C3orf18,-2.84018,0.00337673,1,6430571L13Rik,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,51168,MYO15A,-3.0494,0.0214559,1,Myo15,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,51195,RAPGEFL1,1.32709,0.00126764,1,Rapgefl1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,51196,PLCE1,-1.2587,0.0321361,1,Plce1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,51312,SLC25A37,1.11177,0.0214852,1,Slc25a37,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,51330,TNFRSF12A,-1.6167,0.0421691,1,Tnfrsf12a,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,51339,DACT1,-1.80998,0.0436405,1,Dact1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,51475,CABP2,-6.70172,0.00366211,1,Cabp2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,51560,RAB6B,1.24145,0.00896451,1,Rab6b,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,51561,IL23A,-3.78668,0.047235,1,Il23a,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,51701,NLK,1.0259,0.0497162,1,Nlk,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,51754,TMEM8B,1.15504,0.0124993,1,Tmem8b,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,51760,SYT17,1.86402,0.0191445,1,Syt17,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,51809,GALNT7,-1.45928,0.0187615,1,Galnt7,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,53358,SHC3,1.86773,0.0255241,1,Shc3,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,53833,IL20RB,-5.14051,0.00378377,1,Il20rb,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,54207,KCNK10,-2.22729,0.0122385,1,Kcnk10,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,54361,WNT4,1.22317,0.00965265,1,Wnt4,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,54490,UGT2B28,-5.01121,0.0365865,7,Ugt2b5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,54718,BTN2A3P,1.32471,0.0191445,3,Btn2a2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,54763,ROPN1,3.00838,0.0320658,2,Ropn1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,54764,ZRANB1,-1.11379,0.0334145,1,Zranb1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,54810,GIPC2,-1.73798,0.00511697,1,Gipc2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,54827,NXPE4,1.08114,0.0254047,1,Nxpe4,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,54861,SNRK,-1.69929,0.0212794,1,Snrk,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,54910,SEMA4C,-1.21328,0.0417056,1,Sema4c,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,54946,SLC41A3,-2.09807,0.0281306,1,Slc41a3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,54988,ACSM5,-2.40758,0.00380343,1,Acsm5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,55183,RIF1,-1.5471,0.00651419,1,Rif1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,55223,TRIM62,-2.37728,0.00707463,1,Trim62,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,55367,PIDD1,1.09406,0.017845,1,Pidd1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,55561,CDC42BPG,-1.50558,0.0278247,1,Cdc42bpg,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,55620,STAP2,-2.46856,0.0111454,1,Stap2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,55636,CHD7,-2.40283,0.0142158,1,Chd7,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,55722,CEP72,-3.33165,0.00230925,1,Cep72,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,55821,ALLC,3.53684,0.0262737,1,Allc,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,55843,ARHGAP15,1.50258,0.0400622,1,Arhgap15,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,55890,GPRC5C,-2.8968,0.00704052,1,Gprc5c,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,56001,NXF2,2.42408,0.0404435,1,Nxf7,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,56100,PCDHGB6,-1.02196,0.00707463,1,Pcdhgb6,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,56154,TEX15,1.49015,0.0337928,1,Tex15,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,56253,CRTAM,-8.58637,0.000324832,1,Crtam,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,56271,BEX4,-1.32276,0.000237126,1,Bex4,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,56970,ATXN7L3,1.14907,0.00594311,1,Atxn7l3,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,57016,AKR1B10,-7.0616,0.00212275,2,Akr1b7,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,57139,RGL3,-2.04786,0.0349064,1,Rgl3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,57369,GJD2,-1.17955,0.000183337,1,Gjd2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,57495,NWD2,1.4331,0.00906146,1,Nwd2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,57509,MTUS1,-1.3498,0.0235455,1,Mtus1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,57530,CGN,-1.2277,0.0157717,1,Cgn,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,57540,DISP3,1.01379,0.021236,1,Disp3,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,57604,TRMT9B,-2.52078,0.00292782,1,Trmt9b,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,57605,PITPNM2,1.41878,0.0387787,1,Pitpnm2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,57679,ALS2,-1.94375,0.0211449,1,Als2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,58512,DLGAP3,1.51899,0.0478601,1,Dlgap3,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,58530,LY6G6D|LY6G6F-LY6G6D,-2.93116,0.00741085,1,Ly6g6d,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,58538,MPP4,-2.70789,0.00337673,1,Mpp4,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,59341,TRPV4,1.26569,0.039693,1,Trpv4,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,60401,EDA2R,-1.76238,0.00230925,1,Eda2r,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,60506,NYX,-1.54434,0.0465301,1,Nyx,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,60559,SPCS3,-1.3135,0.00365165,1,Arxes1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,64150,DIO3OS,-2.978,0.0159053,1,Dio3os,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,64211,LHX5,-2.69082,0.0370746,1,Lhx5,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,64221,ROBO3,2.70012,0.015823,1,Robo3,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,64225,ATL2,-1.02007,0.0262595,1,Atl2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,64641,EBF2,-2.36739,0.00220944,1,Ebf2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,64699,TMPRSS3,-7.3322,0.00151098,1,Tmprss3,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,78990,OTUB2,1.06216,0.0156627,1,Otub2,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,79006,METRN,-1.46828,0.0261012,1,Metrn,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,79019,CENPM,1.14664,0.0379026,1,Cenpm,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,79073,TMEM109,-1.19906,0.0447385,1,Tmem109,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,79085,SLC25A23,1.03516,0.0118705,1,Slc25a23,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,79140,CCDC28B,-1.24722,0.0239739,1,Ccdc28b,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,79156,PLEKHF1,-1.49535,0.0486074,1,Plekhf1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,79442,LRRC2,-1.53448,0.0336823,1,Lrrc2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,79589,RNF128,-1.02043,0.00320861,1,Rnf128,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,79712,GTDC1,1.02846,0.0450162,1,Gtdc1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,79762,C1orf115,1.15621,0.020102,1,C130074G19Rik,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,79815,NIPAL2,-1.05585,0.0377211,1,Nipal2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,79841,AGBL2,-1.99342,0.0233448,1,Agbl2,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,79845,RNF122,-2.48252,0.00364113,1,Rnf122,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,79949,PLEKHS1,1.99784,0.00525267,1,Plekhs1,cerebral hemisphere,CNS,mouse,UP,True
OSD-612,79959,CEP76,-3.10854,0.00236742,1,Cep76,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,79987,SVEP1,-2.8221,0.00519676,1,Svep1,cerebral hemisphere,CNS,mouse,DOWN,True
OSD-612,80000,GREB1L,2.42608,0.0102212,1,Greb1l,cerebral hemisphere,CNS,mouse,UP,True
