osd,symbol,entrez,log2fc,adj_p,tissue,system,species,dir,strict
OSD-347,zye,40255,-5.38302,0.00127121,heart,CARDIOVASC,fly,DOWN,True
OSD-347,KP78a,41362,-2.72486,0.0177764,heart,CARDIOVASC,fly,DOWN,True
OSD-347,GlyP,33386,-1.53724,7.49017e-09,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG9782,32632,-4.68741,1.28946e-07,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG7607,39263,-1.68498,0.000252054,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG18131,33331,3.06947,0.0015573,heart,CARDIOVASC,fly,UP,True
OSD-347,CG13877,38036,-1.59914,0.000116,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Arr2,38993,-3.84958,0.00546622,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG7744,37239,1.01755,0.0405871,heart,CARDIOVASC,fly,UP,True
OSD-347,Vm26Aa,33829,-4.92018,0.00953497,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Dh44,41170,2.68856,0.0239995,heart,CARDIOVASC,fly,UP,True
OSD-347,DAT,36849,-3.36393,5.61035e-09,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG18327,36567,-1.88954,1.2465e-06,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG8854,36324,-1.69719,0.00356446,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Yp3,32339,-1.10678,0.000534966,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG18302,34452,-6.31774,0.0184058,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Hpd,40263,-1.48192,0.000366252,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG14591,35531,-2.04989,0.0356498,heart,CARDIOVASC,fly,DOWN,True
OSD-347,plh,40615,-1.13151,0.0147712,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG1773,35999,-1.12119,0.0080887,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG10702,35181,1.83706,0.0356498,heart,CARDIOVASC,fly,UP,True
OSD-347,CG15279,34863,-1.30356,0.0395714,heart,CARDIOVASC,fly,DOWN,True
OSD-347,AdamTS-B,31490,-1.15186,5.95958e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,bowl,33602,-1.34338,0.000131751,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG14105,39507,-1.11693,0.00654821,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cyp4ac1,33754,-1.17073,7.72214e-07,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Fmo-1,37814,-1.30136,0.0395714,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG13458,39646,-1.05769,0.0216696,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Amy-d,36932,2.97798,0.00107385,heart,CARDIOVASC,fly,UP,True
OSD-347,CCKLR-17D3,32864,-1.82659,1.57431e-07,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Faa,45577,-1.15687,0.00431016,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG6908,41410,1.69357,0.0015573,heart,CARDIOVASC,fly,UP,True
OSD-347,Arr1,35078,-6.53778,0.0222394,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG12075,31815,-1.9826,0.00473699,heart,CARDIOVASC,fly,DOWN,True
OSD-347,sced,35564,3.30674,0.0113013,heart,CARDIOVASC,fly,UP,True
OSD-347,RhoGEF64C,38578,-4.11241,2.58856e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG7460,39973,-1.20418,0.0456377,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG7149,34063,-1.09222,0.00045186,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cyp6g1,36316,1.60703,0.0115307,heart,CARDIOVASC,fly,UP,True
OSD-347,ninaE,42367,-4.3326,2.58856e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG7860,32488,-1.84054,0.000403901,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG9572,33013,-1.2037,0.0059041,heart,CARDIOVASC,fly,DOWN,True
OSD-347,sano,37185,-1.23501,0.0226992,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Ripalpha,34351,1.63347,0.0251265,heart,CARDIOVASC,fly,UP,True
OSD-347,CecA1,43596,2.13016,0.00398771,heart,CARDIOVASC,fly,UP,True
OSD-347,Gen,38594,1.15819,0.00416799,heart,CARDIOVASC,fly,UP,True
OSD-347,Cyp12d1-p,246648,5.76681,0.0112479,heart,CARDIOVASC,fly,UP,True
OSD-347,GNBP-like3,37313,1.41258,0.0177741,heart,CARDIOVASC,fly,UP,True
OSD-347,CG31469,261628,-1.05135,0.027122,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG43095,12798518,-1.47163,0.0164239,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG30098,246456,-1.3552,0.0443814,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG12581,40522,-1.09844,0.00343879,heart,CARDIOVASC,fly,DOWN,True
OSD-347,zfh2,43795,-1.02826,6.47833e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,ect,44135,-1.32348,0.0204131,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cyp6t1,33127,-1.33883,0.000695294,heart,CARDIOVASC,fly,DOWN,True
OSD-347,unc-5,36703,-1.63818,0.00278334,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Nepl4,33889,-1.14254,7.16009e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG42662,10178847,3.1959,0.027122,heart,CARDIOVASC,fly,UP,True
OSD-347,ft,33627,-2.2425,0.00343879,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG42502,8674072,-1.10767,0.00047055,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Lsp1alpha,32199,-7.91425,3.02795e-54,heart,CARDIOVASC,fly,DOWN,True
OSD-347,asRNA:CR45046,19834986,-2.9034,0.000316066,heart,CARDIOVASC,fly,DOWN,True
OSD-347,knk,47137,-2.80801,0.00157304,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Diedel,43474,-2.47404,2.80838e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,lncRNA:alphagamma-element:CR32865,3772597,-1.34324,0.000695294,heart,CARDIOVASC,fly,DOWN,True
OSD-347,rst,31290,-1.22927,0.0285148,heart,CARDIOVASC,fly,DOWN,True
OSD-347,fit,42578,-2.93628,8.13344e-09,heart,CARDIOVASC,fly,DOWN,True
OSD-347,asRNA:CR45601,19835984,-1.09481,0.00176454,heart,CARDIOVASC,fly,DOWN,True
OSD-347,conv,36588,-2.436,0.000548774,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG34148,326250,-1.2826,7.49017e-09,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG33511,3346223,-2.80862,0.043255,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG14661,40611,-2.64628,1.93936e-09,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG33460,3885588,-1.05896,0.0398383,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG6034,39974,-1.44971,0.000734499,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Adgf-A,39976,-1.46547,8.19031e-07,heart,CARDIOVASC,fly,DOWN,True
OSD-347,asRNA:CR44031,14462361,-2.22579,0.00563659,heart,CARDIOVASC,fly,DOWN,True
OSD-347,GstE7,37112,1.29674,0.00173111,heart,CARDIOVASC,fly,UP,True
OSD-347,CG43094,12798517,-2.45556,0.0276866,heart,CARDIOVASC,fly,DOWN,True
OSD-347,asRNA:CR45366,19835501,-1.87416,0.0135769,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG10570,50466,-1.10767,0.00047055,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Fst,41169,4.42789,0.00669062,heart,CARDIOVASC,fly,UP,True
OSD-347,Cp15,38999,5.1291,0.0496723,heart,CARDIOVASC,fly,UP,True
OSD-347,dyw,31252,-4.76975,1.64196e-08,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG11843,43432,-1.7949,0.0259524,heart,CARDIOVASC,fly,DOWN,True
OSD-347,pwn,44011,-3.12504,0.00743011,heart,CARDIOVASC,fly,DOWN,True
OSD-347,snRNA:U11,4379906,5.28512,0.0378528,heart,CARDIOVASC,fly,UP,True
OSD-347,CG32669,326229,-1.34283,0.0238389,heart,CARDIOVASC,fly,DOWN,True
OSD-347,BaraA2,36486,1.24752,0.00138195,heart,CARDIOVASC,fly,UP,True
OSD-347,BaraA2,2768831,1.24752,0.00138195,heart,CARDIOVASC,fly,UP,True
OSD-347,CG13380,40029,7.68251,0.0222377,heart,CARDIOVASC,fly,UP,True
OSD-347,TotA,44121,-1.68243,0.0336462,heart,CARDIOVASC,fly,DOWN,True
OSD-347,lncRNA:CR43432,12797906,-2.1579,5.62712e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,qsm,47065,-1.15351,0.0416081,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG17707,5740408,-3.23799,0.00495618,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG44251,36429,1.21669,0.000749679,heart,CARDIOVASC,fly,UP,True
OSD-347,CG31321,318681,-2.2054,0.000335748,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Tmc,26067066,-1.55656,0.0132599,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG42700,36330,-2.14406,1.07454e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,spdo,318559,-2.15773,0.0188624,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG9689,31922,-2.97754,0.00384468,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Tsp42Ep,35626,-1.31411,1.18633e-06,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG6739,34037,-3.41352,0.00682637,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Obp56a,37264,-7.76085,0.000620189,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG6006,41962,-1.33585,0.000122945,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cyp4ac2,33755,-1.14953,8.00756e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG11069,42976,-1.76789,0.0205526,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG9717,43636,-1.05891,0.0375285,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG1648,36009,1.06908,0.00157304,heart,CARDIOVASC,fly,UP,True
OSD-347,CG9452,40119,-1.31115,0.00484973,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG15506,43498,-3.08542,0.000573938,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cad74A,39936,-3.26933,0.00548772,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG31475,42303,-3.64355,0.0093618,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Myo10A,32028,-1.63792,0.0131483,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG33939,26067037,-3.15206,0.00189193,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG18563,35050,-1.75341,0.0419208,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG7763,36235,-2.1368,0.000511191,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG2016,40612,-5.61784,1.36668e-06,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Gagr,39824,-1.21689,0.0296212,heart,CARDIOVASC,fly,DOWN,True
OSD-347,f,32718,-4.02776,0.0387565,heart,CARDIOVASC,fly,DOWN,True
OSD-347,hwt,32202,-1.63962,0.0050948,heart,CARDIOVASC,fly,DOWN,True
OSD-347,ds,33245,-4.83331,3.48001e-09,heart,CARDIOVASC,fly,DOWN,True
OSD-347,BomS2,49802,1.36157,6.88666e-05,heart,CARDIOVASC,fly,UP,True
OSD-347,CG43980,2768995,-5.07642,0.0210096,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Lsp1beta,33274,-5.52738,4.1095e-13,heart,CARDIOVASC,fly,DOWN,True
OSD-347,IM4,50126,1.19892,0.00359625,heart,CARDIOVASC,fly,UP,True
OSD-347,TpnC47D,36195,-1.23884,0.00847302,heart,CARDIOVASC,fly,DOWN,True
OSD-347,spz3,34077,-1.87665,0.0145149,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG33510,3346224,-2.15372,0.00495618,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG15772,31498,-4.61627,4.92667e-18,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG1124,40613,-2.64714,0.00189255,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Jhe,36780,-2.57071,0.00781702,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG5326,42655,-1.70864,0.0314948,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG3777,30979,-3.38885,0.00127121,heart,CARDIOVASC,fly,DOWN,True
OSD-347,cysu,42100,-7.68894,0.000797335,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG5955,40268,-2.38106,0.000194331,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Sid,43390,1.3254,0.0228728,heart,CARDIOVASC,fly,UP,True
OSD-347,Cyp6w1,35543,2.99939,4.4115e-10,heart,CARDIOVASC,fly,UP,True
OSD-347,CG13606,42873,-3.37321,0.000131751,heart,CARDIOVASC,fly,DOWN,True
OSD-347,TotB,42474,-2.55155,9.92427e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,PH4alphaMP,43624,-2.62692,9.16984e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG11594,38473,-1.17875,0.0121882,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cyp4e3,34291,-1.35717,0.0112218,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG15199,32051,-1.35818,0.00202008,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cyp6a16,19836250,-3.64336,3.48586e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CR31427,43464,-1.26425,0.0271087,heart,CARDIOVASC,fly,DOWN,True
OSD-347,haf,33339,-4.71621,7.08499e-09,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG4374,42767,-2.77263,0.003264,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG10352,32147,-1.1254,3.58572e-06,heart,CARDIOVASC,fly,DOWN,True
OSD-347,SkpB,36298,-3.96402,0.000734522,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG16772,35281,3.0048,3.75064e-05,heart,CARDIOVASC,fly,UP,True
OSD-347,CARPB,31915,-1.17544,0.000322868,heart,CARDIOVASC,fly,DOWN,True
OSD-347,TotX,117460,-2.86751,2.93916e-12,heart,CARDIOVASC,fly,DOWN,True
OSD-347,TpnC41C,35473,-6.10327,2.89497e-09,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG10936,37000,-2.57717,1.4699e-13,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Obp83ef,40747,-1.21943,0.00237648,heart,CARDIOVASC,fly,DOWN,True
OSD-347,rhi,44879,3.3908,0.0108738,heart,CARDIOVASC,fly,UP,True
OSD-347,CG10348,35132,-2.53027,2.76881e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,b6,31124,-2.92138,0.0108738,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Yp2,31938,-1.17844,1.90249e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,IRSp53,39258,-1.34253,0.00662874,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Kul,43501,-1.18785,0.0187661,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG42269,38689,-3.2568,0.000153533,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Peritrophin-A,33023,-3.13437,2.28092e-08,heart,CARDIOVASC,fly,DOWN,True
OSD-347,GstS1,36927,-1.12127,0.000879377,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Dgat2,35719,1.7945,0.00460782,heart,CARDIOVASC,fly,UP,True
OSD-347,firl,34627,-1.26433,1.88004e-28,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG34205,37526,-4.01887,0.0251736,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG6330,43240,-1.04976,0.00741948,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cyp4s3,32444,-1.39902,0.000200329,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG11459,40741,-2.77609,1.1073500000000001e-18,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG43092,12798515,-1.32646,0.00934429,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG33307,2768914,1.09334,0.0342625,heart,CARDIOVASC,fly,UP,True
OSD-347,CG15544,43655,-1.85205,0.0299914,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG13155,36346,-2.30473,2.2375e-06,heart,CARDIOVASC,fly,DOWN,True
OSD-347,BomS3,50209,1.33306,0.00608912,heart,CARDIOVASC,fly,UP,True
OSD-347,hgo,34552,-1.50138,9.90428e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG7227,34088,-3.16125,8.42815e-12,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG14787,31096,-2.61591,0.0310206,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG31664,33359,-2.00666,0.00164789,heart,CARDIOVASC,fly,DOWN,True
OSD-347,obst-B,34336,-4.80596,2.93916e-12,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cpr49Ah,36354,-9.27494,0.00682637,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG30090,246448,-1.55724,1.77833e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG41520,5740294,-1.71456,0.000107166,heart,CARDIOVASC,fly,DOWN,True
OSD-347,pip,40104,-6.45124,9.16984e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Tie,38559,-1.19057,0.0291233,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cys,41767,-1.15092,0.00240085,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG31997,319064,-1.10313,0.0499665,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG31028,43586,-2.51899,6.77589e-07,heart,CARDIOVASC,fly,DOWN,True
OSD-347,ckd,38402,-4.01546,0.00691073,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Gnmt,41561,2.87062,0.000447985,heart,CARDIOVASC,fly,UP,True
OSD-347,p38c,2768679,-1.16032,0.00263998,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG14439,31614,-1.28904,0.00576113,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Nepl14,42700,-1.2879,3.48586e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Pxd,2768671,-5.71844,0.000256751,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Lrt,37342,-1.16568,0.0442332,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Mink,42982,2.56649,0.00920414,heart,CARDIOVASC,fly,UP,True
OSD-347,Cpr62Bb,38240,-2.65366,0.0209803,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Vdup1,38023,-1.45393,0.000259615,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG42365,37469,-1.43784,5.85239e-06,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG11550,43731,-2.80381,0.0426387,heart,CARDIOVASC,fly,DOWN,True
OSD-347,sona,37762,-3.27674,6.76108e-06,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG14567,40420,1.68278,0.030368,heart,CARDIOVASC,fly,UP,True
OSD-347,Cyt-c-d,34995,-3.70865,0.0128139,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Obp83g,170878,-2.81352,0.0276866,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Obp99a,43488,-1.95322,8.69321e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,pot,32154,-1.39627,0.00547268,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG40198,3354922,-5.03839,1.78842e-06,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG12470,30977,-1.70242,0.0335983,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG15556,43681,-2.85196,0.0392199,heart,CARDIOVASC,fly,DOWN,True
OSD-347,yellow-d2,37704,-7.42993,0.000161003,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Kal1,42865,-1.67464,7.73403e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Mat89Ba,41973,1.11668,7.63049e-05,heart,CARDIOVASC,fly,UP,True
OSD-347,CG5199,40265,1.65172,0.0146065,heart,CARDIOVASC,fly,UP,True
OSD-347,CG33172,32526,1.01035,0.0180479,heart,CARDIOVASC,fly,UP,True
OSD-347,Obp83cd,40746,-1.65535,0.0034805,heart,CARDIOVASC,fly,DOWN,True
OSD-347,B9d1,41888,1.49158,0.0108738,heart,CARDIOVASC,fly,UP,True
OSD-347,Cyp305a1,40161,-1.10183,0.0310206,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG4962,39793,-4.50144,0.0276866,heart,CARDIOVASC,fly,DOWN,True
OSD-347,uif,33983,-3.29525,9.44492e-10,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cad99C,43528,-1.9295,0.000441592,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG33281,2768938,-2.53222,4.35348e-10,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Phk-3,37997,-1.20813,8.76072e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,mtt,35832,-2.66223,0.00908911,heart,CARDIOVASC,fly,DOWN,True
OSD-347,lectin-24A,53543,-1.83804,0.00892407,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG42336,36205,-1.46153,1.51261e-07,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG40485,3355165,-4.32201,0.00479176,heart,CARDIOVASC,fly,DOWN,True
OSD-347,stw,35494,-2.88287,2.02763e-08,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG12699,36944,-6.38373,0.0278923,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Kaz1-ORFB,3772691,-1.20653,0.000782816,heart,CARDIOVASC,fly,DOWN,True
OSD-347,mdlc,42397,1.31756,0.0277584,heart,CARDIOVASC,fly,UP,True
OSD-347,CG13676,38906,-4.51043,5.69796e-07,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG15550,43666,-1.39629,0.0374863,heart,CARDIOVASC,fly,DOWN,True
OSD-347,qvr,2768718,-1.05999,0.00567074,heart,CARDIOVASC,fly,DOWN,True
OSD-347,yellow-e,41653,-5.23041,0.000360767,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Gasp,40745,-3.40597,5.00875e-10,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Trf4-2,42983,7.23123,0.00202008,heart,CARDIOVASC,fly,UP,True
OSD-347,Cpr49Ab,36345,-3.44241,3.72074e-12,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG14153,39208,-1.96898,3.89106e-08,heart,CARDIOVASC,fly,DOWN,True
OSD-347,srl,40562,1.41919,0.0274131,heart,CARDIOVASC,fly,UP,True
OSD-347,CG33110,42659,-1.27793,0.000531871,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG13965,35280,2.11428,0.00127261,heart,CARDIOVASC,fly,UP,True
OSD-347,CG33978,3885646,-3.77296,2.09826e-09,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG32037,326183,-1.4621,0.0330053,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Nnf1b,318874,2.23941,0.04311,heart,CARDIOVASC,fly,UP,True
OSD-347,CG3984,41821,-1.88916,4.38136e-05,heart,CARDIOVASC,fly,DOWN,True
OSD-347,CG14259,43261,-1.6283,0.000360767,heart,CARDIOVASC,fly,DOWN,True
OSD-347,GV1,38238,-1.69211,0.00213339,heart,CARDIOVASC,fly,DOWN,True
OSD-347,scpr-C,41348,-2.43124,0.0361889,heart,CARDIOVASC,fly,DOWN,True
OSD-347,Cbs,33081,1.14385,1.68644e-06,heart,CARDIOVASC,fly,UP,True
OSD-580,Epb41,269587,1.32236,0.0156389,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Cyp4a12b,13118,17.9237,7.6547e-07,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Gm25189,115489620,-18.8843,2.76235e-08,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Gc,14473,-15.6016,1.16982e-08,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Ube2o,217342,1.55547,0.0140864,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Prxl2a,70564,1.39175,0.0219023,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Sult1d1,53315,-16.2593,1.08929e-10,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Mpp1,17524,1.04849,0.0213731,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Sec14l3,380683,18.9199,1.07257e-11,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Gda,14544,1.5102,0.00667484,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Slc44a4,70129,15.7295,2.0887e-06,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Slc25a37,67712,1.91095,0.023216,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Mthfd2,17768,1.48291,0.00150473,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Dcaf12,68970,1.00369,0.00943466,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Serpina1c,20702,-16.0808,1.31061e-07,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Gm24924,115488991,-26.0806,9.693559999999999e-21,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Rag2,19374,-15.721,0.000196877,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Sftpd,20390,-15.6145,1.58155e-05,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Rsad2,58185,1.90513,0.0213731,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,AI662270,100043636,2.03721,0.0024426,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Sftpc,20389,-16.4159,2.0887e-06,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Glycam1,14663,-17.5506,0.00359549,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Iqgap3,404710,-1.32594,0.0332776,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Scgb3a2,117158,14.9646,0.000592165,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Pbk,52033,-2.06388,0.0252618,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Elovl3,12686,-5.91158,0.00906745,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Ces1c,13884,16.2058,1.31708e-08,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-580,Rpl7a-ps11,641660,-45.1383,3.44125e-14,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Pde2a,207728,-23.3618,5.69258e-05,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Ucp1,22227,-6.04929,0.00199038,heart right ventricle,CARDIOVASC,mouse,DOWN,True
OSD-580,Reg3g,19695,18.4241,1.62059e-09,heart right ventricle,CARDIOVASC,mouse,UP,True
OSD-599,Dpysl2,12934,-1.02978,0.00354807,heart,CARDIOVASC,mouse,DOWN,True
OSD-599,Cidec,14311,-5.88435,0.000503605,heart,CARDIOVASC,mouse,DOWN,True
OSD-599,Mybphl,68753,-9.70057,1.8662e-05,heart,CARDIOVASC,mouse,DOWN,True
