symbol,disease,disease_label,drug,drug_label
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB00675,Tamoxifen
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB00773,Etoposide
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB00958,Carboplatin
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB00997,Doxorubicin
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB01005,Hydroxyurea
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB01006,Letrozole
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB01030,Topotecan
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB01042,Melphalan
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB01101,Capecitabine
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB01217,Anastrozole
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB01229,Paclitaxel
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB01248,Docetaxel
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB04572,Thiotepa
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB05109,Trabectedin
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB09074,Olaparib
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB12332,Rucaparib
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB12459,Belotecan
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,http://identifiers.org/drugbank/DB14031,Tretamine
FASN,http://purl.obolibrary.org/obo/MONDO_0002752,ovarian adenocarcinoma,https://rdaccelerate.org/resource/CTDRUG_allogeneic_nk_cct_ank_11_,Allogeneic Nk（cct-ank-11)
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00007,Leuprolide
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00112,Bevacizumab
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00351,Megestrol acetate
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00441,Gemcitabine
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00488,Altretamine
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00515,Cisplatin
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00531,Cyclophosphamide
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00675,Tamoxifen
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00773,Etoposide
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00958,Carboplatin
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB00997,Doxorubicin
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB01005,Hydroxyurea
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB01006,Letrozole
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB01030,Topotecan
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB01042,Melphalan
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB01101,Capecitabine
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB01217,Anastrozole
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB01229,Paclitaxel
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB01248,Docetaxel
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB04572,Thiotepa
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB05109,Trabectedin
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB09074,Olaparib
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB12332,Rucaparib
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB12459,Belotecan
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB14031,Tretamine
FASN,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome,http://identifiers.org/drugbank/DB14655,Drostanolone propionate
FASN,http://purl.obolibrary.org/obo/MONDO_0003595,sclerosing liposarcoma,,
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB00007,Leuprolide
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB00351,Megestrol acetate
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB00441,Gemcitabine
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB00488,Altretamine
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB00515,Cisplatin
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB00531,Cyclophosphamide
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB00675,Tamoxifen
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB00773,Etoposide
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB00958,Carboplatin
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB00997,Doxorubicin
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB01005,Hydroxyurea
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB01006,Letrozole
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB01030,Topotecan
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB01042,Melphalan
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB01101,Capecitabine
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB01217,Anastrozole
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB01229,Paclitaxel
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB01248,Docetaxel
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB04572,Thiotepa
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB05109,Trabectedin
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB09074,Olaparib
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB12332,Rucaparib
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB12459,Belotecan
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,http://identifiers.org/drugbank/DB14031,Tretamine
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,https://rdaccelerate.org/resource/CTDRUG_avastin,Avastin
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,https://rdaccelerate.org/resource/CTDRUG_entinostat,Entinostat
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,https://rdaccelerate.org/resource/CTDRUG_fludarabine,Fludarabine
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,https://rdaccelerate.org/resource/CTDRUG_gemcitabine_hydrochloride,Gemcitabine Hydrochloride
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,https://rdaccelerate.org/resource/CTDRUG_pamiparib,Pamiparib
FASN,http://purl.obolibrary.org/obo/MONDO_0003792,ovarian carcinosarcoma,https://rdaccelerate.org/resource/CTDRUG_tak228,Tak228
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00007,Leuprolide
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00041,Aldesleukin
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00351,Megestrol acetate
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00441,Gemcitabine
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00488,Altretamine
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00515,Cisplatin
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00531,Cyclophosphamide
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00675,Tamoxifen
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00773,Etoposide
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00958,Carboplatin
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB00997,Doxorubicin
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB01005,Hydroxyurea
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB01006,Letrozole
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB01030,Topotecan
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB01042,Melphalan
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB01101,Capecitabine
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB01217,Anastrozole
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB01229,Paclitaxel
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB01248,Docetaxel
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB04572,Thiotepa
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB05109,Trabectedin
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB09074,Olaparib
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB12332,Rucaparib
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB12459,Belotecan
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,http://identifiers.org/drugbank/DB14031,Tretamine
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,https://rdaccelerate.org/resource/CTDRUG_amifostine_trihydrate,Amifostine Trihydrate
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,https://rdaccelerate.org/resource/CTDRUG_dnib0600a,Dnib0600a
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,https://rdaccelerate.org/resource/CTDRUG_emd_273066,Emd 273066
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,https://rdaccelerate.org/resource/CTDRUG_fludarabine,Fludarabine
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,https://rdaccelerate.org/resource/CTDRUG_nt_i7,Nt-i7
FASN,http://purl.obolibrary.org/obo/MONDO_0003795,ovarian small cell carcinoma,https://rdaccelerate.org/resource/CTDRUG_pembrolizumab_keytruda__47235c,Pembrolizumab (keytruda®)
FASN,http://purl.obolibrary.org/obo/MONDO_0004375,end stage renal failure,https://rdaccelerate.org/resource/CTDRUG_ds_1093a,Ds-1093a
FASN,http://purl.obolibrary.org/obo/MONDO_0004375,end stage renal failure,https://rdaccelerate.org/resource/CTDRUG_epoetin_alfa,Epoetin Alfa
FASN,http://purl.obolibrary.org/obo/MONDO_0004375,end stage renal failure,https://rdaccelerate.org/resource/CTDRUG_erythropoiesis_stimulating_agent_esa_,Erythropoiesis-stimulating Agent (esa)
FASN,http://purl.obolibrary.org/obo/MONDO_0004375,end stage renal failure,https://rdaccelerate.org/resource/CTDRUG_iv_iron,Iv Iron
FASN,http://purl.obolibrary.org/obo/MONDO_0004375,end stage renal failure,https://rdaccelerate.org/resource/CTDRUG_tacrolimus_extended_release_oral_capsule,Tacrolimus Extended-release Oral Capsule
FASN,http://purl.obolibrary.org/obo/MONDO_0004989,breast carcinoma,http://identifiers.org/drugbank/DB00445,Epirubicin
FASN,http://purl.obolibrary.org/obo/MONDO_0004989,breast carcinoma,http://identifiers.org/drugbank/DB00531,Cyclophosphamide
FASN,http://purl.obolibrary.org/obo/MONDO_0004989,breast carcinoma,http://identifiers.org/drugbank/DB00544,Fluorouracil
FASN,http://purl.obolibrary.org/obo/MONDO_0004989,breast carcinoma,http://identifiers.org/drugbank/DB00958,Carboplatin
FASN,http://purl.obolibrary.org/obo/MONDO_0004989,breast carcinoma,http://identifiers.org/drugbank/DB00997,Doxorubicin
FASN,http://purl.obolibrary.org/obo/MONDO_0004989,breast carcinoma,http://identifiers.org/drugbank/DB01229,Paclitaxel
FASN,http://purl.obolibrary.org/obo/MONDO_0004989,breast carcinoma,http://identifiers.org/drugbank/DB01248,Docetaxel
FASN,http://purl.obolibrary.org/obo/MONDO_0004989,breast carcinoma,http://identifiers.org/drugbank/DB01590,Everolimus
FASN,http://purl.obolibrary.org/obo/MONDO_0004989,breast carcinoma,http://identifiers.org/drugbank/DB04845,Ixabepilone
FASN,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy,http://identifiers.org/drugbank/DB00243,Ranolazine
FASN,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy,http://identifiers.org/drugbank/DB00437,Allopurinol
FASN,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy,http://identifiers.org/drugbank/DB00688,Mycophenolate mofetil
FASN,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy,http://identifiers.org/drugbank/DB00841,Dobutamine
FASN,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy,http://identifiers.org/drugbank/DB00860,Prednisolone
FASN,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy,http://identifiers.org/drugbank/DB04861,Nebivolol
FASN,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy,https://rdaccelerate.org/resource/CTDRUG_b_type_natriuretic_peptide_bnp_,B-type Natriuretic Peptide (bnp)
FASN,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy,https://rdaccelerate.org/resource/CTDRUG_beta_blocker,Beta Blocker
FASN,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy,https://rdaccelerate.org/resource/CTDRUG_mavacamten,Mavacamten
FASN,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy,https://rdaccelerate.org/resource/CTDRUG_tulip,Tulip
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00214,Torasemide
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00232,Methyclothiazide
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00310,Chlorthalidone
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00384,Triamterene
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00421,Spironolactone
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00511,Acetyldigitoxin
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00584,Enalapril
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00594,Amiloride
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00695,Furosemide
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00742,Mannitol
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00774,Hydroflumethiazide
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00808,Indapamide
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00819,Acetazolamide
FASN,http://purl.obolibrary.org/obo/MONDO_0005009,congestive heart failure,http://identifiers.org/drugbank/DB00880,Chlorothiazide
