cid	lat	lon	nPtsGeo	layers	nPts	nObs	nAnalytes	nDet	nDetAnalytes	maxNgL	nFac	nPfasFac	nRingFac	nRingPfasFac	stateFips	stateName	countyFips	countyName	nCounties	sameTopWeight	sameTopIndustry	sameTopNaics	sameTopFacilityName	ringTopWeight	ringTopIndustry	ringTopNaics	ringTopFacilityName	c_proximity	detFreq	c_detFreq	c_detIntensity	c_analyteBreadth	c_industryPrior	score	scoreComponentsUsed	tier	window	sourceList	nSources
5526452153406717952	44.61552525	-69.624415375	8	EGAD	8	10949	49	2945	38	29000.0	0	0	1	0	23	Maine	23025	Somerset County	1									0.018665241123894335	0.2689743355557585	0.2689743355557585	1.0	1.0	0.0	41.03277015045147	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526452187766456320	44.61893	-69.62449533333334	6	EGAD	6	8498	49	2121	33	36221.3	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.24958813838550248	0.24958813838550248	1.0	1.0	0.0	39.99176276771005	5	D	none	sawgraph;spatialkg	2
5526452222126194688	44.6301108	-69.61556253333333	15	EGAD	15	3572	38	626	21	1288.38	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.17525195968645016	0.17525195968645016	1.0	1.0	0.0	38.505039193729004	5	D	none	sawgraph;spatialkg	2
5526452256485933056	44.6369435	-69.6164505	2	EGAD	2	62	31	20	11	5.275	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.3225806451612903	0.3225806451612903	0.2658327793767612	0.55	0.0	18.597432387644837	5	D	none	sawgraph;spatialkg	2
5526452290845671424	44.63674045454545	-69.60112136363637	11	EGAD+WQP	11	1617	70	270	24	118.0	0	0	9	0	23	Maine	23011	Kennebec County	2									0.06200458888731158	0.16697588126159554	0.16697588126159554	0.6917488962584405	1.0	0.0	32.80340064274883	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526452325205409792	44.62716966666667	-69.61406966666668	3	EGAD	3	93	31	10	10	2.2	0	0	3	0	23	Maine	23025	Somerset County	1									0.03733048224778867	0.10752688172043011	0.10752688172043011	0.1683589658281329	0.5	0.0	12.66607865878453	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526452359565148160	44.62455609090909	-69.59096718181819	11	EGAD	11	5728	31	1080	20	8600.0	2	0	6	0	23	Maine	23025	Somerset County	1									0.09021220167863253	0.18854748603351956	0.18854748603351956	1.0	1.0	0.0	41.92837677942253	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526452462644363264	44.631869	-69.595465	1	EGAD	1	30	30	4	4	0.382	1	0	11	0	23	Maine	23011	Kennebec County	2									0.0669141894960796	0.13333333333333333	0.13333333333333333	0.04682923850679007	0.2	0.0	8.179394261699205	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526452703162531840	44.6462059090909	-69.607516	11	EGAD	11	340	31	53	13	24.3	0	0	0	0	23	Maine	23011	Kennebec County	2									0.0	0.15588235294117647	0.15588235294117647	0.4676391765136154	0.65	0.0	21.308626471663917	5	D	none	sawgraph;spatialkg	2
5526452771882008576	44.655789	-69.620429	1	EGAD	1	2444	41	390	23	170.8	0	0	1	0	23	Maine	23011	Kennebec County	2									0.018665241123894335	0.1595744680851064	0.1595744680851064	0.7448999384025391	1.0	0.0	32.46727126110191	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526452806241746944	44.656862	-69.621742	1	EGAD	1	30	30	4	4	0.25	0	0	3	0	23	Maine	23011	Kennebec County	2									0.03733048224778867	0.13333333333333333	0.13333333333333333	0.03229866429509128	0.2	0.0	6.780700152716553	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526452874961223680	44.65065304	-69.6173332	25	EGAD	25	23249	38	5060	34	19298.0	0	0	0	0	23	Maine	23011	Kennebec County	2									0.0	0.21764376962449997	0.21764376962449997	1.0	1.0	0.0	39.35287539248999	5	D	none	sawgraph;spatialkg	2
5526452909320962048	44.64121039215686	-69.6240445882353	51	EGAD	51	2724	38	1165	31		0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.4276798825256975	0.4276798825256975		1.0	0.0	24.738130200685266	4	D	none	sawgraph;spatialkg	2
5526452978040438784	44.63312863636364	-69.64445381818182	11	EGAD	11	2692	31	435	19	306.0	0	0	1	0	23	Maine	23025	Somerset County	1									0.018665241123894335	0.16158989598811294	0.16158989598811294	0.8289261857626431	0.95	0.0	34.108236003164635	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526453012400177152	44.639769	-69.633883	1	EGAD	1	630	33	85	14	60.1	0	0	1	0	23	Maine	23025	Somerset County	1									0.018665241123894335	0.1349206349206349	0.1349206349206349	0.5952609402913519	0.7	0.0	25.2332196450328	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526453046759915520	44.64830325	-69.6539335	4	EGAD	4	124	31	31	12	16.289	0	0	2	0	23	Maine	23025	Somerset County	1									0.02958370724829093	0.25	0.25	0.4125302680673711	0.6	0.0	22.348686455374462	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526453115479392256	44.64129	-69.66509175	8	EGAD	8	296	35	95	15	572.0	1	0	2	0	23	Maine	23025	Somerset County	1									0.05691756217423825	0.32094594594594594	0.32094594594594594	0.9192518651449695	0.75	0.0	38.892330223641494	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526453149839130624	44.64779235	-69.6634507	20	EGAD	20	1552	33	600	25	13.963	0	0	3	0	23	Maine	23025	Somerset County	1									0.03733048224778867	0.3865979381443299	0.3865979381443299	0.39161622805049867	1.0	0.0	28.828931342821672	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526453355997560832	44.658658	-69.674993	1	EGAD	1	29	29	9	9	1.98	0	0	1	0	23	Maine	23025	Somerset County	1									0.018665241123894335	0.3103448275862069	0.3103448275862069	0.15804921948981693	0.45	0.0	15.311410478305865	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526453390357299200	44.65836	-69.677954	1	EGAD	1	28	28	0	0		0	0	1	0	23	Maine	23025	Somerset County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526453459076775936	44.67601255555556	-69.68459211111112	9	EGAD	9	265	30	29	11	2.08	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.10943396226415095	0.10943396226415095	0.1628266790353476	0.55	0.0	11.759346221166709	5	D	none	sawgraph;spatialkg	2
5526453527796252672	44.66476214285715	-69.70969657142857	7	EGAD	7	2826	33	469	19	706.14	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.1659589525831564	0.1659589525831564	0.9496977205993049	0.95	0.0	36.56162206664575	5	D	none	sawgraph;spatialkg	2
5526453596515729408	44.654302125	-69.70016025	8	EGAD	8	242	31	62	15	108.0	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.256198347107438	0.256198347107438	0.679043913423446	0.75	0.0	29.600064777734914	5	D	none	sawgraph;spatialkg	2
5526453630875467776	44.659663	-69.70545775	4	EGAD	4	122	31	1	1	0.524	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.00819672131147541	0.00819672131147541	0.06098616476096965	0.05	0.0	2.1885885452537495	5	D	none	sawgraph;spatialkg	2
5526453699594944512	44.649534	-69.69803666666667	3	EGAD	3	1792	31	315	18	451.0	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.17578125	0.17578125	0.8849181039304748	0.9	0.0	34.63857759826187	5	D	none	sawgraph;spatialkg	2
5526453733954682880	44.647447	-69.69452108333333	12	EGAD	12	5463	31	1006	22	5720.0	0	0	1	0	23	Maine	23025	Somerset County	1									0.018665241123894335	0.18414790408200624	0.18414790408200624	1.0	1.0	0.0	39.33624152097642	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526453768314421248	44.652162	-69.68972099999999	4	EGAD	4	2077	30	319	16	251.0	0	0	1	0	23	Maine	23025	Somerset County	1									0.018665241123894335	0.15358690418873375	0.15358690418873375	0.800351042139534	0.8	0.0	31.733797576599333	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526453802674159616	44.6495248	-69.67200975	20	EGAD	20	5533	33	936	24	1950.0	1	0	1	0	23	Maine	23025	Somerset County	1									0.05691756217423825	0.16916681727814928	0.16916681727814928	1.0	1.0	0.0	40.37545102166133	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526453837033897984	44.64143285714285	-69.67896128571428	14	EGAD	14	3827	33	785	20	710.0	0	0	2	0	23	Maine	23025	Somerset County	1									0.02958370724829093	0.20512150509537497	0.20512150509537497	0.9504856721016972	1.0	0.0	38.90000165814011	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526453871393636352	44.635028600000005	-69.6828832	15	EGAD	15	3974	31	689	19	475.0	0	0	1	0	23	Maine	23025	Somerset County	1									0.018665241123894335	0.17337695017614493	0.17337695017614493	0.8924065263816646	0.95	0.0	35.93098560240081	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526454283710496768	44.631436	-69.732564	1	EGAD	1	297	30	38	11	29.9	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.12794612794612795	0.12794612794612795	0.4965809749356523	0.55	0.0	20.473446932313866	5	D	none	sawgraph;spatialkg	2
5526455280142909440	44.66852716666667	-69.7145735	6	EGAD	6	751	31	127	15	143.0	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.16910785619174434	0.16910785619174434	0.7193500794753345	0.75	0.0	28.865909110718246	5	D	none	sawgraph;spatialkg	2
5526457204288258048	44.629658	-69.836407	1	EGAD	1	190	66	37	18	5.29	1	0	1	0	23	Maine	23025	Somerset County	1									0.05691756217423825	0.19473684210526315	0.19473684210526315	0.2661783678034412	0.9	0.0	21.541310713289636	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526460227945234432	44.566557	-69.797762	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526460674621833216	44.611769	-69.781064	1	EGAD	1	188	66	35	17	4.26	0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.18617021276595744	0.18617021276595744	0.24029381267374592	0.85	0.0	18.230749572162797	5	D	none	sawgraph;spatialkg	2
5526461808493199360	44.5662	-69.761666	1	EGAD	1	300	66	67	20	10.6	0	0	1	0	23	Maine	23011	Kennebec County	1									0.018665241123894335	0.22333333333333333	0.22333333333333333	0.354767997476277	1.0	0.0	23.989150042909895	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526461980291891200	44.545318	-69.76099325000001	4	EGAD	4	154	27	60	20	660.36	1	0	1	0	23	Maine	23011	Kennebec County	1									0.05691756217423825	0.38961038961038963	0.38961038961038963	0.9400099624882212	1.0	0.0	43.28457153051166	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526462014651629568	44.54925677777778	-69.76139344444444	9	EGAD	9	450	33	172	21	763.68	0	0	2	0	23	Maine	23011	Kennebec County	1									0.02958370724829093	0.38222222222222224	0.38222222222222224	0.9610208579901145	1.0	0.0	42.70539564788749	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526462049011367936	44.545076	-69.750996	1	EGAD	1	24	24	12	12	307.88	0	0	3	0	23	Maine	23011	Kennebec County	1									0.03733048224778867	0.5	0.5	0.8298098622808866	0.6	0.0	38.05181343569476	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526462083371106304	44.54507	-69.755431	1	EGAD	1	24	24	10	10	11.856	1	0	1	0	23	Maine	23011	Kennebec County	1									0.05691756217423825	0.4166666666666667	0.4166666666666667	0.3696484692265108	0.5	0.0	24.566659740094444	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526462186450321408	44.527537	-69.779649	1	EGAD	1	268	66	55	22	8.57	0	0	4	0	23	Maine	23011	Kennebec County	1									0.043339347763417226	0.20522388059701493	0.20522388059701493	0.32692334257212313	1.0	0.0	23.79443834796298	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526462255169798144	44.534508	-69.79209666666667	3	EGAD	3	87	29	0	0		0	0	4	0	23	Maine	23011	Kennebec County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526462323889274880	44.532402	-69.80812	1	EGAD	1	29	29	0	0		0	0	4	0	23	Maine	23011	Kennebec County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526462358249013248	44.533016	-69.792168	1	EGAD	1	29	29	0	0		3	0	1	0	23	Maine	23011	Kennebec County	1									0.1138351243484765	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526464110595670016	44.53914700000001	-69.813557	3	EGAD	3	89	30	9	6	1.2	0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.10112359550561797	0.10112359550561797	0.11412438066623928	0.3	0.0	7.875581426768341	5	D	none	sawgraph;spatialkg	2
5526464213674885120	44.5386145	-69.84222	2	EGAD+WQP	2	65	26	20	8		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.3076923076923077	0.3076923076923077		0.4	0.0	13.53846153846154	4	D	none	sawgraph;spatialkg	2
5526469539434332160	44.471879	-69.882187	1	EGAD	1	30	30	5	5	7.91	0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.16666666666666666	0.16666666666666666	0.316580094582472	0.25	0.0	13.747835697895134	5	D	none	sawgraph;spatialkg	2
5526469573794070528	44.473357	-69.880775	1	EGAD	1	30	30	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526470089190146048	44.463869	-69.83174	1	EGAD	1	27	27	11	11	7.083	0	0	4	0	23	Maine	23011	Kennebec County	1									0.043339347763417226	0.4074074074074074	0.4074074074074074	0.3024804262858552	0.55	0.0	22.727035977014133	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526470123549884416	44.464634	-69.8315705	2	EGAD	2	52	27	23	13		3	0	3	0	23	Maine	23011	Kennebec County	1									0.1138351243484765	0.4423076923076923	0.4423076923076923		0.65	0.0	25.773844264467368	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526470913823866880	44.407878	-69.842643	5	EGAD	5	176	36	3	3	3.4	0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.017045454545454544	0.017045454545454544	0.21445319572785135	0.15	0.0	7.202238984105374	5	D	none	sawgraph;spatialkg	2
5526471016903081984	44.40867866666667	-69.841398	3	EGAD	3	140	35	1	1	3.7	0	0	2	0	23	Maine	23011	Kennebec County	1									0.02958370724829093	0.007142857142857143	0.007142857142857143	0.22400020816333036	0.05	0.0	7.278292100630584	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526472391292616704	44.450998	-69.727165	1	EGAD	0	0	0	0	0		1	0	6	0	23	Maine	23011	Kennebec County	1									0.05691756217423825				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526473765682151424	44.512037	-69.760763	1	EGAD	1	80	40	13	7		0	0	1	0	23	Maine	23011	Kennebec County	1									0.018665241123894335	0.1625	0.1625		0.35	0.0	9.871044585781735	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526473971840581632	44.526464	-69.718835	1	EGAD	1	29	29	9	9	1.92	0	0	4	0	23	Maine	23011	Kennebec County	1									0.043339347763417226	0.3103448275862069	0.3103448275862069	0.15510517459506692	0.45	0.0	16.101403088320414	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526474006200320000	44.5247624	-69.7115127	10	EGAD	10	295	30	78	13	8.31	0	0	6	0	23	Maine	23011	Kennebec County	1									0.05239995654055677	0.26440677966101694	0.26440677966101694	0.3229365005064076	0.65	0.0	21.695546584800017	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526474040560058368	44.51646016666667	-69.714673	6	EGAD	6	207	30	33	9	5.34	1	0	2	0	23	Maine	23011	Kennebec County	1									0.05691756217423825	0.15942028985507245	0.15942028985507245	0.26732440612578706	0.45	0.0	16.363630626344467	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526474349797703680	44.51172566666667	-69.70634633333333	3	EGAD	3	87	30	20	12	12.4	0	0	3	0	23	Maine	23011	Kennebec County	1									0.03733048224778867	0.22988505747126436	0.22988505747126436	0.37564724611836653	0.6	0.0	21.29544918105705	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526474384157442048	44.521016	-69.70183200000001	9	EGAD	9	329	31	147	20	26100.0	2	0	2	0	23	Maine	23011	Kennebec County	1									0.09021220167863253	0.44680851063829785	0.44680851063829785	1.0	1.0	0.0	47.09359727151809	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526474624675610624	44.5010945	-69.67614	4	EGAD+WQP	4	52	26	20	12		0	0	5	0	23	Maine	23011	Kennebec County	1									0.04824894837218527	0.38461538461538464	0.38461538461538464		0.6	0.0	20.508027847112235	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526475655467761664	44.468888	-69.647218	1	EGAD	1	35	35	0	0		1	0	3	0	23	Maine	23011	Kennebec County	1									0.05691756217423825	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526475689827500032	44.469817000000006	-69.648493	2	EGAD	2	70	35	0	0		0	0	2	0	23	Maine	23011	Kennebec County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526477029857296384	44.455015333333336	-69.61149366666666	3	EGAD	3	101	21	24	6	6.96	1	0	1	0	23	Maine	23011	Kennebec County	1									0.05691756217423825	0.2376237623762376	0.2376237623762376	0.30026091041284636	0.3	0.0	17.25111268394425	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526477064217034752	44.46227875	-69.60303625	4	EGAD	4	138	31	48	16	2590.0	0	0	2	0	23	Maine	23011	Kennebec County	1									0.02958370724829093	0.34782608695652173	0.34782608695652173	1.0	0.8	0.0	40.99195149282062	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526477613972848640	44.416644	-69.619771	1	EGAD	1	36	36	3	3	1.9	0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.08333333333333333	0.08333333333333333	0.15411036735305286	0.15	0.0	7.019425850492988	5	D	none	sawgraph;spatialkg	2
5526477648332587008	44.413597	-69.6242565	2	EGAD	2	72	36	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526478266807877632	44.43368771428572	-69.70353585714285	7	EGAD	7	206	30	52	11	14.2	0	0	1	0	23	Maine	23011	Kennebec County	1									0.018665241123894335	0.2524271844660194	0.2524271844660194	0.39389086959632386	0.55	0.0	21.049098868564787	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526478301167616000	44.434698	-69.6997035	2	EGAD	2	161	58	33	18	4.35	1	0	0	0	23	Maine	23011	Kennebec County	1									0.05691756217423825	0.20496894409937888	0.20496894409937888	0.24274946998106436	0.9	0.0	21.160230307612526	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526478335527354368	44.423141	-69.70696075000001	4	EGAD+WQP	4	1224	55	203	27	199.0	0	0	2	0	23	Maine	23011	Kennebec County	1									0.02958370724829093	0.16584967320261437	0.16584967320261437	0.7668990340214671	1.0	0.0	33.52489906827915	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526478369887092736	44.427134625	-69.708365	8	EGAD	8	2929	30	481	15	324.0	0	0	2	0	23	Maine	23011	Kennebec County	1									0.02958370724829093	0.16421987026288837	0.16421987026288837	0.8371733209646524	0.75	0.0	32.749160183064255	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526478438606569472	44.41970966666667	-69.71108333333333	3	EGAD	3	565	30	97	13	90.2	1	0	2	0	23	Maine	23011	Kennebec County	1									0.05691756217423825	0.17168141592920355	0.17168141592920355	0.653237094272379	0.65	0.0	28.256670351491884	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5526478782203953152	44.412222444444446	-69.72797044444445	9	EGAD	9	2809	30	524	21	4010.0	0	0	4	0	23	Maine	23011	Kennebec County	1									0.043339347763417226	0.1865432538269847	0.1865432538269847	1.0	1.0	0.0	40.2477422482593	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526480294032441344	44.3290135	-69.70441025	4	EGAD	4	267	30	117	15	117.0	0	0	3	1	23	Maine	23011	Kennebec County	1					0.3	Other EPA PFAS-flagged industry	611691	HATCH HILL SOLID WASTE DISPOSAL FACILITY	0.17343889579073268	0.43820224719101125	0.43820224719101125	0.690527421634514	0.75	0.3	42.59759183735872	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5526480328392179712	44.32171944444445	-69.70955088888888	9	EGAD	9	455	34	271	26	5100.0	2	1	1	0	23	Maine	23011	Kennebec County	1	0.3	Other EPA PFAS-flagged industry	611691	HATCH HILL SOLID WASTE DISPOSAL FACILITY					0.3868528072345416	0.5956043956043956	0.5956043956043956	1.0	1.0	0.3	63.451936165296864	5	A	same-cell	sawgraph;spatialkg;fiokg	3
5526480706349301760	44.323201	-69.718463	1	EGAD	1	25	25	15	15	116.07	0	0	8	1	23	Maine	23011	Kennebec County	1					0.3	Other EPA PFAS-flagged industry	611691	HATCH HILL SOLID WASTE DISPOSAL FACILITY	0.17343889579073268	0.6	0.6	0.6893821243665063	0.75	0.3	45.804914461838294	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5526480809428516864	44.3391792	-69.7423072	5	EGAD	5	664	31	383	25	3350.0	0	0	9	0	23	Maine	23011	Kennebec County	1									0.06200458888731158	0.5768072289156626	0.5768072289156626	1.0	1.0	0.0	48.70630518936916	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526480843788255232	44.339547	-69.743615	1	EGAD	1	59	30	27	14	106.0	0	0	8	1	23	Maine	23011	Kennebec County	1					1.0	Pulp, paper & paperboard mills	322120	AMERICAN TISSUE - PARCEL 1	0.17343889579073268	0.4576271186440678	0.4576271186440678	0.676363394522604	0.7	1.0	49.1319885886221	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5526484107963400192	44.313384	-69.812375	1	EGAD	1	3	3	0	0		13	0	42	1	23	Maine	23011	Kennebec County	1					1.0	National security / military installation (AFFF)	928110	ME ARMY NATL GUARD CAMP KEYES	0.21670536049560574	0.0	0.0		0.0	1.0		4	N	1-ring	sawgraph;spatialkg;fiokg	3
5526487131620376576	44.3003825	-69.777271	2	EGAD	2	478	68	205	28	91.4	12	0	85	1	23	Maine	23011	Kennebec County	1									0.21062000772931627	0.42887029288702927	0.42887029288702927	0.6551291981297181	1.0		47.030373423899555	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5526487165980114944	44.3017655	-69.7783545	2	EGAD	2	22	7	6	3		14	0	107	1	23	Maine	23011	Kennebec County	1									0.22237068838349455	0.2727272727272727	0.2727272727272727		0.15		22.673106996873482	3	B	1-ring	sawgraph;spatialkg;fiokg	3
