go,K
http://purl.obolibrary.org/obo/GO_0046076,1
http://purl.obolibrary.org/obo/GO_0046079,4
http://purl.obolibrary.org/obo/GO_0046081,1
http://purl.obolibrary.org/obo/GO_0046085,2
http://purl.obolibrary.org/obo/GO_0046092,1
http://purl.obolibrary.org/obo/GO_0046100,1
http://purl.obolibrary.org/obo/GO_0046101,1
http://purl.obolibrary.org/obo/GO_0046103,1
http://purl.obolibrary.org/obo/GO_0046104,2
http://purl.obolibrary.org/obo/GO_0046105,2
http://purl.obolibrary.org/obo/GO_0046130,1
http://purl.obolibrary.org/obo/GO_0046146,2
http://purl.obolibrary.org/obo/GO_0046166,2
http://purl.obolibrary.org/obo/GO_0046168,1
http://purl.obolibrary.org/obo/GO_0046185,2
http://purl.obolibrary.org/obo/GO_0046203,2
http://purl.obolibrary.org/obo/GO_0046208,1
http://purl.obolibrary.org/obo/GO_0046209,9
http://purl.obolibrary.org/obo/GO_0046210,1
http://purl.obolibrary.org/obo/GO_0046222,5
http://purl.obolibrary.org/obo/GO_0046223,1
http://purl.obolibrary.org/obo/GO_0046226,1
http://purl.obolibrary.org/obo/GO_0046272,1
http://purl.obolibrary.org/obo/GO_0046293,1
http://purl.obolibrary.org/obo/GO_0046294,2
http://purl.obolibrary.org/obo/GO_0046295,1
http://purl.obolibrary.org/obo/GO_0046296,1
http://purl.obolibrary.org/obo/GO_0046314,3
http://purl.obolibrary.org/obo/GO_0046316,1
http://purl.obolibrary.org/obo/GO_0046317,1
http://purl.obolibrary.org/obo/GO_0046318,1
http://purl.obolibrary.org/obo/GO_0046320,5
http://purl.obolibrary.org/obo/GO_0046321,5
http://purl.obolibrary.org/obo/GO_0046322,4
http://purl.obolibrary.org/obo/GO_0046324,3
http://purl.obolibrary.org/obo/GO_0046325,5
http://purl.obolibrary.org/obo/GO_0046326,17
http://purl.obolibrary.org/obo/GO_0046328,14
http://purl.obolibrary.org/obo/GO_0046329,15
http://purl.obolibrary.org/obo/GO_0046330,62
http://purl.obolibrary.org/obo/GO_0046331,1
http://purl.obolibrary.org/obo/GO_0046332,35
http://purl.obolibrary.org/obo/GO_0046337,4
http://purl.obolibrary.org/obo/GO_0046338,2
http://purl.obolibrary.org/obo/GO_0046339,3
http://purl.obolibrary.org/obo/GO_0046340,3
http://purl.obolibrary.org/obo/GO_0046352,2
http://purl.obolibrary.org/obo/GO_0046356,1
http://purl.obolibrary.org/obo/GO_0046368,1
http://purl.obolibrary.org/obo/GO_0046370,2
http://purl.obolibrary.org/obo/GO_0046373,1
http://purl.obolibrary.org/obo/GO_0046380,1
http://purl.obolibrary.org/obo/GO_0046390,1
http://purl.obolibrary.org/obo/GO_0046394,3
http://purl.obolibrary.org/obo/GO_0046395,2
http://purl.obolibrary.org/obo/GO_0046398,1
http://purl.obolibrary.org/obo/GO_0046403,1
http://purl.obolibrary.org/obo/GO_0046404,1
http://purl.obolibrary.org/obo/GO_0046415,5
http://purl.obolibrary.org/obo/GO_0046416,2
http://purl.obolibrary.org/obo/GO_0046425,8
http://purl.obolibrary.org/obo/GO_0046426,5
http://purl.obolibrary.org/obo/GO_0046427,21
http://purl.obolibrary.org/obo/GO_0046434,1
http://purl.obolibrary.org/obo/GO_0046449,1
http://purl.obolibrary.org/obo/GO_0046452,2
http://purl.obolibrary.org/obo/GO_0046456,4
http://purl.obolibrary.org/obo/GO_0046457,9
http://purl.obolibrary.org/obo/GO_0046459,2
http://purl.obolibrary.org/obo/GO_0046464,4
http://purl.obolibrary.org/obo/GO_0046469,3
http://purl.obolibrary.org/obo/GO_0046470,16
http://purl.obolibrary.org/obo/GO_0046471,7
http://purl.obolibrary.org/obo/GO_0046473,4
http://purl.obolibrary.org/obo/GO_0046474,3
http://purl.obolibrary.org/obo/GO_0046475,7
http://purl.obolibrary.org/obo/GO_0046477,1
http://purl.obolibrary.org/obo/GO_0046479,8
http://purl.obolibrary.org/obo/GO_0046485,2
http://purl.obolibrary.org/obo/GO_0046486,4
http://purl.obolibrary.org/obo/GO_0046487,1
http://purl.obolibrary.org/obo/GO_0046488,12
http://purl.obolibrary.org/obo/GO_0046496,3
http://purl.obolibrary.org/obo/GO_0046498,1
http://purl.obolibrary.org/obo/GO_0046499,1
http://purl.obolibrary.org/obo/GO_0046500,2
http://purl.obolibrary.org/obo/GO_0046501,2
http://purl.obolibrary.org/obo/GO_0046512,8
http://purl.obolibrary.org/obo/GO_0046513,15
http://purl.obolibrary.org/obo/GO_0046514,3
http://purl.obolibrary.org/obo/GO_0046521,1
http://purl.obolibrary.org/obo/GO_0046523,1
http://purl.obolibrary.org/obo/GO_0046526,1
http://purl.obolibrary.org/obo/GO_0046527,4
http://purl.obolibrary.org/obo/GO_0046533,2
http://purl.obolibrary.org/obo/GO_0046539,1
http://purl.obolibrary.org/obo/GO_0046541,2
http://purl.obolibrary.org/obo/GO_0046543,1
http://purl.obolibrary.org/obo/GO_0046545,1
http://purl.obolibrary.org/obo/GO_0046548,1
http://purl.obolibrary.org/obo/GO_0046549,3
http://purl.obolibrary.org/obo/GO_0046554,1
http://purl.obolibrary.org/obo/GO_0046556,1
http://purl.obolibrary.org/obo/GO_0046570,1
http://purl.obolibrary.org/obo/GO_0046578,3
http://purl.obolibrary.org/obo/GO_0046579,14
http://purl.obolibrary.org/obo/GO_0046580,7
http://purl.obolibrary.org/obo/GO_0046581,4
http://purl.obolibrary.org/obo/GO_0046588,1
http://purl.obolibrary.org/obo/GO_0046592,1
http://purl.obolibrary.org/obo/GO_0046596,2
http://purl.obolibrary.org/obo/GO_0046597,8
http://purl.obolibrary.org/obo/GO_0046598,6
http://purl.obolibrary.org/obo/GO_0046599,3
http://purl.obolibrary.org/obo/GO_0046600,6
http://purl.obolibrary.org/obo/GO_0046601,3
http://purl.obolibrary.org/obo/GO_0046602,4
http://purl.obolibrary.org/obo/GO_0046605,5
http://purl.obolibrary.org/obo/GO_0046618,3
http://purl.obolibrary.org/obo/GO_0046620,1
http://purl.obolibrary.org/obo/GO_0046621,3
http://purl.obolibrary.org/obo/GO_0046622,2
http://purl.obolibrary.org/obo/GO_0046623,1
http://purl.obolibrary.org/obo/GO_0046624,3
http://purl.obolibrary.org/obo/GO_0046625,3
http://purl.obolibrary.org/obo/GO_0046626,6
http://purl.obolibrary.org/obo/GO_0046627,22
http://purl.obolibrary.org/obo/GO_0046628,11
http://purl.obolibrary.org/obo/GO_0046629,7
http://purl.obolibrary.org/obo/GO_0046631,3
http://purl.obolibrary.org/obo/GO_0046632,2
http://purl.obolibrary.org/obo/GO_0046634,3
http://purl.obolibrary.org/obo/GO_0046636,1
http://purl.obolibrary.org/obo/GO_0046638,4
http://purl.obolibrary.org/obo/GO_0046639,2
http://purl.obolibrary.org/obo/GO_0046641,2
http://purl.obolibrary.org/obo/GO_0046645,1
http://purl.obolibrary.org/obo/GO_0046649,3
http://purl.obolibrary.org/obo/GO_0046651,3
http://purl.obolibrary.org/obo/GO_0046653,5
http://purl.obolibrary.org/obo/GO_0046654,4
http://purl.obolibrary.org/obo/GO_0046655,8
http://purl.obolibrary.org/obo/GO_0046661,1
http://purl.obolibrary.org/obo/GO_0046676,15
http://purl.obolibrary.org/obo/GO_0046677,10
http://purl.obolibrary.org/obo/GO_0046680,1
http://purl.obolibrary.org/obo/GO_0046684,1
http://purl.obolibrary.org/obo/GO_0046685,9
http://purl.obolibrary.org/obo/GO_0046686,12
http://purl.obolibrary.org/obo/GO_0046688,9
http://purl.obolibrary.org/obo/GO_0046689,4
http://purl.obolibrary.org/obo/GO_0046691,2
http://purl.obolibrary.org/obo/GO_0046697,12
http://purl.obolibrary.org/obo/GO_0046703,6
http://purl.obolibrary.org/obo/GO_0046710,3
http://purl.obolibrary.org/obo/GO_0046712,1
http://purl.obolibrary.org/obo/GO_0046716,11
http://purl.obolibrary.org/obo/GO_0046717,2
http://purl.obolibrary.org/obo/GO_0046718,87
http://purl.obolibrary.org/obo/GO_0046725,1
http://purl.obolibrary.org/obo/GO_0046726,3
http://purl.obolibrary.org/obo/GO_0046754,1
http://purl.obolibrary.org/obo/GO_0046755,3
http://purl.obolibrary.org/obo/GO_0046761,4
http://purl.obolibrary.org/obo/GO_0046777,84
http://purl.obolibrary.org/obo/GO_0046782,1
http://purl.obolibrary.org/obo/GO_0046785,13
http://purl.obolibrary.org/obo/GO_0046789,1
http://purl.obolibrary.org/obo/GO_0046790,7
http://purl.obolibrary.org/obo/GO_0046811,1
http://purl.obolibrary.org/obo/GO_0046813,3
http://purl.obolibrary.org/obo/GO_0046817,1
http://purl.obolibrary.org/obo/GO_0046822,3
http://purl.obolibrary.org/obo/GO_0046824,2
http://purl.obolibrary.org/obo/GO_0046825,3
http://purl.obolibrary.org/obo/GO_0046826,5
http://purl.obolibrary.org/obo/GO_0046827,15
http://purl.obolibrary.org/obo/GO_0046831,1
http://purl.obolibrary.org/obo/GO_0046832,3
http://purl.obolibrary.org/obo/GO_0046833,4
http://purl.obolibrary.org/obo/GO_0046834,1
http://purl.obolibrary.org/obo/GO_0046835,16
http://purl.obolibrary.org/obo/GO_0046836,4
http://purl.obolibrary.org/obo/GO_0046839,3
http://purl.obolibrary.org/obo/GO_0046847,7
http://purl.obolibrary.org/obo/GO_0046849,6
http://purl.obolibrary.org/obo/GO_0046850,4
http://purl.obolibrary.org/obo/GO_0046851,2
http://purl.obolibrary.org/obo/GO_0046854,20
http://purl.obolibrary.org/obo/GO_0046856,15
http://purl.obolibrary.org/obo/GO_0046865,1
http://purl.obolibrary.org/obo/GO_0046870,3
http://purl.obolibrary.org/obo/GO_0046872,1819
http://purl.obolibrary.org/obo/GO_0046873,15
http://purl.obolibrary.org/obo/GO_0046875,21
http://purl.obolibrary.org/obo/GO_0046877,1
http://purl.obolibrary.org/obo/GO_0046878,2
http://purl.obolibrary.org/obo/GO_0046879,1
http://purl.obolibrary.org/obo/GO_0046880,2
http://purl.obolibrary.org/obo/GO_0046881,3
http://purl.obolibrary.org/obo/GO_0046882,3
http://purl.obolibrary.org/obo/GO_0046883,2
http://purl.obolibrary.org/obo/GO_0046885,2
http://purl.obolibrary.org/obo/GO_0046886,3
http://purl.obolibrary.org/obo/GO_0046887,5
http://purl.obolibrary.org/obo/GO_0046888,4
http://purl.obolibrary.org/obo/GO_0046889,10
http://purl.obolibrary.org/obo/GO_0046890,6
http://purl.obolibrary.org/obo/GO_0046901,1
http://purl.obolibrary.org/obo/GO_0046902,7
http://purl.obolibrary.org/obo/GO_0046903,4
http://purl.obolibrary.org/obo/GO_0046904,1
http://purl.obolibrary.org/obo/GO_0046906,2
http://purl.obolibrary.org/obo/GO_0046907,3
http://purl.obolibrary.org/obo/GO_0046911,1
http://purl.obolibrary.org/obo/GO_0046912,2
http://purl.obolibrary.org/obo/GO_0046914,12
http://purl.obolibrary.org/obo/GO_0046915,1
http://purl.obolibrary.org/obo/GO_0046920,8
http://purl.obolibrary.org/obo/GO_0046921,1
http://purl.obolibrary.org/obo/GO_0046922,4
http://purl.obolibrary.org/obo/GO_0046928,5
http://purl.obolibrary.org/obo/GO_0046929,2
http://purl.obolibrary.org/obo/GO_0046931,7
http://purl.obolibrary.org/obo/GO_0046933,5
http://purl.obolibrary.org/obo/GO_0046934,5
http://purl.obolibrary.org/obo/GO_0046935,1
http://purl.obolibrary.org/obo/GO_0046936,1
http://purl.obolibrary.org/obo/GO_0046940,2
http://purl.obolibrary.org/obo/GO_0046942,4
http://purl.obolibrary.org/obo/GO_0046943,3
http://purl.obolibrary.org/obo/GO_0046949,5
http://purl.obolibrary.org/obo/GO_0046951,3
http://purl.obolibrary.org/obo/GO_0046952,2
http://purl.obolibrary.org/obo/GO_0046959,1
http://purl.obolibrary.org/obo/GO_0046960,1
http://purl.obolibrary.org/obo/GO_0046961,10
http://purl.obolibrary.org/obo/GO_0046963,1
http://purl.obolibrary.org/obo/GO_0046964,1
http://purl.obolibrary.org/obo/GO_0046965,12
http://purl.obolibrary.org/obo/GO_0046966,14
http://purl.obolibrary.org/obo/GO_0046967,2
http://purl.obolibrary.org/obo/GO_0046968,2
http://purl.obolibrary.org/obo/GO_0046969,2
http://purl.obolibrary.org/obo/GO_0046970,2
http://purl.obolibrary.org/obo/GO_0046972,3
http://purl.obolibrary.org/obo/GO_0046974,6
http://purl.obolibrary.org/obo/GO_0046975,4
http://purl.obolibrary.org/obo/GO_0046976,4
http://purl.obolibrary.org/obo/GO_0046977,3
http://purl.obolibrary.org/obo/GO_0046978,4
http://purl.obolibrary.org/obo/GO_0046979,3
http://purl.obolibrary.org/obo/GO_0046980,1
http://purl.obolibrary.org/obo/GO_0046982,197
http://purl.obolibrary.org/obo/GO_0046983,70
http://purl.obolibrary.org/obo/GO_0046985,4
http://purl.obolibrary.org/obo/GO_0046986,1
http://purl.obolibrary.org/obo/GO_0047006,2
http://purl.obolibrary.org/obo/GO_0047015,1
http://purl.obolibrary.org/obo/GO_0047017,1
http://purl.obolibrary.org/obo/GO_0047020,2
http://purl.obolibrary.org/obo/GO_0047021,1
http://purl.obolibrary.org/obo/GO_0047022,1
http://purl.obolibrary.org/obo/GO_0047023,4
http://purl.obolibrary.org/obo/GO_0047024,5
http://purl.obolibrary.org/obo/GO_0047034,1
http://purl.obolibrary.org/obo/GO_0047035,6
http://purl.obolibrary.org/obo/GO_0047044,4
http://purl.obolibrary.org/obo/GO_0047045,8
http://purl.obolibrary.org/obo/GO_0047057,1
http://purl.obolibrary.org/obo/GO_0047058,1
http://purl.obolibrary.org/obo/GO_0047066,2
http://purl.obolibrary.org/obo/GO_0047086,3
http://purl.obolibrary.org/obo/GO_0047105,1
http://purl.obolibrary.org/obo/GO_0047115,2
http://purl.obolibrary.org/obo/GO_0047125,1
http://purl.obolibrary.org/obo/GO_0047127,1
http://purl.obolibrary.org/obo/GO_0047134,2
http://purl.obolibrary.org/obo/GO_0047144,2
http://purl.obolibrary.org/obo/GO_0047150,2
http://purl.obolibrary.org/obo/GO_0047159,2
http://purl.obolibrary.org/obo/GO_0047179,2
http://purl.obolibrary.org/obo/GO_0047184,3
http://purl.obolibrary.org/obo/GO_0047186,1
http://purl.obolibrary.org/obo/GO_0047191,1
http://purl.obolibrary.org/obo/GO_0047192,2
http://purl.obolibrary.org/obo/GO_0047220,1
http://purl.obolibrary.org/obo/GO_0047233,1
http://purl.obolibrary.org/obo/GO_0047237,1
http://purl.obolibrary.org/obo/GO_0047238,3
http://purl.obolibrary.org/obo/GO_0047273,1
http://purl.obolibrary.org/obo/GO_0047280,1
http://purl.obolibrary.org/obo/GO_0047288,4
http://purl.obolibrary.org/obo/GO_0047290,2
http://purl.obolibrary.org/obo/GO_0047291,1
http://purl.obolibrary.org/obo/GO_0047298,1
http://purl.obolibrary.org/obo/GO_0047315,2
http://purl.obolibrary.org/obo/GO_0047322,2
http://purl.obolibrary.org/obo/GO_0047323,1
http://purl.obolibrary.org/obo/GO_0047352,1
http://purl.obolibrary.org/obo/GO_0047359,1
http://purl.obolibrary.org/obo/GO_0047372,9
http://purl.obolibrary.org/obo/GO_0047374,3
http://purl.obolibrary.org/obo/GO_0047376,2
http://purl.obolibrary.org/obo/GO_0047378,1
http://purl.obolibrary.org/obo/GO_0047389,1
http://purl.obolibrary.org/obo/GO_0047391,1
http://purl.obolibrary.org/obo/GO_0047395,1
http://purl.obolibrary.org/obo/GO_0047412,1
http://purl.obolibrary.org/obo/GO_0047419,1
http://purl.obolibrary.org/obo/GO_0047429,6
http://purl.obolibrary.org/obo/GO_0047444,1
http://purl.obolibrary.org/obo/GO_0047453,1
http://purl.obolibrary.org/obo/GO_0047464,1
http://purl.obolibrary.org/obo/GO_0047493,2
http://purl.obolibrary.org/obo/GO_0047496,7
http://purl.obolibrary.org/obo/GO_0047497,4
http://purl.obolibrary.org/obo/GO_0047522,1
http://purl.obolibrary.org/obo/GO_0047536,1
http://purl.obolibrary.org/obo/GO_0047545,1
http://purl.obolibrary.org/obo/GO_0047555,13
http://purl.obolibrary.org/obo/GO_0047598,1
http://purl.obolibrary.org/obo/GO_0047603,1
http://purl.obolibrary.org/obo/GO_0047609,1
http://purl.obolibrary.org/obo/GO_0047611,2
http://purl.obolibrary.org/obo/GO_0047617,7
http://purl.obolibrary.org/obo/GO_0047627,1
http://purl.obolibrary.org/obo/GO_0047631,2
http://purl.obolibrary.org/obo/GO_0047649,1
http://purl.obolibrary.org/obo/GO_0047655,3
http://purl.obolibrary.org/obo/GO_0047676,8
http://purl.obolibrary.org/obo/GO_0047677,1
http://purl.obolibrary.org/obo/GO_0047685,1
http://purl.obolibrary.org/obo/GO_0047693,3
http://purl.obolibrary.org/obo/GO_0047696,4
http://purl.obolibrary.org/obo/GO_0047708,1
http://purl.obolibrary.org/obo/GO_0047710,3
http://purl.obolibrary.org/obo/GO_0047714,1
http://purl.obolibrary.org/obo/GO_0047718,3
http://purl.obolibrary.org/obo/GO_0047726,1
http://purl.obolibrary.org/obo/GO_0047743,1
http://purl.obolibrary.org/obo/GO_0047747,1
http://purl.obolibrary.org/obo/GO_0047748,1
http://purl.obolibrary.org/obo/GO_0047750,2
http://purl.obolibrary.org/obo/GO_0047751,2
http://purl.obolibrary.org/obo/GO_0047756,3
http://purl.obolibrary.org/obo/GO_0047757,1
http://purl.obolibrary.org/obo/GO_0047783,1
http://purl.obolibrary.org/obo/GO_0047787,1
http://purl.obolibrary.org/obo/GO_0047800,1
http://purl.obolibrary.org/obo/GO_0047801,1
http://purl.obolibrary.org/obo/GO_0047804,1
http://purl.obolibrary.org/obo/GO_0047820,1
http://purl.obolibrary.org/obo/GO_0047821,1
http://purl.obolibrary.org/obo/GO_0047834,1
http://purl.obolibrary.org/obo/GO_0047840,1
http://purl.obolibrary.org/obo/GO_0047842,1
http://purl.obolibrary.org/obo/GO_0047847,1
http://purl.obolibrary.org/obo/GO_0047884,1
http://purl.obolibrary.org/obo/GO_0047894,2
http://purl.obolibrary.org/obo/GO_0047918,1
http://purl.obolibrary.org/obo/GO_0047931,1
http://purl.obolibrary.org/obo/GO_0047934,1
http://purl.obolibrary.org/obo/GO_0047935,1
http://purl.obolibrary.org/obo/GO_0047936,1
http://purl.obolibrary.org/obo/GO_0047938,1
http://purl.obolibrary.org/obo/GO_0047939,2
http://purl.obolibrary.org/obo/GO_0047941,1
http://purl.obolibrary.org/obo/GO_0047954,1
http://purl.obolibrary.org/obo/GO_0047956,2
http://purl.obolibrary.org/obo/GO_0047958,1
http://purl.obolibrary.org/obo/GO_0047969,1
http://purl.obolibrary.org/obo/GO_0047975,1
http://purl.obolibrary.org/obo/GO_0047977,1
http://purl.obolibrary.org/obo/GO_0047982,1
http://purl.obolibrary.org/obo/GO_0047994,1
http://purl.obolibrary.org/obo/GO_0047995,1
http://purl.obolibrary.org/obo/GO_0048002,2
http://purl.obolibrary.org/obo/GO_0048006,1
http://purl.obolibrary.org/obo/GO_0048008,13
http://purl.obolibrary.org/obo/GO_0048009,22
http://purl.obolibrary.org/obo/GO_0048010,21
http://purl.obolibrary.org/obo/GO_0048011,5
http://purl.obolibrary.org/obo/GO_0048012,6
http://purl.obolibrary.org/obo/GO_0048013,37
http://purl.obolibrary.org/obo/GO_0048014,3
http://purl.obolibrary.org/obo/GO_0048015,2
http://purl.obolibrary.org/obo/GO_0048018,93
http://purl.obolibrary.org/obo/GO_0048019,6
http://purl.obolibrary.org/obo/GO_0048020,1
http://purl.obolibrary.org/obo/GO_0048021,2
http://purl.obolibrary.org/obo/GO_0048022,3
http://purl.obolibrary.org/obo/GO_0048023,5
http://purl.obolibrary.org/obo/GO_0048024,23
http://purl.obolibrary.org/obo/GO_0048025,23
http://purl.obolibrary.org/obo/GO_0048026,11
http://purl.obolibrary.org/obo/GO_0048027,21
http://purl.obolibrary.org/obo/GO_0048029,6
http://purl.obolibrary.org/obo/GO_0048030,1
http://purl.obolibrary.org/obo/GO_0048038,5
http://purl.obolibrary.org/obo/GO_0048039,4
http://purl.obolibrary.org/obo/GO_0048040,1
http://purl.obolibrary.org/obo/GO_0048041,18
http://purl.obolibrary.org/obo/GO_0048048,7
http://purl.obolibrary.org/obo/GO_0048050,3
http://purl.obolibrary.org/obo/GO_0048066,2
http://purl.obolibrary.org/obo/GO_0048069,2
http://purl.obolibrary.org/obo/GO_0048086,1
http://purl.obolibrary.org/obo/GO_0048101,1
http://purl.obolibrary.org/obo/GO_0048102,1
http://purl.obolibrary.org/obo/GO_0048103,2
http://purl.obolibrary.org/obo/GO_0048133,1
http://purl.obolibrary.org/obo/GO_0048143,13
http://purl.obolibrary.org/obo/GO_0048144,1
http://purl.obolibrary.org/obo/GO_0048145,2
http://purl.obolibrary.org/obo/GO_0048146,26
http://purl.obolibrary.org/obo/GO_0048147,12
http://purl.obolibrary.org/obo/GO_0048148,9
http://purl.obolibrary.org/obo/GO_0048149,7
http://purl.obolibrary.org/obo/GO_0048156,42
http://purl.obolibrary.org/obo/GO_0048167,34
http://purl.obolibrary.org/obo/GO_0048168,11
http://purl.obolibrary.org/obo/GO_0048169,7
http://purl.obolibrary.org/obo/GO_0048170,3
http://purl.obolibrary.org/obo/GO_0048172,7
http://purl.obolibrary.org/obo/GO_0048185,9
http://purl.obolibrary.org/obo/GO_0048193,5
http://purl.obolibrary.org/obo/GO_0048194,1
http://purl.obolibrary.org/obo/GO_0048199,1
http://purl.obolibrary.org/obo/GO_0048203,1
http://purl.obolibrary.org/obo/GO_0048205,4
http://purl.obolibrary.org/obo/GO_0048208,7
http://purl.obolibrary.org/obo/GO_0048210,1
http://purl.obolibrary.org/obo/GO_0048227,5
http://purl.obolibrary.org/obo/GO_0048232,1
http://purl.obolibrary.org/obo/GO_0048237,3
http://purl.obolibrary.org/obo/GO_0048239,1
http://purl.obolibrary.org/obo/GO_0048240,9
http://purl.obolibrary.org/obo/GO_0048241,4
http://purl.obolibrary.org/obo/GO_0048245,4
http://purl.obolibrary.org/obo/GO_0048246,8
http://purl.obolibrary.org/obo/GO_0048247,3
http://purl.obolibrary.org/obo/GO_0048251,10
http://purl.obolibrary.org/obo/GO_0048252,1
http://purl.obolibrary.org/obo/GO_0048254,4
http://purl.obolibrary.org/obo/GO_0048255,22
http://purl.obolibrary.org/obo/GO_0048256,1
http://purl.obolibrary.org/obo/GO_0048259,3
http://purl.obolibrary.org/obo/GO_0048260,16
http://purl.obolibrary.org/obo/GO_0048261,5
http://purl.obolibrary.org/obo/GO_0048263,2
http://purl.obolibrary.org/obo/GO_0048265,7
http://purl.obolibrary.org/obo/GO_0048266,11
http://purl.obolibrary.org/obo/GO_0048268,14
http://purl.obolibrary.org/obo/GO_0048273,5
http://purl.obolibrary.org/obo/GO_0048278,1
http://purl.obolibrary.org/obo/GO_0048280,1
http://purl.obolibrary.org/obo/GO_0048284,1
http://purl.obolibrary.org/obo/GO_0048286,11
http://purl.obolibrary.org/obo/GO_0048290,1
