fips,"Overall(Socioeconomic Status,Household Characteristics,Racial & Ethnic Minority Status,Housing Type & Transportation)",adult obesity,air pollution - particulate matter,children in poverty,children in single-parent households,drinking water violations,drug overdose deaths,firearm fatalities,food insecurity,frequent mental distress,homicides,income inequality,life expectancy,limited access to healthy foods,low birthweight,mental health providers,motor vehicle crash deaths,physical inactivity,poor or fair health,premature death,preventable hospital stays,primary care physicians,residential segregation - black/white,rural,severe housing cost burden,severe housing problems,unemployment,uninsured
42007,0.2447,34.5,9.9,17.0,26.025058684,1.0,0.036845083726,0.012245170128999998,11.3,15.9,0.0033531714984,4.5152586671,76.462750182,9.3883943833,7.275473039,712.0,0.0085118968805,21.9,12.9,8.8736449528,3.259,2290.0,62.528273581,25.827523323,9.0608608177,10.623199607,7.1992170775,6.4777131783
42009,0.1435,34.0,8.5,15.4,14.335887612,1.0,0.028495770811,0.019112038091,11.3,17.2,,4.2780502626,77.64543581,6.2731542153,5.5572519084,678.0,0.016853035616,25.9,14.8,8.5560656363,2.605,3416.0,62.349176335,83.794863551,8.7321351234,10.1861167,5.926737765,9.2392969555
42011,0.6384,37.3,9.2,18.1,26.485994793,1.0,0.028677060649000004,0.01054893105,10.2,15.7,0.0039330209945,4.4489913545,78.974116539,3.2919661019,8.1447825822,603.0,0.010020653490000002,25.1,14.3,6.7326138794,3.6249999999999996,1565.0,58.320359413,23.736030838,11.864839018,13.800012927,6.5707554311,9.3351635235
42013,0.3768,31.5,9.4,16.3,22.627910661,1.0,0.02627775588,0.0097809873907,12.6,16.9,0.0016185289190999998,4.6412095032,76.54941949,4.3778635615,6.8153085852,372.0,0.012601403726999999,22.4,14.2,8.182142304400001,3.082,1274.0,66.551573799,23.430824068,10.682052339,12.556354916,5.9692421966,8.1263180663
42015,0.395,36.1,7.3,18.7,20.816509646,1.0,0.019296823743000003,0.011221122112,11.1,17.1,0.0023470597209,4.3195628678,78.493632966,4.7204602219,6.2420651714,1033.0,0.018776477766999998,25.0,14.8,7.0717864048,3.573,899.0,53.774005409,72.174315736,8.7315508021,11.410871303,5.5938532242,8.4737320802
42017,0.1372,25.5,9.2,8.2,18.073805184,0.0,0.036562353405999996,0.006817040818099999,7.3,14.6,0.0017526911776000003,4.2228938849,79.528074697,4.4579654767,7.5357169295,352.0,0.008126113641800001,19.4,10.1,6.305942890700001,2.846,1201.0,55.370110095,8.8296022864,12.36190192,14.087426203,5.3004121473,6.355821364
42019,0.0812,32.8,10.0,8.8,14.228751312,1.0,0.033281640572000004,0.0095863898827,8.7,15.2,0.0011436483297,4.6206786478,78.780501927,3.1888357879,6.2141804487,510.0,0.010140348523,19.9,11.0,6.294639703500001,2.565,1444.0,55.455038062,41.964081757,9.9599671392,10.692810458,5.595988013,5.5421394169
42021,0.3326,33.2,9.1,19.4,27.148218362,1.0,0.049923961966000005,0.016252012516,13.2,16.7,0.0049328542031,4.4698168563,75.810705088,6.3455856312,8.8674374228,464.0,0.01029465225,23.9,14.4,9.573804958299998,3.251,1287.0,73.673353435,32.006069085,9.3226511289,10.921923247,7.0201911331,6.4493594704
42023,0.5506,36.2,7.2,25.0,31.870967742,0.0,,,17.1,17.8,,4.1737633062,78.198679299,3.0242296393,8.3636363636,4459.0,,27.0,16.9,,3.653,2165.0,,47.354965585,10.750605327,13.958810069,7.6655052265,8.2644628099
42025,0.2664,31.2,8.0,22.4,22.405165456,1.0,0.047275183126,0.021566745953000004,12.0,16.5,0.0033456900820000002,4.4333728747,76.239223216,1.825632007,8.4579553812,1454.0,0.013382760328000001,24.2,14.0,9.4459409863,3.669,2670.0,59.244535812,47.162408619,12.411292209,13.764638126,6.7177904548,8.5557809331
42027,0.3033,31.2,9.8,10.6,14.492203961,1.0,0.0084243228694,0.0065366732033,8.4,15.2,0.0010618228667,5.1054647398,82.510912693,3.07943774,5.816338844,429.0,0.0079636715003,20.9,12.7,4.0837605246,2.557,1242.0,58.731572922,32.217676472,16.104828769,17.671821306,4.5810864133,9.2277497936
42029,0.1665,29.9,9.1,7.8,14.289625193,1.0,0.025098583423000004,0.0065915561399,6.0,13.6,0.0014293088577,4.3611305962,81.243894969,6.1927714754,6.5155505893,371.0,0.006431889859699999,18.0,9.5,4.8662870206,2.792,1205.0,50.479562175,13.276580221,10.999011083,12.663629699,4.2008296901,5.917295215
42031,0.3657,36.5,8.2,15.8,18.180545836,1.0,0.022506535552,0.017143480542,12.4,17.0,,4.6513220554,77.503843826,5.9469535348,6.2711227938,630.0,0.011447055521999998,24.6,15.0,7.751367350200001,3.107,2128.0,67.881293684,76.56046814,10.534546488,13.264669164,6.4603365385,9.9909363453
42033,0.5649,33.9,8.8,19.0,20.375878853,1.0,0.025289245748,0.016853819528,12.9,16.6,0.0021439252771,4.2479604886,77.235551525,5.7889755815,8.2990800548,323.0,0.0148288165,25.0,15.5,8.2607908255,3.379,2184.0,77.166456489,53.849734205,10.292506391,11.952,7.0172967491,8.0554667803
42035,0.5191,35.4,8.2,18.3,16.629769501,0.0,0.011277575841999999,0.014469985117,13.0,17.1,,4.5446456103,77.990910295,3.4398576363,6.6713483146,781.0,0.013201804247000001,25.4,15.0,6.843450578900001,2.8979999999999997,2711.0,61.087230628,45.690402161,10.963525195,11.4023145,6.6759549518,10.741563672
42037,0.2209,34.7,8.3,18.3,20.091442374,1.0,0.028679415349999998,0.015872337568,11.3,16.4,0.0032509189264,4.6408086301,78.302860953,2.5973669259,8.2608695652,1410.0,0.013870587419,23.0,13.8,7.2423853751,2.342,1965.0,51.983548502,40.85147485,10.352179082,11.49032992,5.8512396694,7.8783247976
42039,0.5019,32.1,8.1,21.1,21.90307261,1.0,0.029204109097000004,0.01244701213,12.4,17.1,0.0023354196415000003,4.1234280971,77.013757637,4.0617753523,8.0137199875,622.0,0.012010729585,24.9,14.8,8.024638257,2.6149999999999998,1579.0,69.005287725,63.700782966,9.2946605142,11.957912697,6.6548569616,9.8070297462
42041,0.1961,32.1,10.8,10.5,17.733682056,1.0,0.019588509827,0.008497310243899998,8.0,15.0,0.0015434551215,3.9652876843,80.077788222,5.2812415318,7.2343673336,442.0,0.007488615589400001,19.7,11.3,5.5526873655,2.5260000000000002,1112.0,54.852338388,22.17785443,10.045251551,10.605681078,4.5820232683,7.43579509
42043,0.5315,32.0,9.2,17.0,29.543265496,1.0,0.036275695284,0.011771613368,10.1,15.6,0.006842487493,4.2896871379,78.177946809,8.4756582042,9.4732406237,388.0,0.0090196426044,24.1,13.4,7.7766591303,3.0,918.0,57.711329685,13.323386796,12.467636106,13.800017824,6.2778137529,8.8543121218
42045,0.5477,30.0,10.8,13.9,27.533164877,1.0,0.037626946781999994,0.011923509799999999,9.1,14.9,0.008018814111,5.016146789,78.005997476,2.3848901772,8.8254679673,304.0,0.006678129101899999,21.5,12.3,7.5705023816,2.928,953.0,72.855148534,0.4638814696,14.992158167,15.538828979,6.2868462329,6.5472821032
42047,0.0656,31.5,7.8,14.1,20.263591433,1.0,0.024530026982999997,0.015296316248000002,12.4,16.5,,3.8480759053,78.417516501,4.7173828466,7.382892057,905.0,0.019300566307,23.0,13.5,7.637663280200001,2.74,2277.0,71.09976121,55.675201903,5.7555061008,7.4179743224,6.8886492316,7.0517928287
42049,0.6464,38.1,7.5,23.8,29.619579308,1.0,0.026783014384999998,0.012344200392999998,12.9,16.3,0.0046937314174000004,4.7999041561,77.581024635,13.742949526,8.7100869056,406.0,0.009387462834800001,23.1,14.1,7.646973452899999,2.991,1193.0,66.671209611,20.019531946,13.264004987,14.01831037,7.3180754884,7.252038374
42051,0.577,34.5,7.3,21.0,26.56946132,1.0,0.043316719996,0.01717585933,15.3,17.2,0.004783690225600001,5.0482473415,74.874628442,6.350218836,9.1920501188,231.0,0.016090594395,25.8,15.7,10.656106796000001,3.3939999999999997,2847.0,59.374977851,47.897603326,11.162763443,12.583204158,8.7363775556,6.9299614944
42053,0.5617,40.3,7.5,34.8,24.934383202,0.0,,,14.8,15.6,,4.0740646862,77.217419839,15.00673183,9.3922651934,2344.0,,28.4,18.0,,3.662,,,100.0,8.0023710729,13.043478261,8.299942759,7.0820565203
42055,0.3154,40.0,9.1,13.9,19.659626109,1.0,0.015252449521999998,0.01060001241,9.7,16.5,0.0018516563992,3.5484138185,78.857700788,6.2760769776,7.1018361239,766.0,0.012776429155000001,23.2,13.7,6.7488856319999995,2.5989999999999998,1674.0,47.590219384,40.352096673,9.3377538334,10.655195235,5.1287701062,10.939632975
42057,0.1451,35.9,8.2,18.5,23.111573112,0.0,0.022960003673999998,0.013739283359,12.5,16.9,,4.2787679036,78.450012924,0.8657483125,7.8763708873,2075.0,0.02351903572,23.8,14.2,7.2319663691,2.0629999999999997,4834.0,58.705491223,100.0,9.4485423253,10.517529215,6.3018708679,8.3032816444
42059,0.3482,36.4,6.5,20.2,25.170261067,1.0,0.028608342561999997,0.013711628009,12.7,16.8,,4.7042767296,75.307566095,6.6291825173,9.8909657321,769.0,0.020955492862,24.5,14.8,9.430993190099999,4.324999999999999,2375.0,,66.832962829,8.9281684844,8.9599437807,7.3014055842,6.9417948219
42061,0.3332,36.7,9.4,19.7,20.46958911,0.0,0.022979644483,0.011503050521,11.6,16.3,,4.2579637219,78.298934218,0.4651855058,7.2332730561,731.0,0.015435744775,24.8,14.3,7.3102249358,3.519,3185.0,51.798812209,68.662470324,8.252524577,10.488676996,7.3249569887,7.938820102
42063,0.5366,35.5,9.0,18.2,16.013718507,1.0,0.038852195149000006,0.010624358112,12.6,16.9,0.0021730881421,4.761996249,77.589466159,2.534258657,7.6214108472,264.0,0.016214580753,24.3,14.7,8.2137920541,2.681,1992.0,77.820479094,60.069756976,10.589907605,13.430591066,7.0881639256,9.8227987142
42065,0.2632,39.0,8.4,18.7,20.496505685,1.0,0.029191697266999998,0.011006599374,12.3,17.2,,4.0532183424,77.274592304,2.3161564658,7.6946107784,1076.0,0.012047447406,26.0,15.3,7.6515678546,2.748,2269.0,,61.460176991,8.38894743,11.858887381,6.5219606644,9.0782713811
42067,0.4351,34.7,9.3,13.6,8.9923350159,1.0,,0.011339429626999999,9.5,17.0,,3.8481959042,78.916860147,2.4815928833,6.333676622,5824.0,0.016763393373,25.6,15.2,6.8018939468,2.897,6155.0,77.863475177,82.253612599,7.1668264621,10.992529349,4.9916006719,12.992207792
42069,0.5449,31.9,6.5,19.2,27.280291446,1.0,0.040511171551,0.010555966593999998,12.7,16.4,0.0022355088221,4.8200877415,76.558674112,4.0669239246,8.6116347967,384.0,0.010771087960999999,24.0,14.1,8.7226355008,3.1329999999999996,1019.0,59.987410804,16.305488325,12.975439094,15.437127123,6.8715218969,8.1865427379
42071,0.5586,33.8,11.1,10.8,16.59628151,1.0,0.022929146492,0.0084656053497,8.7,15.8,0.0020861831299,3.7950570011,79.978067361,4.8538426167,6.6056828301,575.0,0.009717916351999999,22.5,13.5,6.0389256859,2.043,1369.0,59.774793659,21.257110955,11.794577127,14.636444797,4.9176357439,13.971850641
42073,0.4787,37.2,9.3,18.5,26.032149879,0.0,0.04361727399800001,0.017395660826,12.7,16.8,0.004934251104,4.4133578641,75.77456159,6.876427231,8.909921671,673.0,0.014802753312,24.1,14.3,9.9266605282,3.379,2502.0,66.877461536,40.318084032,9.8483978408,12.670354878,7.6201049657,8.3231468422
42075,0.62,36.3,9.4,12.3,22.779567418,1.0,0.021187937001000003,0.01066269351,9.8,16.2,0.0017403535784,3.9059345315,78.432479442,4.4743843882,8.2160894661,309.0,0.01085161643,25.3,14.2,6.9958645359,2.46,1686.0,59.389209791,26.555761859,10.419660018,13.596491228,5.4587257008,10.321850527
42077,0.7384,36.4,8.5,15.6,28.058501258,0.0,0.027431376442,0.009630760976999999,10.6,15.4,0.003598854469,4.4678624321,78.984690468,4.186079269,8.3006624307,452.0,0.007745360705000001,24.7,14.2,6.605025854800001,3.295,956.0,51.925046999,7.925676043,13.79968868,15.744512129,6.8009728787,8.3359568098
42079,0.6346,35.5,8.1,18.8,31.423432287,1.0,0.048212006785,0.012422979106000001,12.9,16.5,0.0036436443820999998,4.5521905078,75.670570336,5.0607974508,8.2164417614,821.0,0.010301167451,24.4,15.3,9.4462657922,2.9819999999999998,1273.0,56.902562812,19.984855945,12.038190448,12.863360796,8.2508124642,8.2116147788
42081,0.4653,34.6,8.2,15.1,22.396407084,1.0,0.02880895547,0.010012981742999999,12.1,16.8,0.0093537552833,4.0685482327,77.426156351,8.4339649605,8.4288923041,533.0,0.010725639392,23.5,13.9,7.7187409279,2.863,1316.0,70.085739931,36.276494044,11.363533818,13.823722868,6.7152308304,8.7038379681
42083,0.4357,36.7,7.3,19.1,20.764756837,1.0,0.017223561833,0.0097494869333,14.2,17.0,,4.5558257996,76.895425751,0.7130380203,8.4046113797,754.0,0.013098705641000002,24.7,15.5,7.5116924635,3.4139999999999997,1681.0,,63.53739931,8.488941862,9.6821230679,6.9363819453,7.3567730364
42085,0.5496,33.5,8.0,17.7,24.915310845,1.0,0.044119615885000005,0.015181225884,13.3,16.6,0.0042176135209,4.4846201034,76.247647885,7.8646703292,7.8462142016,498.0,0.011374775859,23.7,14.6,9.1711995172,2.653,1596.0,68.156975188,44.488931566,8.9616573763,11.242986621,7.1368861024,8.5577819496
42087,0.4752,35.3,9.3,23.7,15.441458733,1.0,0.0195052881,0.014708808846000001,12.1,17.6,,3.6156829936,76.921528005,6.940658061,6.9311903566,1073.0,0.014496955639,27.5,16.2,8.303074551600002,2.6069999999999998,1772.0,60.915296098,50.466989418,8.3880943177,12.28668942,6.0738255034,12.165752728
42089,0.3994,32.3,7.9,16.3,23.319035824,1.0,0.033533882949000005,0.012558110880999998,10.4,15.6,0.0034840629613,4.0156028369,78.212586223,5.510368082,9.279252991,697.0,0.013596343263,24.2,14.5,7.624698152199999,3.733,2363.0,38.536395389,38.353881843,14.592037568,17.014010508,7.6793578373,9.0211304413
42091,0.2142,28.0,7.6,7.8,17.092958175,1.0,0.026550220022000002,0.0068096401322999996,7.0,13.7,0.0019040006342,4.4540655186,80.458316783,3.7734310864,7.3193790221,249.0,0.0054696745492,18.1,9.9,5.3729791089,2.589,730.0,49.393206365,2.9337120596,11.782027353,13.753735709,4.9612430329,4.9846574587
42093,0.3472,32.2,8.5,13.6,25.155279503,1.0,0.033020252421000006,0.012071065656,9.6,15.6,0.010130527956,4.910895788,77.975279937,4.2721011639,7.3691014867,166.0,0.007792713812599999,22.5,12.7,7.994350464199999,2.3120000000000003,173.0,,53.769091805,9.6438124736,11.006076975,4.3550716587,6.5806733712
42095,0.3517,31.3,8.6,12.6,21.020092736,1.0,0.030568219532,0.0082145887153,8.9,15.1,0.0018839931234000001,4.2237897893,79.737107072,4.7521639124,8.2143941695,371.0,0.0079127711184,21.2,12.2,6.016503306200001,3.309,1200.0,50.519320958,12.768401431,11.894137822,13.718964838,5.9447956823,6.3895479903
42097,0.4262,36.7,8.9,17.3,23.718976287,0.0,0.039679040649000005,0.008538513072700002,12.4,17.0,0.0029505671301,4.565382045,76.13374814,2.248186411,7.8132223763,1984.0,0.011491682507,24.5,15.2,9.113952377499999,3.474,2201.0,58.331594818,34.860570413,9.7367691881,11.452335253,6.7848570546,7.8531065023
42099,0.1365,33.6,9.6,12.6,13.699469171,1.0,0.031019383508,0.013444940798999999,8.6,16.5,,3.7548730424,77.654536385,2.2851485395,6.9543705333,2705.0,0.018639965951000002,23.8,13.7,7.8216685760999995,2.812,4201.0,57.040675434,88.498770911,8.1471672041,10.751508502,4.6549089257,13.183323381
42101,0.9484,30.5,8.7,32.7,48.097808078,0.0,0.064655594668,0.023925250879,15.8,16.9,0.02107380613,6.3321636765,75.290700539,0.31237458,10.908071825,313.0,0.00761124552,29.7,18.6,10.670924885000002,4.073,1325.0,70.138250331,0.0,20.550097091,22.731921475,9.1609414538,8.5665628466
42103,0.2123,34.8,7.3,14.1,16.316499614,1.0,0.036945666035000005,0.014333475473999999,10.3,15.6,0.003067429775,4.3567759911,79.732009446,2.6694983336,7.9652173913,1090.0,0.014570291430999999,24.2,12.9,7.6398183343,2.812,3115.0,65.860070599,70.761212502,16.481069042,16.704339964,7.3406156902,7.6055936073
42105,0.4803,36.4,6.8,25.8,20.04114017,0.0,,0.019210450485,12.1,17.1,,3.9006384843,78.947710087,1.473450567,6.9192751236,4065.0,0.013606946346000001,24.9,15.1,6.6374523145,2.9059999999999997,2350.0,,100.0,10.415647922,11.959876543,6.8379668632,8.9883012028
42107,0.4316,36.4,8.8,17.4,27.011454114,1.0,0.042439317670000004,0.014782964956,12.3,16.8,0.006195885931700001,4.3693859219,74.997642206,2.4034374002,7.9579904721,1023.0,0.01698871949,26.6,15.1,10.130181507,3.382,1876.0,59.965921615,36.461234481,9.1437448597,11.668085106,6.7643863702,8.4170016575
42109,0.2438,37.9,9.0,11.6,10.690769783,1.0,0.01567281756,0.006419816492000001,9.9,16.7,,3.8244377192,80.761769703,2.8260809253,6.3375583722,1321.0,0.015533157997,24.4,13.9,5.0445005146,2.5020000000000002,2688.0,48.170472912,66.820311319,7.7845176199,10.239945928,5.1520572451,12.770621164
42111,0.3377,35.4,8.4,18.8,19.122001777,1.0,0.024056464607,0.01081440587,11.3,16.5,0.0021088269746,4.0171565687,77.649689798,5.7525208554,7.6314664386,800.0,0.015720346538,25.5,14.7,7.7434937629,2.704,2604.0,,70.802140413,8.1217728055,9.3101703491,6.7429518054,8.808280094
42113,0.346,34.7,7.0,17.3,19.476268412,1.0,,,10.9,16.5,,4.4226565088,77.373569299,11.344099801,5.5555555556,5868.0,0.032601355285,24.4,14.2,8.0336018026,2.952,,,100.0,9.2512908778,9.3577981651,7.3569482289,10.515970516
42115,0.2218,34.9,6.6,17.4,22.125577603,0.0,0.01984734087,0.016274596834,10.7,16.6,0.0038413722779,4.40129985,78.48976863,6.1072852907,7.3655494934,1200.0,0.017809998743000002,24.3,14.1,7.0822580016000005,2.689,2667.0,72.288016237,84.029892056,11.494563382,11.923411662,5.4670274604,9.4085751581
42117,0.3011,34.8,5.5,19.4,20.22896115,1.0,0.018893498172,0.013725826613,12.3,16.8,,4.3859685864,78.373934913,9.3775474063,5.8643027617,706.0,0.015270036717,24.2,14.4,7.402452085199999,2.6780000000000004,2125.0,57.283460248,90.109811581,10.420521983,11.802575107,6.6394874782,8.7953341825
42119,0.3759,35.3,8.7,12.0,11.22820713,0.0,0.011940120297,0.0066915891186,9.4,15.5,,4.3137004775,82.060407987,10.671602028,5.0699300699,546.0,0.0070065925666,23.9,13.8,4.462533477199999,1.949,1055.0,35.485752834,42.814870848,10.123511248,12.590299278,4.6738572162,12.705615428
42121,0.3651,35.4,8.1,21.0,21.451429751,1.0,0.024300219358999998,0.015198397543,13.0,17.0,,4.1295702373,77.166089088,1.9556301358,7.8658355595,515.0,0.012388026009,24.9,14.8,8.563802045700001,3.601,1797.0,75.87036671,54.755928998,8.2498760535,9.7505668934,6.8374113881,8.2776322122
42123,0.1477,35.0,7.4,20.2,21.69451388,1.0,0.011904761905000002,0.010137669553,11.3,16.8,,3.9054059321,78.526160517,4.3333389337,8.1235697941,763.0,0.011494954791999999,24.4,14.0,6.5493891544,2.937,2162.0,77.983397029,55.042448882,7.6488539705,9.3193105463,6.7236214357,7.2075497788
42125,0.1859,32.5,9.3,11.6,19.274823083,0.0,0.042189064981,0.013413194917000002,10.4,15.6,0.0025469096004999995,4.4694913021,77.09213508,9.6460255964,7.4895276614,738.0,0.011977358662,19.8,11.8,8.2674827227,3.3160000000000003,1238.0,59.125745043,30.824752189,8.4608772474,10.423778693,6.6412177315,5.7895994767
42127,0.332,31.1,7.1,18.2,21.234567901,1.0,0.032509752925999995,0.02385468197,11.3,16.1,0.0036281027254999993,4.016944092,78.219093125,0.8749552074,7.5940383251,935.0,0.015070580551999998,23.9,14.0,7.5123978323,3.049,2326.0,61.003060858,88.093975995,12.220374443,13.959660297,6.617811341,8.2942320897
42129,0.1203,34.8,7.0,14.7,17.735150597,0.0,0.037741365588,0.01225293244,10.5,15.6,0.0023463181818,4.5880883121,77.633177943,7.6522812561,7.3438035129,522.0,0.010072986676999999,21.2,11.8,7.9335547589,3.049,1345.0,63.299056088,25.363598772,9.3977762589,10.201267361,6.3192531636,5.3297901388
42131,0.1289,34.6,7.4,17.4,20.358691368,1.0,0.048509272734,0.0140490979,10.3,16.3,,3.8739438539,76.139523753,0.2440555118,6.7933218192,1302.0,0.017262032421,23.3,13.1,9.2100306665,2.6790000000000003,2043.0,,83.455934361,9.6822096822,10.704355885,6.3256658596,7.2240869696
42133,0.3323,33.6,8.9,12.3,22.59150064,1.0,0.034352813035,0.01269216451,8.9,15.8,0.004453382536300001,3.9270716558,78.595325222,5.4384025028,8.3951858533,732.0,0.009707733154599999,22.8,13.0,7.104644030899999,2.651,1399.0,50.561997582,24.720441776,10.643475647,12.423152767,5.4202814647,7.4318529395
44001,0.1544,25.3,6.2,7.9,14.455151964,0.0,0.021996453072000002,,7.5,13.9,,5.0535295254,81.154967721,12.093869358,6.3368055556,438.0,0.0035128702785000004,16.2,9.5,4.5109690770999995,1.95,493.0,60.703323558,1.1428571429,14.205994898,15.456674473,4.7441123188,3.110275894
44003,0.2183,31.5,3.9,9.9,17.514372781,0.0,0.035105590718000006,0.0041404186449999995,9.4,14.7,,4.5190362332,78.963426591,5.5377584695,6.6389649636,269.0,0.0070367352328,17.9,11.2,6.182796880400001,2.585,1151.0,44.966996667,7.9863744147,13.234272427,14.239412273,5.2076663679,3.306950098
44005,0.3027,24.9,5.9,12.7,21.624859076,0.0,0.025561957316,0.0038768705901,8.4,13.8,,4.6407088551,82.019912292,4.6445771271,6.8256578947,269.0,0.0050217754574,15.4,9.3,4.9393442523,2.168,1153.0,60.065242066,12.092220828,14.939780117,15.413371675,4.917632432,3.8080386337
44007,0.7893,33.0,8.3,21.0,30.528468188,0.0,0.035311436406,0.0044617720399,11.6,14.5,0.0032148998694,5.154022434,78.674091049,3.2619054569,8.0625536074,191.0,0.0065646906423,26.7,13.6,6.629771019600001,2.88,992.0,54.314682368,5.508826857,15.941260822,18.25230071,6.0467195042,5.3785684733
44009,0.1257,24.7,3.9,8.6,23.385110816,1.0,0.020662142187,0.0053973394291999995,7.3,14.3,,4.1731006522,80.782324046,7.5959773538,6.5821951621,292.0,0.0069074067783000005,15.9,9.7,5.1168921711,2.723,1133.0,69.347862693,30.823206987,12.262570396,13.197556008,4.8712357661,3.0808687814
45001,0.8281,38.5,9.2,21.2,36.91030573,1.0,0.019054878049,0.020314302894000002,11.3,16.4,0.008094216682200001,5.2227645884,74.963828697,8.8290117287,9.3163944344,1620.0,0.024860808381,29.1,17.5,11.004921167000001,2.489,1877.0,39.430630357,78.577330133,11.477679086,13.768115942,4.5421473859,15.546645584
45003,0.668,37.3,10.2,22.7,28.056624519,1.0,0.029425061577999997,0.024269414059,9.1,15.5,0.010344356857,4.4665738715,75.830489414,9.2278567624,9.2499436895,621.0,0.018145019404,25.9,15.7,10.130160978,2.9090000000000003,3087.0,28.456360927,36.99898188,11.204668225,12.899408284,3.3616848927,11.843137255
45005,0.9975,46.0,8.6,47.2,68.842364532,0.0,,0.038663603903000006,15.9,17.0,0.030112366674,5.5278076509,71.170098972,1.2912218429,13.949275362,604.0,0.031697228077,36.1,25.6,15.351264072000001,1.381,2083.0,14.258892518,68.25990978,11.833274461,14.7102526,7.7709611452,11.77134261
45007,0.6871,40.2,9.4,21.7,24.046939834,1.0,0.024201793567,0.022638400911,10.3,15.7,0.0097826032226,4.4306948788,75.110440707,12.318030335,9.2037426007,573.0,0.022802097216999998,24.6,15.2,9.9445274994,3.562,1492.0,48.140269193,37.925782628,9.9440271606,12.01171875,3.7132479534,14.033813153
45009,0.9173,42.6,8.4,34.4,39.818662637,0.0,,0.026737215389,12.2,16.2,0.014833273999999999,5.5437107122,72.251039835,15.523045502,11.758474576,2638.0,0.024722123334,30.8,19.4,14.160777604,3.5380000000000003,2781.0,36.727520266,54.506786764,10.012300123,13.870665417,7.4610957152,12.871596954
45011,0.9577,41.0,8.9,32.5,58.675015148,0.0,0.020706242136,0.032193616195,15.8,17.1,0.021434073478999997,7.1889143148,72.039733253,0.0137425108,11.15470852,556.0,0.026792591848000005,32.8,21.0,14.376886894999998,3.248,4161.0,37.239403696,82.542769992,14.65505511,17.284688995,6.5108293714,14.258946974
45013,0.507,29.1,8.5,19.4,28.778317387,0.0,0.016305488531999996,0.013629361660000002,7.4,13.4,0.006759211538,4.2762135342,82.575936172,13.102042243,8.1577604432,572.0,0.014286515296,19.4,11.8,6.2341423867,2.496,1428.0,54.802824117,19.646434449,12.810761321,15.690800979,3.4532581997,13.781239906
45015,0.6213,37.9,8.2,14.2,28.82871162,1.0,0.022920209932,0.017148192706,8.5,14.7,0.007459676487700001,3.9986919347,78.346260174,9.0239465126,8.8842760768,722.0,0.018682198637,24.6,14.7,7.691344394699999,2.554,3065.0,33.589887001,28.953627638,11.284819158,12.922736733,3.6248588414,12.149489796
45017,0.8068,39.8,8.2,26.3,33.590875644,0.0,,0.028717163291,11.4,15.7,0.013620531979,6.2983521771,74.376802921,0.2724689817,10.635964912,7083.0,0.03599712023,27.9,16.6,12.931413805,3.241,4851.0,18.561872299,100.0,13.927576602,15.372168285,4.5078770863,12.615557008
45019,0.4519,30.0,7.1,18.5,29.189379729,1.0,0.027442904187999998,0.0191814536,9.0,13.8,0.01276979309,5.1720269519,78.771635257,5.9883202837,9.3808902421,245.0,0.014731632811000001,19.2,12.7,7.5397198793,2.53,801.0,49.844552431,10.880931101,16.63914095,17.205314237,3.606170358,11.291322221
45021,0.7155,39.4,8.8,28.7,31.163113994,0.0,0.014560788379,0.019618490427,12.8,17.0,0.0080470146833,4.7760381968,72.66717399,5.1500799034,11.760897713,1601.0,0.022632228796999998,29.0,18.4,12.740124798000002,3.794,2866.0,52.24430093,61.049474179,10.144703641,9.6618357488,5.061046863,15.246085257
45023,0.648,41.9,8.6,26.2,34.484181568,0.0,0.024812100034,0.029154699799999996,12.5,16.8,0.012842484711000001,4.9889840183,70.775487611,9.1003958642,10.835913313,2013.0,0.037641765532,30.8,19.0,15.355558296,4.003,4605.0,33.34848509,71.783343392,10.620632963,12.761754247,5.9417124783,12.989805671
45025,0.9316,42.8,7.1,27.0,41.160078439,0.0,0.016057222101,0.026204191797,12.7,17.3,0.012456674130000001,4.8552766686,73.179324808,4.4290105986,10.823258492,759.0,0.028961767353,32.8,20.4,12.190982151,4.007000000000001,3508.0,22.917100439,73.766422733,11.162996151,13.74301676,4.5165482988,15.057915058
45027,0.9758,41.9,8.0,28.0,41.64043082,0.0,0.012889153282000002,0.017173176682000003,12.8,16.6,0.008869891364900002,5.7206682936,74.430837505,7.2727372392,10.355555556,838.0,0.026187298315999998,31.0,20.3,12.305072547,3.033,4177.0,33.291249774,85.708158188,11.595952094,13.715805471,4.9240269765,14.268377254
45029,0.8701,39.5,8.3,30.6,35.803180456,0.0,0.024818734598999997,0.034509853890999996,11.2,16.8,0.018949873793999997,4.4434269129,70.65843003,18.154646768,11.598746082,740.0,0.047374684485,30.0,19.4,15.395233073,3.766,2205.0,28.149815865,75.568240255,10.807291667,11.608623549,4.3763135122,15.337616088
45031,0.9303,42.2,8.1,28.6,37.871707732,0.0,0.016005682017,0.028705730381,13.1,17.0,0.014262146771999999,4.9313439291,72.747457503,6.8726264882,12.376237624,682.0,0.028311425682999998,30.9,19.6,13.036115325,4.6080000000000005,2015.0,31.945137463,57.764156026,11.846134486,14.177836511,4.5130402759,12.245543302
45033,0.9599,43.6,7.6,39.6,42.559646945,0.0,0.030619498059,0.042492269676,15.3,17.8,0.028793015372,5.9760793466,70.561074315,1.9054766728,12.201125176,685.0,0.025542191056,34.4,23.2,15.721551484999999,3.447,2761.0,26.508500824,69.505957208,15.825552535,14.91387126,5.796770262,17.570407734
