fips,var,val,year
10001,low birthweight,9.2130774888(3.0),2023
34029,mental health providers,549:1(3.0),2023
22051,children in poverty,24.9(2.0),2023
01115,adult obesity,38.3(1.0),2023
06055,rural,13.400838193,2023
46087,poor or fair health,10.0(2.0),2023
54109,rural,88.884686502,2023
06083,firearm fatalities,0.006764893517899999,2023
28161,rural,79.318504496,2023
28097,severe housing problems,13.876651982(3.0),2023
27139,firearm fatalities,0.0050231472054,2023
06099,primary care physicians,1528:1(3.0),2023
16005,children in single-parent households,18.606408034(3.0),2023
48439,children in single-parent households,25.858696147(3.0),2023
05123,severe housing cost burden,14.99799492,2023
32013,income inequality,4.6414357045(4.0),2023
29173,low birthweight,9.4955489614(4.0),2023
27121,frequent mental distress,14.2,2023
51161,drug overdose deaths,0.024047982799,2023
22091,air pollution - particulate matter,8.4(2.0),2023
20185,poor or fair health,14.0(3.0),2023
29081,preventable hospital stays,1.075(1.0),2023
48433,poor or fair health,19.3(2.0),2023
40151,severe housing problems,11.432926829(3.0),2023
35007,air pollution - particulate matter,4.0(1.0),2023
24013,rural,39.506025106,2023
42009,severe housing cost burden,8.7321351234,2023
51177,preventable hospital stays,4.6899999999999995(4.0),2023
28129,limited access to healthy foods,5.4327955842,2023
13171,uninsured,14.098697738(1.0),2023
55027,drug overdose deaths,0.027374136004000002,2023
08014,drinking water violations,No(1.0),2023
01031,drinking water violations,No(1.0),2023
19143,limited access to healthy foods,8.1812768611,2023
38047,poor or fair health,11.8(nan),2023
01005,residential segregation - black/white,20.6345609,2023
22063,uninsured,8.6447208713(1.0),2023
12015,premature death,7.969778805900001(2.0),2023
51059,uninsured,7.5868304(1.0),2023
46057,income inequality,2.7784370628(1.0),2023
28117,firearm fatalities,0.01746433703,2023
01001,preventable hospital stays,4.372(4.0),2023
21209,residential segregation - black/white,35.271753982,2023
48095,primary care physicians,2827:1(3.0),2023
21115,life expectancy,71.916567451,2023
22045,limited access to healthy foods,5.8248367066,2023
54059,rural,89.738812921,2023
21013,drinking water violations,Yes(4.0),2023
36029,drinking water violations,Yes(3.0),2023
28119,frequent mental distress,17.1,2023
24029,children in poverty,20.2(4.0),2023
36057,primary care physicians,1891:1(3.0),2023
47039,mental health providers,1036:1(2.0),2023
28091,severe housing problems,19.030047443(4.0),2023
16015,primary care physicians,4033:1(4.0),2023
40073,primary care physicians,2258:1(2.0),2023
40081,children in single-parent households,21.552911709(2.0),2023
05123,premature death,11.447073888(3.0),2023
37183,severe housing problems,12.048629333(1.0),2023
27027,firearm fatalities,0.0068898346753,2023
19077,limited access to healthy foods,3.1596921126,2023
21153,low birthweight,11.545988258(4.0),2023
21229,drinking water violations,No(1.0),2023
34017,rural,0.0,2023
21129,frequent mental distress,21.4,2023
42009,premature death,8.5560656363(4.0),2023
05075,food insecurity,17.0,2023
39149,residential segregation - black/white,59.045031501,2023
48289,frequent mental distress,17.5,2023
42045,physical inactivity,21.5(1.0),2023
36099,children in poverty,20.5(3.0),2023
40053,income inequality,4.423603449(2.0),2023
48389,life expectancy,76.870975484,2023
29053,premature death,6.6388424200000005(1.0),2023
36101,poor or fair health,12.2(3.0),2023
56013,drinking water violations,Yes(3.0),2023
47093,adult obesity,34.7(1.0),2023
16049,poor or fair health,14.5(3.0),2023
37067,low birthweight,10.540514187(4.0),2023
17173,poor or fair health,13.2(2.0),2023
49007,drug overdose deaths,0.026019644832,2023
23025,mental health providers,533:1(4.0),2023
01057,severe housing cost burden,9.301139262,2023
28101,children in single-parent households,40.155834284(3.0),2023
13091,premature death,10.105614772000001(3.0),2023
13169,frequent mental distress,16.3,2023
51165,frequent mental distress,14.2,2023
17071,preventable hospital stays,2.616(1.0),2023
22017,low birthweight,14.057869967(4.0),2023
17031,homicides,0.013990692612,2023
41049,life expectancy,79.097009216,2023
53025,physical inactivity,24.1(4.0),2023
37051,food insecurity,16.2,2023
55125,children in poverty,19.5(4.0),2023
17159,primary care physicians,1723:1(1.0),2023
17137,limited access to healthy foods,13.359792533,2023
28119,unemployment,8.4796573876(4.0),2023
39103,unemployment,4.3172690763(2.0),2023
48373,preventable hospital stays,2.292(1.0),2023
41019,uninsured,8.0531382268(1.0),2023
17095,mental health providers,547:1(2.0),2023
16079,firearm fatalities,0.023591211487,2023
34003,uninsured,6.990715385(2.0),2023
36045,poor or fair health,12.1(3.0),2023
33005,food insecurity,9.2,2023
40019,severe housing problems,13.331515812(3.0),2023
42039,homicides,0.0023354196415000003,2023
42029,food insecurity,6.0,2023
20125,firearm fatalities,0.021150460645,2023
13059,limited access to healthy foods,21.828871832,2023
48177,children in single-parent households,24.934185784(3.0),2023
28139,limited access to healthy foods,1.8535079628,2023
28035,mental health providers,229:1(1.0),2023
01057,premature death,12.488511478(3.0),2023
47177,rural,61.3795527,2023
08014,firearm fatalities,0.010379485524,2023
01031,firearm fatalities,0.020339165173000003,2023
36059,children in single-parent households,15.434592271(1.0),2023
46093,rural,37.996382795,2023
37055,limited access to healthy foods,8.5060031982,2023
42057,adult obesity,35.9(3.0),2023
39161,physical inactivity,24.5(1.0),2023
51131,residential segregation - black/white,18.904572742,2023
28061,low birthweight,13.220815752(3.0),2023
37137,children in single-parent households,23.494302767(2.0),2023
28109,severe housing problems,13.249286394(2.0),2023
06099,severe housing problems,22.656699252(3.0),2023
29035,frequent mental distress,17.4,2023
29229,children in single-parent households,17.126606278(1.0),2023
26059,drinking water violations,No(1.0),2023
53029,adult obesity,31.0(2.0),2023
23023,frequent mental distress,13.8,2023
13127,limited access to healthy foods,12.362051109,2023
31133,air pollution - particulate matter,7.2(4.0),2023
21189,children in single-parent households,44.660194175(4.0),2023
21013,firearm fatalities,0.016654806426,2023
36029,firearm fatalities,0.007865741782899999,2023
18093,motor vehicle crash deaths,0.017245866478999998,2023
48499,children in poverty,21.5(2.0),2023
21209,mental health providers,1004:1(3.0),2023
39069,children in poverty,11.9(1.0),2023
21123,income inequality,4.1403753211(1.0),2023
31051,income inequality,4.0364141395(3.0),2023
47007,motor vehicle crash deaths,0.022358968377,2023
27069,uninsured,5.722599418(1.0),2023
51093,air pollution - particulate matter,7.4(3.0),2023
48137,air pollution - particulate matter,7.3(2.0),2023
48317,adult obesity,36.5(2.0),2023
26107,preventable hospital stays,2.476(2.0),2023
39061,preventable hospital stays,3.4130000000000003(3.0),2023
48449,uninsured,25.816502328(4.0),2023
13231,primary care physicians,4780:1(4.0),2023
51173,motor vehicle crash deaths,0.013462761537,2023
23013,uninsured,10.078937926(3.0),2023
42115,limited access to healthy foods,6.1072852907,2023
18045,drinking water violations,Yes(4.0),2023
21235,poor or fair health,22.3(3.0),2023
48095,severe housing problems,10.989010989(1.0),2023
13167,uninsured,18.528972273(3.0),2023
29179,unemployment,4.121253406(3.0),2023
28071,air pollution - particulate matter,9.1(3.0),2023
27031,severe housing cost burden,7.6764341725,2023
19113,adult obesity,37.4(2.0),2023
13183,food insecurity,14.6,2023
18041,low birthweight,7.9202279202(3.0),2023
28145,severe housing cost burden,9.2166385135,2023
39149,mental health providers,1116:1(4.0),2023
29217,poor or fair health,18.2(3.0),2023
29035,unemployment,5.173084403(4.0),2023
01095,unemployment,2.3929865367(1.0),2023
38105,income inequality,4.4355997161(2.0),2023
36035,severe housing cost burden,11.728454042,2023
48241,limited access to healthy foods,5.6279920885,2023
37121,life expectancy,74.726442966,2023
29510,residential segregation - black/white,63.326380339,2023
04021,low birthweight,7.0117392549(1.0),2023
13181,life expectancy,77.898424137,2023
28069,primary care physicians,9521:1(4.0),2023
29159,residential segregation - black/white,43.545951856,2023
40125,adult obesity,39.1(2.0),2023
17073,life expectancy,78.144486221,2023
48265,uninsured,22.120220982(3.0),2023
31037,income inequality,2.9920706586(1.0),2023
55121,air pollution - particulate matter,8.0(3.0),2023
48487,air pollution - particulate matter,7.4(2.0),2023
45001,severe housing cost burden,11.477679086,2023
27059,children in poverty,9.4(1.0),2023
22027,motor vehicle crash deaths,0.020548557133999997,2023
51109,physical inactivity,23.5(2.0),2023
12001,drug overdose deaths,0.011725253852,2023
48061,air pollution - particulate matter,9.7(4.0),2023
21041,life expectancy,71.305341881,2023
40063,life expectancy,72.454795852,2023
28145,premature death,9.4759862485(1.0),2023
01007,preventable hospital stays,4.856(4.0),2023
40083,food insecurity,11.0,2023
06021,homicides,0.007111147231200001,2023
19169,air pollution - particulate matter,7.6(3.0),2023
36019,air pollution - particulate matter,6.6(1.0),2023
39071,severe housing cost burden,9.1287353423,2023
48125,mental health providers,1740:1(3.0),2023
48077,severe housing problems,12.302070646(2.0),2023
54035,unemployment,5.6810631229(3.0),2023
38099,poor or fair health,13.8(4.0),2023
05069,residential segregation - black/white,61.375710056,2023
36035,premature death,7.8776005325(4.0),2023
48197,air pollution - particulate matter,7.0(1.0),2023
46033,poor or fair health,10.5(2.0),2023
21065,children in single-parent households,30.643611912(4.0),2023
20041,severe housing cost burden,6.5859499734,2023
31029,frequent mental distress,12.2,2023
45001,premature death,11.004921167000001(2.0),2023
23009,adult obesity,29.2(1.0),2023
45079,severe housing cost burden,18.017767907,2023
13165,preventable hospital stays,3.7699999999999996(3.0),2023
15007,air pollution - particulate matter,2.9(1.0),2023
46081,motor vehicle crash deaths,0.015730337078999998,2023
19147,severe housing problems,6.8918918919(1.0),2023
28037,preventable hospital stays,3.7470000000000003(3.0),2023
37003,children in poverty,18.3(2.0),2023
21015,unemployment,3.7785736269(1.0),2023
51683,uninsured,17.421757741(4.0),2023
27101,unemployment,3.8051750381(3.0),2023
06063,food insecurity,13.1,2023
12067,low birthweight,8.1497797357(2.0),2023
23029,limited access to healthy foods,4.7455398014,2023
36105,homicides,0.0032206851345,2023
18045,firearm fatalities,0.014598717745999999,2023
01109,poor or fair health,20.4(2.0),2023
39001,food insecurity,18.0,2023
37099,firearm fatalities,0.013856044930999999,2023
45013,food insecurity,7.4,2023
27141,food insecurity,5.1,2023
05055,life expectancy,75.07499474,2023
40149,uninsured,17.960884157(2.0),2023
48407,air pollution - particulate matter,9.3(4.0),2023
48349,air pollution - particulate matter,9.1(3.0),2023
48097,uninsured,22.642828909(3.0),2023
51075,severe housing cost burden,7.7907986111,2023
48347,firearm fatalities,0.016205274970000003,2023
39029,severe housing cost burden,8.9304257529,2023
48401,residential segregation - black/white,25.081078958,2023
31075,children in single-parent households,0.0(nan),2023
26077,children in poverty,14.6(2.0),2023
45079,premature death,8.3376585428(1.0),2023
29510,mental health providers,216:1(1.0),2023
21009,air pollution - particulate matter,8.2(2.0),2023
24025,drug overdose deaths,0.040850846122,2023
37113,physical inactivity,22.2(2.0),2023
47117,firearm fatalities,0.014888041925,2023
55057,firearm fatalities,0.0097698817093,2023
29159,mental health providers,831:1(2.0),2023
48231,residential segregation - black/white,49.665821138,2023
29031,adult obesity,40.0(4.0),2023
27013,poor or fair health,12.0(3.0),2023
18181,unemployment,2.6073034993(1.0),2023
24047,air pollution - particulate matter,7.3(2.0),2023
16069,primary care physicians,1405:1(1.0),2023
05031,uninsured,9.2161649037(2.0),2023
26137,unemployment,6.8011628931(3.0),2023
55047,preventable hospital stays,1.625(1.0),2023
13193,rural,53.188602442,2023
49033,adult obesity,28.3(2.0),2023
40133,adult obesity,41.4(4.0),2023
08087,children in single-parent households,23.26943557(3.0),2023
12063,frequent mental distress,17.8,2023
26125,unemployment,4.6753895779(1.0),2023
48323,motor vehicle crash deaths,0.013293452974,2023
30047,primary care physicians,1408:1(2.0),2023
48485,limited access to healthy foods,11.287263791,2023
28069,severe housing problems,17.590027701(4.0),2023
26045,life expectancy,78.507228588,2023
38085,physical inactivity,38.1(4.0),2023
51075,premature death,6.2115349778999995(1.0),2023
39029,premature death,9.1315799276(3.0),2023
24510,uninsured,6.3426089754(3.0),2023
06061,food insecurity,8.0,2023
31015,preventable hospital stays,1.7069999999999999(1.0),2023
05061,food insecurity,15.1,2023
30069,physical inactivity,21.0(nan),2023
54021,life expectancy,76.755688178,2023
29133,children in poverty,29.3(4.0),2023
50007,motor vehicle crash deaths,0.0053580776974,2023
17203,unemployment,3.9553358147(1.0),2023
50019,life expectancy,77.941830523,2023
13311,income inequality,3.632544112(1.0),2023
13005,income inequality,5.3453127855(3.0),2023
51103,primary care physicians,2124:1(3.0),2023
53063,poor or fair health,13.3(2.0),2023
47099,preventable hospital stays,3.807(4.0),2023
51119,children in poverty,21.1(3.0),2023
55129,firearm fatalities,0.016515066823,2023
39145,air pollution - particulate matter,6.8(1.0),2023
22109,preventable hospital stays,4.165(3.0),2023
21195,uninsured,7.2846781505(2.0),2023
27061,low birthweight,7.3562479923(4.0),2023
26091,preventable hospital stays,2.789(3.0),2023
20005,severe housing problems,10.654362416(3.0),2023
29011,air pollution - particulate matter,8.1(3.0),2023
01073,air pollution - particulate matter,10.7(4.0),2023
36117,life expectancy,78.654620247,2023
54037,low birthweight,7.7735849057(1.0),2023
51800,children in single-parent households,28.09018804(3.0),2023
49027,adult obesity,28.3(2.0),2023
51620,life expectancy,69.944865344,2023
39025,severe housing problems,11.549801308(3.0),2023
17067,rural,70.974664992,2023
47169,drug overdose deaths,0.053331753133,2023
05057,food insecurity,15.5,2023
19025,rural,100.0,2023
47119,homicides,0.0046458830507,2023
37085,air pollution - particulate matter,8.5(4.0),2023
31101,adult obesity,32.6(1.0),2023
42019,air pollution - particulate matter,10.0(4.0),2023
51720,air pollution - particulate matter,7.0(2.0),2023
31153,preventable hospital stays,2.432(3.0),2023
