s2_l13,n_buildings,max_depth,mean_depth,lat,lng
9869036927183749120,1,0.023,0.023,33.9358,-83.756
9869694297698205696,4,4.506,2.4855,33.54975,-82.03815
9869793391183659008,1,0.177,0.177,33.8613,-81.4022
9869805142214180864,1,0.647,0.647,34.0074,-81.2165
9869811395686563840,1,0.085,0.085,34.161,-81.3303
9869846820576821248,1,0.137,0.137,33.9868,-81.1622
9870145441062977536,1,0.004,0.004,33.4969,-81.9969
9870145475422715904,7,2.965,2.3521428571428573,33.50352857142857,-82.00144285714285
9870145715940884480,14,6.43,4.422571428571429,33.52408571428571,-82.01472857142858
9870201344357302272,2,0.944,0.944,32.874,-82.2095
9870201378717040640,2,0.655,0.5700000000000001,32.8682,-82.20765
9870507317827469312,1,0.077,0.077,31.6952,-81.2715
9870507352187207680,14,0.069,0.062214285714285715,31.698657142857144,-81.28319285714285
9870507386546946048,6,0.062,0.062,31.696083333333334,-81.2867
9870509654289678336,1,0.043,0.043,31.7234,-81.3564
9870530751169036288,1,0.143,0.143,31.3738,-81.4408
9870530785528774656,1,0.143,0.143,31.3801,-81.439
9870550645457551360,4,0.062,0.062,31.692625,-81.28852499999999
9870550679817289728,2,0.459,0.36050000000000004,31.6873,-81.2749
9870551126493888512,1,0.024,0.024,31.6881,-81.2739
9870609709847805952,1,0.175,0.175,31.9309,-81.1474
9870609744207544320,3,0.175,0.17499999999999996,31.934766666666665,-81.1521
9870609778567282688,1,0.175,0.175,31.9354,-81.153
9870609916006236160,2,0.016,0.016,31.938499999999998,-81.1374
9870609950365974528,14,0.016,0.016,31.938342857142857,-81.12358571428571
9870610122164666368,13,0.016,0.016,31.936053846153847,-81.11677692307693
9870610156524404736,1,0.016,0.016,31.9309,-81.1131
9871876450322219008,1,0.053,0.053,33.9813,-79.7323
9872063161140510720,1,0.514,0.514,33.9271,-78.4625
9872063195500249088,1,0.127,0.127,33.9278,-78.4658
9919407238479347712,2,1.109,0.708,35.08475,-77.0517
9919407685155946496,2,2.12,2.12,35.069050000000004,-77.08404999999999
9919407719515684864,9,2.12,2.12,35.07138888888889,-77.08622222222223
9919407753875423232,6,2.12,1.7698333333333334,35.074083333333334,-77.09598333333334
9919407891314376704,4,1.382,0.54875,35.074600000000004,-77.071825
9919407925674115072,1,0.708,0.708,35.0774,-77.0674
9919407960033853440,8,1.109,0.648125,35.0798,-77.0625875
9919408681588359168,3,1.109,0.56,35.10326666666666,-77.04723333333334
9919408715948097536,1,1.109,1.109,35.0901,-77.0475
9919408784667574272,3,1.109,0.6783333333333333,35.102133333333335,-77.03816666666667
9919414797621788672,1,1.703,1.703,35.0766,-77.1079
9919414900701003776,1,1.703,1.703,35.0714,-77.1075
9919415038139957248,1,2.508,2.508,35.0679,-77.1321
9919415690974986240,2,0.586,0.39349999999999996,35.0497,-77.18615
9919415794054201344,2,0.71,0.5619999999999999,35.055400000000006,-77.18074999999999
9919416172011323392,1,1.265,1.265,35.0269,-77.1923
9919416206371061760,5,1.821,1.1286,35.025400000000005,-77.1923
9919477710302740480,1,0.014,0.014,34.7552,-77.3958
9919477744662478848,3,0.064,0.04733333333333334,34.76166666666666,-77.38543333333334
9919489530052739072,1,0.072,0.072,34.7355,-77.3288
9919500628248231936,2,2.625,2.5305,35.0654,-77.3592
9919500731327447040,13,2.669,2.299769230769231,35.06665384615384,-77.36068461538461
9919500765687185408,1,1.412,1.412,35.0671,-77.3527
9919500800046923776,1,0.802,0.802,35.064,-77.3542
9919501830839074816,1,0.33,0.33,35.0332,-77.2611
9919501899558551552,1,3.038,3.038,35.0425,-77.2682
9919501933918289920,1,0.581,0.581,35.0377,-77.2816
9919501968278028288,2,1.369,1.2654999999999998,35.032700000000006,-77.27625
9919502518033842176,1,0.54,0.54,35.0191,-77.2406
9919502552393580544,1,0.762,0.762,35.019,-77.2395
9919502586753318912,14,2.955,1.1137857142857144,35.01128571428571,-77.2220142857143
9919502621113057280,5,0.487,0.4572,35.00726,-77.21894
9919503033429917696,10,3.535,1.2435,35.00996,-77.21482
9919503067789656064,1,2.104,2.104,35.0168,-77.2047
9919503102149394432,4,1.335,0.9159999999999999,35.01865,-77.195525
9919511966961893376,21,3.271,2.056380952380952,35.08987619047619,-77.34469047619048
9919512001321631744,13,3.442,2.1641538461538463,35.09062307692307,-77.3435923076923
9919512310559277056,6,1.229,0.6716666666666667,35.09648333333333,-77.36973333333333
9919512344919015424,1,0.699,0.699,35.0938,-77.3665
9919545467706802176,1,0.227,0.227,35.1929,-77.7291
9919750011229306880,4,0.543,0.543,33.944225,-78.126725
9920045195741626368,2,0.27,0.1865,35.0247,-78.95135
9920045470619533312,10,0.27,0.1883,35.05525,-78.95299
9920046398332469248,1,0.108,0.108,35.0127,-78.9888
9920047704002527232,8,0.466,0.402125,34.93025,-78.93617499999999
9920092612180574208,1,0.049,0.049,35.0363,-79.057
9920140475296120832,5,0.218,0.13679999999999998,35.06684,-78.95724
9920307429264850944,1,0.314,0.314,35.445,-77.9931
9920308082099879936,11,0.746,0.5146363636363636,35.444190909090906,-77.99439090909091
9920331859038830592,1,0.419,0.419,35.5989,-78.0331
9920922777819283456,1,0.303,0.303,36.4153,-77.1984
9921109248119406592,3,0.096,0.08566666666666667,35.53876666666667,-77.31523333333332
9921110759947894784,1,0.026,0.026,35.5488,-77.3251
9921155358888296448,2,0.176,0.155,35.84185,-77.0317
9921155530686988288,1,0.444,0.444,35.8318,-77.0456
9921175596774195200,3,1.066,1.066,35.5685,-77.08993333333333
9921176077810532352,1,0.087,0.087,35.6203,-77.0783
9921176112170270720,1,0.087,0.087,35.617,-77.0785
9921182709240037376,1,0.132,0.132,35.608,-77.1345
9921182881038729216,2,1.389,1.389,35.582899999999995,-77.11905
9921184873903554560,1,0.107,0.107,35.5069,-77.1317
9921185904695705600,1,0.272,0.272,35.5648,-77.0992
9921186557530734592,1,0.08,0.08,35.5503,-77.034
9921186694969688064,2,0.08,0.08,35.5446,-77.02875
9921186729329426432,22,1.333,0.5653636363636364,35.53200454545455,-77.0292590909091
9921186763689164800,1,0.349,0.349,35.5311,-77.0198
9921186866768379904,40,0.785,0.3484,35.5189525,-77.03916000000001
9921186901128118272,2,0.482,0.3555,35.5313,-77.0339
9921187107286548480,20,1.473,0.41605,35.51467,-77.035285
9921187141646286848,80,1.662,0.52275,35.51120375,-77.0310375
9921187244725501952,3,1.157,0.931,35.502766666666666,-77.02523333333333
9921212670931894272,1,0.456,0.456,35.402,-76.9639
9921213323766923264,2,0.273,0.2425,35.408249999999995,-76.9697
9921213358126661632,1,0.456,0.456,35.4184,-76.971
9921213392486400000,1,0.496,0.496,35.432,-76.9689
9921215076113580032,49,1.408,0.6327959183673469,35.48492244897959,-76.97232448979592
9921215110473318400,23,0.597,0.22734782608695653,35.48565652173913,-76.97798260869565
9921215144833056768,22,0.304,0.19286363636363638,35.47101818181818,-76.98588181818182
9921215179192795136,1,0.45,0.45,35.4718,-76.9874
9921215350991486976,10,1.694,1.1702,35.50206,-77.00062
9921215385351225344,64,2.085,0.730015625,35.50639375,-77.003896875
9921215419710963712,1,0.076,0.076,35.504,-76.9988
9921226174309072896,1,0.027,0.027,35.4299,-76.7388
9921248576858488832,1,0.955,0.955,35.3889,-76.5953
9921249298412994560,3,0.204,0.12966666666666668,35.3897,-76.5887
9921446248433319936,1,0.344,0.344,36.7582,-76.5598
9921562281269788672,11,0.107,0.06736363636363636,37.076145454545454,-76.50210909090909
9921563002824294400,28,0.107,0.07314285714285715,37.07694285714285,-76.50179642857142
9921563037184032768,11,0.107,0.10163636363636362,37.07694545454546,-76.50331818181817
9921563105903509504,3,0.147,0.147,37.09173333333334,-76.51883333333333
9921563140263247872,1,0.147,0.147,37.0934,-76.5138
9921563758738538496,23,0.107,0.08595652173913043,37.07652608695652,-76.50430434782608
9923143241551577088,1,0.046,0.046,39.102,-77.5809
9923607991372742656,13,0.044,0.040461538461538465,38.76923076923077,-76.87387692307692
9923671178931601408,2,0.095,0.095,38.970749999999995,-76.49164999999999
9923706466382905344,1,0.032,0.032,38.8576,-76.1888
9923855690726637568,1,0.261,0.261,39.0576,-75.3981
9924253610856677376,3,0.035,0.035,37.68346666666667,-76.443
9924388197951864832,1,0.122,0.122,37.0798,-76.4489
9924468049983832064,3,0.036,0.036,36.49463333333333,-76.03603333333332
9926297568612974592,8,2.392,1.76575,40.0264,-74.928475
9926297809131143168,93,2.75,0.8443870967741937,40.038601075268815,-74.95010430107527
9926297843490881536,161,4.046,1.2481055900621119,40.03938819875777,-74.96320124223602
9926297877850619904,95,2.716,0.7208947368421053,40.046256842105265,-74.9577
9926297912210358272,85,2.843,0.9074235294117647,40.04645882352941,-74.95343764705882
9926297946570096640,3,0.517,0.429,40.03986666666667,-74.93313333333333
9926297980929835008,18,2.587,1.0690555555555556,40.03543888888888,-74.9383
9926298015289573376,23,2.348,1.169,40.032260869565214,-74.92656086956522
9926298187088265216,1,0.866,0.866,40.0334,-74.9202
9926660991565692928,3,0.148,0.119,41.06766666666667,-73.7735
9926661129004646400,1,0.116,0.116,41.0461,-73.7751
9927806098566283264,1,0.052,0.052,40.3024,-75.2085
9927821113771950080,223,2.867,1.721784753363229,40.039221973094165,-74.97094977578475
9927821148131688448,1,1.075,1.075,40.0366,-74.9817
9932343233298300928,1,0.059,0.059,43.2551,-77.4452
9932825644024987648,1,0.09,0.09,44.0102,-75.7713
9933195560968257536,5,0.394,0.256,43.54514,-76.19538
9933197725631774720,1,0.423,0.423,43.4695,-76.1813
9933215661415202816,1,0.036,0.036,43.3307,-76.4146
9934311221673066496,1,0.001,0.001,42.4737,-73.9235
9934311290392543232,1,0.001,0.001,42.4683,-73.9253
9934958902741303296,1,0.137,0.137,43.606,-73.2333
9936647168486014976,1,0.099,0.099,41.3064,-72.1202
9936849031948926976,1,0.239,0.239,42.2373,-72.3344
