fips,lat,lng
39131,39.06984314926433,-83.13809545209652
39133,41.14161705735241,-81.11409117223715
39135,39.82283503704904,-84.68452156430342
39139,40.79821216485962,-82.61052280488536
39141,39.2935293325442,-82.98778657910421
39145,38.82909681704661,-82.82097373733589
39149,40.31624275802659,-84.18043835975065
39151,40.80479318955096,-81.19128489423518
39153,40.99417388329846,-81.58706037137847
39155,41.24305311379456,-80.84884983405367
39157,40.48713164073699,-81.44437896343535
39159,40.22834538979057,-83.41632260167401
39163,39.2727397507868,-82.62133105703178
39165,39.51324132126074,-84.27001766402097
39167,39.477392285512664,-81.60898731024885
39169,40.8594560392673,-81.76229511046485
39175,40.70885151746698,-83.12737051811361
42003,40.47122454223861,-80.17076619033769
42005,40.8921383165655,-79.49850910072506
42007,40.62575324648093,-80.44934053282175
42019,40.924486666763464,-79.76802433996306
42021,40.34451357649791,-78.79861805244268
42023,41.609458042055365,-78.36715652070833
42031,41.23817521365484,-79.46476334161987
42033,41.08950138355455,-78.74195279600278
42039,41.61318575179118,-80.40483061212912
42047,41.350390323645556,-78.74195279600278
42049,41.917803572512454,-80.02554646065153
42051,39.97553586982242,-79.81286490135668
42053,41.48778781863066,-79.1943533685031
42059,39.82604049492966,-80.03672588989679
42063,40.50370868577749,-79.11533670045316
42065,40.9827354117861,-78.95710689027781
42073,40.94984137095777,-80.30459668667844
42083,41.706505006664926,-78.86657333085826
42085,41.25246487545146,-80.07025551885866
42105,41.810106843985956,-78.10512463060137
42111,39.77720333011163,-79.12098276261042
42121,41.52182611274617,-79.66705055598808
42123,41.876387931294836,-79.47601330857533
42125,40.35304526446172,-80.41596031893934
42129,40.49899331744858,-79.64459648905714
44001,41.73722581197781,-71.29336015505486
44003,41.67148544023947,-71.61393481083584
44005,41.54412488642369,-71.19832124066352
44007,41.84851277716046,-71.68513348808439
44009,41.48364672566008,-71.56646068354841
46011,44.50371699425642,-96.51964208355079
46029,45.119529299230976,-96.94885355026632
46039,44.89943040236811,-96.56103255809022
46051,45.260654102332246,-96.68364271244725
46091,45.8091699071357,-97.27091159327654
46109,45.71860448168741,-97.09896598978204
47001,36.157623739148725,-84.34894674850409
47007,35.6620657624065,-85.25672370944689
47013,36.497937215341395,-84.14878997914977
47015,35.77743482791835,-86.06825322426567
47021,36.18920275994894,-87.11734660238675
47025,36.55038740694768,-83.88440675986308
47027,36.54060663931881,-85.61264773090463
47031,35.58020104106631,-85.97642820341339
47035,35.921284121749764,-85.18422268580026
47037,36.255996680110755,-86.80696980506364
47041,36.016800811451226,-85.90489618222507
47043,36.11586274833167,-87.29664248853652
47049,36.4385647941571,-84.86200537454161
47061,35.43298435371803,-85.65889985855006
47081,35.944224338495204,-87.22699726970693
47083,36.2991952820756,-87.61370113131358
47087,36.3425198130634,-85.73076734385029
47111,36.58051169067293,-86.04786176052946
47125,36.41102798388668,-87.44553398994063
47129,36.265319332340596,-84.70543062999685
47133,36.35301512728181,-85.38078861638569
47137,36.57174562510283,-85.10124770322837
47141,36.17824678579632,-85.63834842285716
47147,36.49247427798662,-86.80696980506364
47149,35.741248517102534,-86.42379234230407
47151,36.55045305978404,-84.48550700308567
47153,35.497931614207175,-85.51487352786675
47159,36.26694833583926,-86.01725945352639
47161,36.57535553775966,-87.8500643678639
47165,36.461870362297816,-86.38328541854423
47169,36.39830891291262,-86.15991489057494
47175,35.72023582438749,-85.41176077430904
47177,35.66608753327618,-85.71024371325436
47185,35.91896222944504,-85.42208090058685
