category	K	k	n	N	expected	fold	p	fdr	label	id	family	threshold
http://purl.obolibrary.org/obo/GO_0006935	21	10	1560	2160	15.17	0.66	0.9957450064933503	0.9999561234632744	chemotaxis	GO_0006935	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007165	187	119	1560	2160	135.06	0.88	0.9971713664702503	0.9999561234632744	signal transduction	GO_0007165	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007264	13	4	1560	2160	9.39	0.43	0.9996860955782568	0.9999561234632744	small GTPase-mediated signal transduction	GO_0007264	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007268	11	3	1560	2160	7.94	0.38	0.9997059724802982	0.9999561234632744	chemical synaptic transmission	GO_0007268	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
http://purl.obolibrary.org/obo/GO_0007155	67	34	1560	2160	48.39	0.7	0.9999561234632744	0.9999561234632744	cell adhesion	GO_0007155	GO	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-379716	14	14	1243	1720	10.12	1.38	0.010383043691523753	0.9999625017883472	Cytosolic tRNA aminoacylation	R-HSA-379716	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6785807	19	18	1243	1720	13.73	1.31	0.016880826855556565	0.9999625017883472	Interleukin-4 and Interleukin-13 signaling	R-HSA-6785807	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-3214847	18	17	1243	1720	13.01	1.31	0.022350610225476828	0.9999625017883472	HATs acetylate histones	R-HSA-3214847	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-381038	17	16	1243	1720	12.29	1.3	0.029516358302325203	0.9999625017883472	XBP1(S) activates chaperone genes	R-HSA-381038	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6791226	47	39	1243	1720	33.97	1.15	0.062381043627294755	0.9999625017883472	Major pathway of rRNA processing in the nucleolus and cytosol	R-HSA-6791226	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2408522	8	8	1243	1720	5.78	1.38	0.07392970034331316	0.9999625017883472	Selenoamino acid metabolism	R-HSA-2408522	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9694614	8	8	1243	1720	5.78	1.38	0.07392970034331316	0.9999625017883472	Attachment and Entry	R-HSA-9694614	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5250924	13	12	1243	1720	9.39	1.28	0.0869962913892437	0.9999625017883472	B-WICH complex positively regulates rRNA expression	R-HSA-5250924	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-69473	7	7	1243	1720	5.06	1.38	0.102460822563184	0.9999625017883472	G2/M DNA damage checkpoint	R-HSA-69473	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-912446	7	7	1243	1720	5.06	1.38	0.102460822563184	0.9999625017883472	Meiotic recombination	R-HSA-912446	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-350054	7	7	1243	1720	5.06	1.38	0.102460822563184	0.9999625017883472	Notch-HLH transcription pathway	R-HSA-350054	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6782315	7	7	1243	1720	5.06	1.38	0.102460822563184	0.9999625017883472	tRNA modification in the nucleus and cytosol	R-HSA-6782315	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6794361	7	7	1243	1720	5.06	1.38	0.102460822563184	0.9999625017883472	Neurexins and neuroligins	R-HSA-6794361	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-211981	7	7	1243	1720	5.06	1.38	0.102460822563184	0.9999625017883472	Xenobiotics	R-HSA-211981	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-211945	7	7	1243	1720	5.06	1.38	0.102460822563184	0.9999625017883472	Phase I - Functionalization of compounds	R-HSA-211945	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1971475	7	7	1243	1720	5.06	1.38	0.102460822563184	0.9999625017883472	Glycosaminoglycan-protein linkage region biosynthesis	R-HSA-1971475	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9022692	7	7	1243	1720	5.06	1.38	0.102460822563184	0.9999625017883472	Regulation of MECP2 expression and activity	R-HSA-9022692	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5674400	7	7	1243	1720	5.06	1.38	0.102460822563184	0.9999625017883472	Constitutive Signaling by AKT1 E17K in Cancer	R-HSA-5674400	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-909733	17	15	1243	1720	12.29	1.22	0.10901648191713151	0.9999625017883472	Interferon alpha/beta signaling	R-HSA-909733	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9639288	12	11	1243	1720	8.67	1.27	0.1128838388575152	0.9999625017883472	Amino acids regulate mTORC1	R-HSA-9639288	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-72695	16	14	1243	1720	11.56	1.21	0.13612787715742714	0.9999625017883472	Formation of the ternary complex, and subsequently, the 43S complex	R-HSA-72695	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-199220	6	6	1243	1720	4.34	1.38	0.14197077596871252	0.9999625017883472	Vitamin B5 (pantothenate) metabolism	R-HSA-199220	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1222556	6	6	1243	1720	4.34	1.38	0.14197077596871252	0.9999625017883472	ROS and RNS production in phagocytes	R-HSA-1222556	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-163560	6	6	1243	1720	4.34	1.38	0.14197077596871252	0.9999625017883472	Triglyceride catabolism	R-HSA-163560	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8949664	6	6	1243	1720	4.34	1.38	0.14197077596871252	0.9999625017883472	Processing of SMDT1	R-HSA-8949664	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-71240	6	6	1243	1720	4.34	1.38	0.14197077596871252	0.9999625017883472	Tryptophan catabolism	R-HSA-71240	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-201722	6	6	1243	1720	4.34	1.38	0.14197077596871252	0.9999625017883472	Formation of the beta-catenin:TCF transactivating complex	R-HSA-201722	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1483166	6	6	1243	1720	4.34	1.38	0.14197077596871252	0.9999625017883472	Synthesis of PA	R-HSA-1483166	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-983712	6	6	1243	1720	4.34	1.38	0.14197077596871252	0.9999625017883472	Ion channel transport	R-HSA-983712	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-69231	11	10	1243	1720	7.95	1.26	0.1457559152182806	0.9999625017883472	Cyclin D associated events in G1	R-HSA-69231	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9860927	11	10	1243	1720	7.95	1.26	0.1457559152182806	0.9999625017883472	Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells	R-HSA-9860927	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-72689	15	13	1243	1720	10.84	1.2	0.16899217821700485	0.9999625017883472	Formation of a pool of free 40S subunits	R-HSA-72689	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-749476	10	9	1243	1720	7.23	1.25	0.18714266820232958	0.9999625017883472	RNA Polymerase III Abortive And Retractive Initiation	R-HSA-749476	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6799198	10	9	1243	1720	7.23	1.25	0.18714266820232958	0.9999625017883472	Complex I biogenesis	R-HSA-6799198	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-3214815	10	9	1243	1720	7.23	1.25	0.18714266820232958	0.9999625017883472	HDACs deacetylate histones	R-HSA-3214815	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-76061	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	RNA Polymerase III Transcription Initiation From Type 1 Promoter	R-HSA-76061	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-76066	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	RNA Polymerase III Transcription Initiation From Type 2 Promoter	R-HSA-76066	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-76071	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	RNA Polymerase III Transcription Initiation From Type 3 Promoter	R-HSA-76071	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-4086398	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Ca2+ pathway	R-HSA-4086398	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-416700	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Other semaphorin interactions	R-HSA-416700	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-193648	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	NRAGE signals death through JNK	R-HSA-193648	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2299718	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Condensation of Prophase Chromosomes	R-HSA-2299718	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9843970	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex	R-HSA-9843970	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9840373	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Cellular response to mitochondrial stress	R-HSA-9840373	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5362517	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Signaling by Retinoic Acid	R-HSA-5362517	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1250196	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	SHC1 events in ERBB2 signaling	R-HSA-1250196	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1221632	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Meiotic synapsis	R-HSA-1221632	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9029569	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	R-HSA-9029569	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-204174	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Regulation of pyruvate dehydrogenase (PDH) complex	R-HSA-204174	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2029485	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Role of phospholipids in phagocytosis	R-HSA-2029485	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-69273	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Cyclin A/B1/B2 associated events during G2/M transition	R-HSA-69273	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-156584	5	5	1243	1720	3.61	1.38	0.19667195540092242	0.9999625017883472	Cytosolic sulfonation of small molecules	R-HSA-156584	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-427413	14	12	1243	1720	10.12	1.19	0.20844179819997494	0.9999625017883472	NoRC negatively regulates rRNA expression	R-HSA-427413	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1268020	22	18	1243	1720	15.9	1.13	0.22628030880264663	0.9999625017883472	Mitochondrial protein import	R-HSA-1268020	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2426168	9	8	1243	1720	6.5	1.23	0.23871692961322136	0.9999625017883472	Activation of gene expression by SREBF (SREBP)	R-HSA-2426168	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-73772	9	8	1243	1720	6.5	1.23	0.23871692961322136	0.9999625017883472	RNA Polymerase I Promoter Escape	R-HSA-73772	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9616222	9	8	1243	1720	6.5	1.23	0.23871692961322136	0.9999625017883472	Transcriptional regulation of granulopoiesis	R-HSA-9616222	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-193368	9	8	1243	1720	6.5	1.23	0.23871692961322136	0.9999625017883472	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	R-HSA-193368	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-917977	9	8	1243	1720	6.5	1.23	0.23871692961322136	0.9999625017883472	Transferrin endocytosis and recycling	R-HSA-917977	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8943724	17	14	1243	1720	12.29	1.14	0.26264772161213973	0.9999625017883472	Regulation of PTEN gene transcription	R-HSA-8943724	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2151201	17	14	1243	1720	12.29	1.14	0.26264772161213973	0.9999625017883472	Transcriptional activation of mitochondrial biogenesis	R-HSA-2151201	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5419276	29	23	1243	1720	20.96	1.1	0.26569983563476046	0.9999625017883472	Mitochondrial translation termination	R-HSA-5419276	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5389840	29	23	1243	1720	20.96	1.1	0.26569983563476046	0.9999625017883472	Mitochondrial translation elongation	R-HSA-5389840	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-72163	67	51	1243	1720	48.42	1.05	0.2857404400080403	0.9999625017883472	mRNA Splicing - Major Pathway	R-HSA-72163	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9705671	44	34	1243	1720	31.8	1.07	0.28650360316511	0.9999625017883472	SARS-CoV-2 activates/modulates innate and adaptive immune responses	R-HSA-9705671	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2022928	8	7	1243	1720	5.78	1.21	0.3021786781022799	0.9999625017883472	HS-GAG biosynthesis	R-HSA-2022928	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-3214842	8	7	1243	1720	5.78	1.21	0.3021786781022799	0.9999625017883472	HDMs demethylate histones	R-HSA-3214842	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-75876	8	7	1243	1720	5.78	1.21	0.3021786781022799	0.9999625017883472	Synthesis of very long-chain fatty acyl-CoAs	R-HSA-75876	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1236977	8	7	1243	1720	5.78	1.21	0.3021786781022799	0.9999625017883472	Endosomal/Vacuolar pathway	R-HSA-1236977	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8936459	8	7	1243	1720	5.78	1.21	0.3021786781022799	0.9999625017883472	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	R-HSA-8936459	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5693607	8	7	1243	1720	5.78	1.21	0.3021786781022799	0.9999625017883472	Processing of DNA double-strand break ends	R-HSA-5693607	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9937383	28	22	1243	1720	20.23	1.09	0.3034056718664327	0.9999625017883472	Mitochondrial ribosome-associated quality control	R-HSA-9937383	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9841922	24	19	1243	1720	17.34	1.1	0.30701219210977987	0.9999625017883472	MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis	R-HSA-9841922	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-72702	20	16	1243	1720	14.45	1.11	0.3098934545675288	0.9999625017883472	Ribosomal scanning and start codon recognition	R-HSA-72702	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-156827	20	16	1243	1720	14.45	1.11	0.3098934545675288	0.9999625017883472	L13a-mediated translational silencing of Ceruloplasmin expression	R-HSA-156827	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5693565	12	10	1243	1720	8.67	1.15	0.3101162970221078	0.9999625017883472	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	R-HSA-5693565	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-383280	12	10	1243	1720	8.67	1.15	0.3101162970221078	0.9999625017883472	Nuclear Receptor transcription pathway	R-HSA-383280	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2122947	12	10	1243	1720	8.67	1.15	0.3101162970221078	0.9999625017883472	NOTCH1 Intracellular Domain Regulates Transcription	R-HSA-2122947	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-3214858	16	13	1243	1720	11.56	1.12	0.3114041494751753	0.9999625017883472	RMTs methylate histone arginines	R-HSA-3214858	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9609690	23	18	1243	1720	16.62	1.08	0.35152338180923304	0.9999625017883472	HCMV Early Events	R-HSA-9609690	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2559580	19	15	1243	1720	13.73	1.09	0.358833823471404	0.9999625017883472	Oxidative Stress Induced Senescence	R-HSA-2559580	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-72649	19	15	1243	1720	13.73	1.09	0.358833823471404	0.9999625017883472	Translation initiation complex formation	R-HSA-72649	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6807505	15	12	1243	1720	10.84	1.11	0.366240278131855	0.9999625017883472	RNA polymerase II transcribes snRNA genes	R-HSA-6807505	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-877300	15	12	1243	1720	10.84	1.11	0.366240278131855	0.9999625017883472	Interferon gamma signaling	R-HSA-877300	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-983170	15	12	1243	1720	10.84	1.11	0.366240278131855	0.9999625017883472	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	R-HSA-983170	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-168638	11	9	1243	1720	7.95	1.13	0.37338305663054994	0.9999625017883472	NOD1/2 Signaling Pathway	R-HSA-168638	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-73762	11	9	1243	1720	7.95	1.13	0.37338305663054994	0.9999625017883472	RNA Polymerase I Transcription Initiation	R-HSA-73762	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-975634	11	9	1243	1720	7.95	1.13	0.37338305663054994	0.9999625017883472	Retinoid metabolism and transport	R-HSA-975634	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
