disease	disease_label	phenotype	phenotype_label	mondo	hp
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002017	Nausea and vomiting	MONDO_0015072	HP_0002017
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002018	Nausea	MONDO_0015072	HP_0002018
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002019	Constipation	MONDO_0015072	HP_0002019
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002027	Abdominal pain	MONDO_0015072	HP_0002027
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002039	Anorexia	MONDO_0015072	HP_0002039
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002089	Pulmonary hypoplasia	MONDO_0015072	HP_0002089
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002202	Pleural effusion	MONDO_0015072	HP_0002202
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002240	Hepatomegaly	MONDO_0015072	HP_0002240
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002249	Melena	MONDO_0015072	HP_0002249
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002573	Hematochezia	MONDO_0015072	HP_0002573
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002653	Bone pain	MONDO_0015072	HP_0002653
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002664	Neoplasm	MONDO_0015072	HP_0002664
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002716	Lymphadenopathy	MONDO_0015072	HP_0002716
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002732	Lymph node hypoplasia	MONDO_0015072	HP_0002732
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002835	Aspiration	MONDO_0015072	HP_0002835
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002894	Neoplasm of the pancreas	MONDO_0015072	HP_0002894
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002896	Neoplasm of the liver	MONDO_0015072	HP_0002896
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0002910	Elevated hepatic transaminase	MONDO_0015072	HP_0002910
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0003074	Hyperglycemia	MONDO_0015072	HP_0003074
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0003270	Abdominal distention	MONDO_0015072	HP_0003270
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0003418	Back pain	MONDO_0015072	HP_0003418
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0004396	Poor appetite	MONDO_0015072	HP_0004396
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0004872	Incisional hernia	MONDO_0015072	HP_0004872
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0005263	Gastritis	MONDO_0015072	HP_0005263
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0006280	Chronic pancreatitis	MONDO_0015072	HP_0006280
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0011273	Anisocytosis	MONDO_0015072	HP_0011273
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0011876	Abnormal platelet volume	MONDO_0015072	HP_0011876
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0012378	Fatigue	MONDO_0015072	HP_0012378
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0012398	Peripheral edema	MONDO_0015072	HP_0012398
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0020061	Abnormal hemoglobin concentration	MONDO_0015072	HP_0020061
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0025143	Chills	MONDO_0015072	HP_0025143
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0025615	Abscess	MONDO_0015072	HP_0025615
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0030166	Night sweats	MONDO_0015072	HP_0030166
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0030357	Small cell lung carcinoma	MONDO_0015072	HP_0030357
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0030405	Pancreatic endocrine tumor	MONDO_0015072	HP_0030405
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0030731	Carcinoma	MONDO_0015072	HP_0030731
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0031284	Flushing	MONDO_0015072	HP_0031284
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0031500	Abdominal mass	MONDO_0015072	HP_0031500
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0032149	Breakthrough pain	MONDO_0015072	HP_0032149
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0033608	Pulmonary nodule	MONDO_0015072	HP_0033608
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0033834	Malaise	MONDO_0015072	HP_0033834
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0033842	Early satiety	MONDO_0015072	HP_0033842
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0100570	Carcinoid tumor	MONDO_0015072	HP_0100570
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0100634	Neuroendocrine neoplasm	MONDO_0015072	HP_0100634
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0100750	Atelectasis	MONDO_0015072	HP_0100750
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0100790	Hernia	MONDO_0015072	HP_0100790
http://purl.obolibrary.org/obo/MONDO_0015072	liver neuroendocrine carcinoma	http://purl.obolibrary.org/obo/HP_0410281	Dyspepsia	MONDO_0015072	HP_0410281
http://purl.obolibrary.org/obo/MONDO_0015104	porphyria cutanea tarda	http://purl.obolibrary.org/obo/HP_0000969	Edema	MONDO_0015104	HP_0000969
http://purl.obolibrary.org/obo/MONDO_0015104	porphyria cutanea tarda	http://purl.obolibrary.org/obo/HP_0000988	Skin rash	MONDO_0015104	HP_0000988
http://purl.obolibrary.org/obo/MONDO_0015104	porphyria cutanea tarda	http://purl.obolibrary.org/obo/HP_0001392	Abnormality of the liver	MONDO_0015104	HP_0001392
http://purl.obolibrary.org/obo/MONDO_0015104	porphyria cutanea tarda	http://purl.obolibrary.org/obo/HP_0008066	Abnormal blistering of the skin	MONDO_0015104	HP_0008066
http://purl.obolibrary.org/obo/MONDO_0015104	porphyria cutanea tarda	http://purl.obolibrary.org/obo/HP_0012115	Hepatitis	MONDO_0015104	HP_0012115
http://purl.obolibrary.org/obo/MONDO_0015104	porphyria cutanea tarda	http://purl.obolibrary.org/obo/HP_0030731	Carcinoma	MONDO_0015104	HP_0030731
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0000365	Hearing impairment	MONDO_0015762	HP_0000365
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0000508	Ptosis	MONDO_0015762	HP_0000508
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0000709	Psychosis	MONDO_0015762	HP_0000709
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0000952	Jaundice	MONDO_0015762	HP_0000952
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0000989	Pruritus	MONDO_0015762	HP_0000989
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001250	Seizure	MONDO_0015762	HP_0001250
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001263	Global developmental delay	MONDO_0015762	HP_0001263
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001386	Joint swelling	MONDO_0015762	HP_0001386
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001392	Abnormality of the liver	MONDO_0015762	HP_0001392
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001394	Cirrhosis	MONDO_0015762	HP_0001394
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001396	Cholestasis	MONDO_0015762	HP_0001396
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001397	Hepatic steatosis	MONDO_0015762	HP_0001397
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001399	Hepatic failure	MONDO_0015762	HP_0001399
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001405	Periportal fibrosis	MONDO_0015762	HP_0001405
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001406	Intrahepatic cholestasis	MONDO_0015762	HP_0001406
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001409	Portal hypertension	MONDO_0015762	HP_0001409
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001433	Hepatosplenomegaly	MONDO_0015762	HP_0001433
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001508	Failure to thrive	MONDO_0015762	HP_0001508
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001510	Growth delay	MONDO_0015762	HP_0001510
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001596	Alopecia	MONDO_0015762	HP_0001596
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001945	Fever	MONDO_0015762	HP_0001945
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0001978	Extramedullary hematopoiesis	MONDO_0015762	HP_0001978
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0002013	Vomiting	MONDO_0015762	HP_0002013
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0002014	Diarrhea	MONDO_0015762	HP_0002014
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0002240	Hepatomegaly	MONDO_0015762	HP_0002240
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0002360	Sleep disturbance	MONDO_0015762	HP_0002360
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0002904	Hyperbilirubinemia	MONDO_0015762	HP_0002904
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0002910	Elevated hepatic transaminase	MONDO_0015762	HP_0002910
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0003270	Abdominal distention	MONDO_0015762	HP_0003270
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0004324	Increased body weight	MONDO_0015762	HP_0004324
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0005248	Intrahepatic biliary atresia	MONDO_0015762	HP_0005248
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0005912	Biliary atresia	MONDO_0015762	HP_0005912
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0006579	Prolonged neonatal jaundice	MONDO_0015762	HP_0006579
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0006580	Portal fibrosis	MONDO_0015762	HP_0006580
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0012115	Hepatitis	MONDO_0015762	HP_0012115
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0030157	Flank pain	MONDO_0015762	HP_0030157
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0030828	Wheezing	MONDO_0015762	HP_0030828
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0100512	Low levels of vitamin D	MONDO_0015762	HP_0100512
http://purl.obolibrary.org/obo/MONDO_0015762	progressive familial intrahepatic cholestasis	http://purl.obolibrary.org/obo/HP_0200084	Giant cell hepatitis	MONDO_0015762	HP_0200084
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000093	Proteinuria	MONDO_0016264	HP_0000093
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000103	Polyuria	MONDO_0016264	HP_0000103
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000107	Renal cyst	MONDO_0016264	HP_0000107
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000119	Abnormality of the genitourinary system	MONDO_0016264	HP_0000119
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000123	Nephritis	MONDO_0016264	HP_0000123
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000135	Hypogonadism	MONDO_0016264	HP_0000135
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000155	Oral ulcer	MONDO_0016264	HP_0000155
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000234	Abnormality of the head	MONDO_0016264	HP_0000234
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000271	Abnormality of the face	MONDO_0016264	HP_0000271
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000554	Uveitis	MONDO_0016264	HP_0000554
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000613	Photophobia	MONDO_0016264	HP_0000613
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000771	Gynecomastia	MONDO_0016264	HP_0000771
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000805	Enuresis	MONDO_0016264	HP_0000805
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000819	Diabetes mellitus	MONDO_0016264	HP_0000819
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000820	Abnormality of the thyroid gland	MONDO_0016264	HP_0000820
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000821	Hypothyroidism	MONDO_0016264	HP_0000821
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000832	Primary hypothyroidism	MONDO_0016264	HP_0000832
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000842	Hyperinsulinemia	MONDO_0016264	HP_0000842
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000846	Adrenal insufficiency	MONDO_0016264	HP_0000846
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000855	Insulin resistance	MONDO_0016264	HP_0000855
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000872	Hashimoto thyroiditis	MONDO_0016264	HP_0000872
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000938	Osteopenia	MONDO_0016264	HP_0000938
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000939	Osteoporosis	MONDO_0016264	HP_0000939
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000952	Jaundice	MONDO_0016264	HP_0000952
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000953	Hyperpigmentation of the skin	MONDO_0016264	HP_0000953
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000956	Acanthosis nigricans	MONDO_0016264	HP_0000956
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000961	Cyanosis	MONDO_0016264	HP_0000961
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000967	Petechiae	MONDO_0016264	HP_0000967
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000969	Edema	MONDO_0016264	HP_0000969
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000978	Bruising susceptibility	MONDO_0016264	HP_0000978
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000979	Purpura	MONDO_0016264	HP_0000979
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000980	Pallor	MONDO_0016264	HP_0000980
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000989	Pruritus	MONDO_0016264	HP_0000989
http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	http://purl.obolibrary.org/obo/HP_0000992	Cutaneous photosensitivity	MONDO_0016264	HP_0000992
