disease	disease_label	gene	gene_symbol	entrez	mondo
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/1869	E2F1	1869	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/1892	ECHS1	1892	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/196	AHR	196	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/1979	EIF4EBP2	1979	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/1990	CELA1	1990	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2023	ENO1	2023	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2052	EPHX1	2052	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2081	ERN1	2081	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/213	ALB	213	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2152	F3	2152	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2180	ACSL1	2180	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2194	FASN	2194	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/223	ALDH9A1	223	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2243	FGA	2243	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/229	ALDOB	229	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/22948	CCT5	22948	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/23193	GANAB	23193	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2321	FLT1	2321	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2328	FMO3	2328	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/23476	BRD4	23476	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/24145	PANX1	24145	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2494	NR5A2	2494	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/254887	ZDHHC23	254887	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/256297	PTF1A	256297	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/259	AMBP	259	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/26061	HACL1	26061	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/26266	SLC13A4	26266	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2638	GC	2638	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2664	GDI1	2664	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/26762	HAVCR1	26762	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/27102	EIF2AK1	27102	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/27248	ERLEC1	27248	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2729	GCLC	2729	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2730	GCLM	2730	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2805	GOT1	2805	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2819	GPD1	2819	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/283120	H19	283120	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2868	GRK4	2868	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2875	GPT	2875	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/29105	CFAP20	29105	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2919	CXCL1	2919	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2934	GSN	2934	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2936	GSR	2936	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2941	GSTA4	2941	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2944	GSTM1	2944	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2946	GSTM2	2946	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2947	GSTM3	2947	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2948	GSTM4	2948	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2950	GSTP1	2950	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/2952	GSTT1	2952	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/302	ANXA2	302	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3030	HADHA	3030	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3075	CFH	3075	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/309	ANXA6	309	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3105	HLA-A	3105	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3106	HLA-B	3106	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3119	HLA-DQB1	3119	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3123	HLA-DRB1	3123	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3146	HMGB1	3146	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3162	HMOX1	3162	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3242	HPD	3242	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3263	HPX	3263	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3274	HRH2	3274	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3309	HSPA5	3309	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/335	APOA1	335	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3440	IFNA2	3440	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3458	IFNG	3458	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3479	IGF1	3479	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/348	APOE	348	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/350	APOH	350	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3552	IL1A	3552	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3553	IL1B	3553	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3565	IL4	3565	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3569	IL6	3569	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3589	IL11	3589	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3605	IL17A	3605	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3606	IL18	3606	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3627	CXCL10	3627	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3654	IRAK1	3654	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3708	ITPR1	3708	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3727	JUND	3727	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/378938	MALAT1	378938	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3827	KNG1	3827	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/383	ARG1	383	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3856	KRT8	3856	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3875	KRT18	3875	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3929	LBP	3929	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3934	LCN2	3934	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3958	LGALS3	3958	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/3992	FADS1	3992	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/405	ARNT	405	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/4057	LTF	4057	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406884	MIRLET7B	406884	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406885	MIRLET7C	406885	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406886	MIRLET7D	406886	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406890	MIRLET7G	406890	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406891	MIRLET7I	406891	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406892	MIR100	406892	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406901	MIR107	406901	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406902	MIR10A	406902	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406903	MIR10B	406903	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406904	MIR1-1	406904	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406906	MIR122	406906	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406911	MIR125B1	406911	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406912	MIR125B2	406912	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406919	MIR130A	406919	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406920	MIR130B	406920	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406921	MIR132	406921	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406933	MIR141	406933	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406934	MIR142	406934	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406935	MIR143	406935	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406940	MIR148A	406940	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406941	MIR149	406941	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406942	MIR150	406942	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406943	MIR152	406943	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406952	MIR17	406952	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406953	MIR18A	406953	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406957	MIR181C	406957	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406964	MIR188	406964	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406966	MIR191	406966	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406967	MIR192	406967	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406968	MIR193A	406968	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406969	MIR194-1	406969	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406979	MIR19A	406979	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406985	MIR200C	406985	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406991	MIR21	406991	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406992	MIR210	406992	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/406999	MIR217	406999	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407000	MIR218-1	407000	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407004	MIR22	407004	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407006	MIR221	407006	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407007	MIR222	407007	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407010	MIR23A	407010	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407011	MIR23B	407011	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407019	MIR27B	407019	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407025	MIR29B2	407025	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407026	MIR29C	407026	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407027	MIR301A	407027	MONDO_0005359
http://purl.obolibrary.org/obo/MONDO_0005359	drug-induced liver injury	http://identifiers.org/ncbigene/407029	MIR30A	407029	MONDO_0005359
