hEntrez,humanSymbol,mouse_symbols,log2fc,log2fc_mean,adj_p_value,n_mouse_map,sign_flip,assay,osd,tissue,organism
688,KLF5,Klf5,1.069,1.069,0.000281815,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
79191,IRX3,Irx3,1.0687,1.0687,4.60102e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
133,ADM,Adm,1.0668,1.0668,2.6156e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
93649,MYOCD,Myocd,1.0667,1.0667,0.00732723,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
11116,CEP43,Cep43,-1.0662,-1.0662,2.13236e-18,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
53826,FXYD6,Fxyd6,-1.0658,-1.0658,5.3282e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
113026,PLCD3,Plcd3,1.0656,1.0656,5.65733e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
25822,DNAJB5,Dnajb5,1.0654,1.0654,4.25246e-15,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
79927,FAM110D,Fam110d,-1.0641,-1.0641,0.00155295,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
54877,ZCCHC2,Zcchc2,1.0636,1.0636,5.44999e-27,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
57639,CCDC146,Ccdc146,1.0633,1.0633,0.000118927,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
123745,PLA2G4E,Pla2g4e,1.0626,1.0626,4.71696e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
978,CDA,Cda,-1.062,-1.062,0.0169897,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
56675,NRIP3,Nrip3,1.061,1.061,0.0248782,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
1286,COL4A4,Col4a4,1.061,1.061,0.00137801,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
80724,ACAD10,Acad12,-1.0603,-1.0603,4.22152e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
54532,USP53,Usp53,1.0598,1.0598,1.83256e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
83700,JAM3,Jam3,-1.0595,-1.0595,1.80203e-10,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
136371,ASB10,Asb10,-1.0582,-1.0582,5.91108e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
56479,KCNQ5,Kcnq5,1.0581,1.0581,4.92155e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
147495,APCDD1,Apcdd1,1.0577,1.0577,0.00245094,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
29095,ORMDL2,Ormdl2,-1.0572,-1.0572,0.00021735,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
144195,SLC2A14,Slc2a3,1.0571,1.0571,0.00635448,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
6515,SLC2A3,Slc2a3,1.0571,1.0571,0.00635448,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
57217,TTC7A,Ttc7,-1.057,-1.057,2.44568e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
340359,KLHL38,Klhl38,-1.0569,-1.0569,0.000384317,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
123096,SLC25A29,Slc25a29,-1.0552,-1.0552,0.00375758,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
181,AGRP,Agrp,1.0551,1.0551,0.00225883,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
145482,PTGR2,Ptgr2,-1.0538,-1.0538,3.10394e-14,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
28978,TMEM14A,Tmem14a,-1.0532,-1.0532,1.82785e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
64689,GORASP1,Gorasp1,-1.0528,-1.0528,6.18761e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
114990,VASN,Vasn,1.0527,1.0527,8.66616e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
388595,TMEM82,Tmem82,-1.0518,-1.0518,0.0249446,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
100996492,CTXND1,Ctxnd1,1.0503,1.0503,0.0327847,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
4624,MYH6,Myh6,1.0501,1.0501,0.00105139,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
80346,REEP4,Reep4,-1.0476,-1.0476,0.0376145,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
153768,PRELID2,Prelid2,-1.0469,-1.0469,5.79816e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
163882,CNST,Cnst,-1.0465,-1.0465,2.19404e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
64776,C11orf1,1110032A03Rik,1.0464,1.0464,2.72843e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
5069,PAPPA,Pappa,1.0446,1.0446,3.517e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
26502,NARF,Narf,-1.0442,-1.0442,1.91828e-19,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
26354,GNL3,Gnl3,1.0441,1.0441,1.76975e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
79570,NKAIN1,Nkain1,-1.0426,-1.0426,1.38188e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8985,PLOD3,Plod3,-1.0423,-1.0423,0.000900248,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
400713,ZNF880,Zfp950,-1.0399,-1.0399,2.72941e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
124923,RSKR,Rskr,-1.0395,-1.0395,0.000173221,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
55076,TMEM45A,Tmem45a,-1.039,-1.039,0.0430073,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
9172,MYOM2,Myom2,1.0387,1.0387,2.62101e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
582,BBS1,Bbs1,-1.0379,-1.0379,5.93127e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
26059,ERC2,Erc2,1.036,1.036,0.00842861,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
11163,NUDT4,Nudt4,1.0347,1.0347,1.41619e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
440672,NUDT4B,Nudt4,1.0347,1.0347,1.41619e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
1261,CNGA3,Cnga3,-1.0336,-1.0336,0.0017419,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
399687,MYO18A,Myo18a,1.0333,1.0333,0.000178574,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
54020,SLC37A1,Slc37a1,1.0327,1.0327,0.0279001,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
4599,MX1,Mx2,-1.0323,-1.0323,0.0402708,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
4600,MX2,Mx2,-1.0323,-1.0323,0.0402708,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
1800,DPEP1,Dpep1,1.0323,1.0323,1.31357e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
54332,GDAP1,Gdap1,1.0322,1.0322,0.00560373,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
7371,UCK2,Uck2,1.0318,1.0318,0.0121314,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
6622,SNCA,Snca,1.0303,1.0303,0.00108617,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
91156,IGFN1,Igfn1,1.0301,1.0301,1.08209e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
4299,AFF1,Aff1,1.0299,1.0299,2.04778e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
55286,C4orf19,0610040J01Rik,-1.0296,-1.0296,9.25391e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
119559,SFXN4,Sfxn4,-1.0296,-1.0296,6.16454e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8531,YBX3,Ybx3,1.0288,1.0288,1.07152e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
222537,HS3ST5,Hs3st5,1.0284,1.0284,0.000312366,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
57562,CEP126,Cep126,-1.0282,-1.0282,2.24543e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
27152,INTU,Intu,-1.0276,-1.0276,5.11701e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
84899,TMTC4,Tmtc4,1.0267,1.0267,3.23538e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
84909,AOPEP,Aopep,1.0262,1.0262,2.64539e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2921,CXCL3,Cxcl1,1.0259,1.0259,0.00931386,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2919,CXCL1,Cxcl1,1.0259,1.0259,0.00931386,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2920,CXCL2,Cxcl1,1.0259,1.0259,0.00931386,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8639,AOC3,Aoc3,1.0256,1.0256,0.000648603,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
165186,TOGARAM2,Togaram2,-1.0242,-1.0242,0.00147097,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
7168,TPM1,Tpm1,1.0221,1.0221,8.75767e-12,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
80777,CYB5B,Cyb5b,1.022,1.022,4.25246e-15,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2713,GK3P,Gk,-1.0218,-1.0218,1.55513e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2710,GK,Gk,-1.0218,-1.0218,1.55513e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
9444,QKI,Qk,1.021,1.021,0.000609235,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
7274,TTPA,Ttpa,1.0207,1.0207,0.0413107,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
23170,TTLL12,Ttll12,-1.0204,-1.0204,0.00114307,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
64344,HIF3A,Hif3a,1.0202,1.0202,0.0423049,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
25809,TTLL1,Ttll1,-1.019,-1.019,5.35714e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
9586,CREB5,Creb5,1.0189,1.0189,4.74973e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
148534,TLCD4,Tlcd4,1.0183,1.0183,9.25391e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
100037417,DDT|DDTL,Ddt,-1.0175,-1.0175,5.01719e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
1652,DDT|DDTL,Ddt,-1.0175,-1.0175,5.01719e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
79415,CYBC1,Cybc1,-1.0171,-1.0171,0.000657273,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
4519,CYTB,CYTB,1.0167,1.0167,0.000829409,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
414328,IDNK,Idnk,-1.0162,-1.0162,4.05312e-07,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
440087,SMCO3,Smco3,1.0156,1.0156,0.0337017,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2194,FASN,Fasn,1.0153,1.0153,0.0050963,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
55364,IMPACT,Impact,-1.0151,-1.0151,0.00468058,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
51075,TMX2,Tmx2,-1.0145,-1.0145,5.2629e-08,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
253559,CADM2,Cadm2,1.0127,1.0127,0.0196619,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
110599588,ASDURF,Asdurf,1.0127,1.0127,0.0281701,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
51400,PPME1,Ppme1,1.0118,1.0118,1.26311e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
2232,FDXR,Fdxr,-1.0116,-1.0116,1.20664e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
84417,ECRG4,Ecrg4,-1.0097,-1.0097,0.0460164,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8772,FADD,Fadd,-1.009,-1.009,1.96128e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
7352,UCP3,Ucp3,1.0086,1.0086,0.00719935,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
124044,SPATA2L,Spata2l,-1.0086,-1.0086,0.00296136,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
1572,CYP2F1,Cyp2f2,1.0086,1.0086,0.0434157,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
9734,HDAC9,Hdac9,1.0084,1.0084,0.000896168,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
5178,PEG3,Peg3,1.0074,1.0074,0.00366891,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
4886,NPY1R,Npy1r,1.007,1.007,3.94745e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
6772,STAT1,Stat1,-1.0063,-1.0063,1.91488e-11,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
51128,SAR1B,Sar1b,1.0059,1.0059,3.03623e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8725,URI1,Uri1,1.0054,1.0054,1.11562e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
152926,PPM1K,Ppm1k,-1.0049,-1.0049,6.12974e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
389136,VGLL3,Vgll3,1.004,1.004,0.00925277,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
23600,AMACR,Amacr,-1.0038,-1.0038,2.4377e-10,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
81539,SLC38A1,Slc38a1,-1.0033,-1.0033,0.0169897,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
7310,ZRSR2P1,Zrsr2,1.0025,1.0025,0.00092086,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
8233,ZRSR2,Zrsr2,1.0025,1.0025,0.00092086,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
388931,MFSD2B,Mfsd2b,1.0023,1.0023,5.6345e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
83439,TCF7L1,Tcf7l1,1.0006,1.0006,0.00311564,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
57181,SLC39A10,Slc39a10,1.0004,1.0004,3.66764e-05,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
55502,HES6,Hes6,-1.0004,-1.0004,0.00832779,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,OSD-770,soleus,Mus musculus
5138,PDE2A,Pde2a,-23.2866,-23.2866,3.1488e-12,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,OSD-99,extensor digitorum longus,Mus musculus
983,CDK1,Cdk1,3.362,3.362,0.000229418,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,OSD-99,extensor digitorum longus,Mus musculus
2353,FOS,Fos,3.1094,3.1094,1.83979e-09,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,OSD-99,extensor digitorum longus,Mus musculus
4321,MMP12,Mmp12,3.0377,3.0377,0.000111235,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,OSD-99,extensor digitorum longus,Mus musculus
23627,PRND,Prnd,2.9597,2.9597,0.00250985,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,OSD-99,extensor digitorum longus,Mus musculus
121952,METTL21EP,Mettl21e,2.8913,2.8913,2.35734e-15,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,OSD-99,extensor digitorum longus,Mus musculus
5314,PKHD1,Pkhd1,2.7149,2.7149,0.000821754,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,OSD-99,extensor digitorum longus,Mus musculus
30819,KCNIP2,Kcnip2,2.6114,2.6114,2.94072e-13,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,OSD-99,extensor digitorum longus,Mus musculus
163351,GBP6,Gbp10|Gbp6,2.4491,2.0242,4.93567e-50,2,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,OSD-99,extensor digitorum longus,Mus musculus
2354,FOSB,Fosb,2.424,2.424,4.88402e-06,1,False,https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,OSD-99,extensor digitorum longus,Mus musculus
