assay,gene,symbol,organism,taxonomy,log2fc,adj_p,osd,tissue,entrez
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/210274,Shank2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.41814,0.0237885,OSD-690,bone marrow,210274
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/210321,BC048679,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.32211,0.000349743,OSD-665,EDL,210321
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/210321,BC048679,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.87784,7.45416e-09,OSD-770,soleus,210321
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/210356,Nckap5,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.22539,1.04043e-10,OSD-104,soleus,210356
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/210510,Tdrd6,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.74069,0.0361174,OSD-770,soleus,210510
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/210530,P3h2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.23336,3.02931e-11,OSD-770,soleus,210530
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/210530,P3h2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.04799,1.44942e-43,OSD-104,soleus,210530
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/210544,Tbc1d31,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.11554,6.85945e-05,OSD-770,soleus,210544
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/210573,Tmem151b,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.39482,0.0289133,OSD-770,soleus,210573
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/210762,Ppp1r36,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,3.37806,0.00797584,OSD-666,quadriceps femoris,210762
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/210801,Unc5d,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.89808,0.0118549,OSD-770,soleus,210801
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/211187,Lrtm2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.34873,0.0351424,OSD-104,soleus,211187
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/211187,Lrtm2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.69503,1.21333e-05,OSD-770,soleus,211187
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/211232,Cpne9,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.45514,0.0306273,OSD-690,bone marrow,211232
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/211383,Amer3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,3.10356,0.0347717,OSD-770,soleus,211383
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/211389,Suox,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.04314,8.97266e-10,OSD-690,bone marrow,211389
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/211480,Kcnj14,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.86266,0.000297543,OSD-104,soleus,211480
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/211484,Tsga10,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.25022,1.79364e-25,OSD-104,soleus,211484
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/211484,Tsga10,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.61671,4.91655e-11,OSD-770,soleus,211484
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/211623,Plac9,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.05508,0.0440582,OSD-690,bone marrow,211623
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/211652,Wwc1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.02914,0.0102252,OSD-99,EDL,211652
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/211666,Mgst2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.86802,1.54673e-05,OSD-666,quadriceps femoris,211666
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/211666,Mgst2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.14131,0.0315446,OSD-770,soleus,211666
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/211666,Mgst2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.30443,0.0355524,OSD-665,EDL,211666
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/211770,Trib1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.5199,6.06489e-11,OSD-770,soleus,211770
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/211896,Depdc7,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.09778,7.63938e-05,OSD-770,soleus,211896
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/211924,Dsg1c,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.41789,0.00562211,OSD-770,soleus,211924
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/211945,Plekhh1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.27933,4.97225e-07,OSD-665,EDL,211945
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-103-f007f036b41857967d769f4df2450e35,http://www.ncbi.nlm.nih.gov/gene/211945,Plekhh1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.179,0.045899,OSD-103,quadriceps femoris,211945
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/211949,Spsb4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.32287,8.34742e-08,OSD-99,EDL,211949
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/211961,Asxl3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.13989,0.00170887,OSD-770,soleus,211961
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/212124,Cfap46,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.26006,0.0417734,OSD-770,soleus,212124
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/212168,Zswim4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.1659,1.93783e-07,OSD-770,soleus,212168
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/212190,Ubxn10,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.26999,0.00438968,OSD-104,soleus,212190
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/212392,Ccdc110,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.21708,0.0199982,OSD-770,soleus,212392
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/212398,Frat2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.8495,2.67235e-07,OSD-770,soleus,212398
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/212448,9330159F19Rik,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.12364,0.000200149,OSD-770,soleus,212448
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/212541,Rho,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.74406,0.044857,OSD-770,soleus,212541
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/212919,Kctd7,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.51138,4.66532e-07,OSD-770,soleus,212919
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/212933,Pm20d1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.14837,0.00823746,OSD-770,soleus,212933
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/213011,Zfp583,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.08064,7.56909e-05,OSD-770,soleus,213011
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/213043,Aox2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.31632,0.0166067,OSD-99,EDL,213043
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/213053,Slc39a14,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.82438,3.01606e-07,OSD-665,EDL,213053
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/213053,Slc39a14,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.9148,8.15971e-08,OSD-666,quadriceps femoris,213053
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/213053,Slc39a14,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.72455,1.2272e-06,OSD-576,tibialis anterior,213053
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/213068,Tmem71,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.10965,5.04701e-08,OSD-770,soleus,213068
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/213211,Rnf26,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.10072,2.09677e-09,OSD-690,bone marrow,213211
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/213272,Txndc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.65487,0.0378011,OSD-770,soleus,213272
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/21333,Tac1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.47027,0.00332101,OSD-770,soleus,21333
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/21335,Tacc3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.13548,2.23558e-10,OSD-665,EDL,21335
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/21335,Tacc3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.219,0.0163763,OSD-770,soleus,21335
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/21338,Tacr3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,3.26397,0.0102699,OSD-770,soleus,21338
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/213391,Rassf4,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.06282,0.000697755,OSD-576,tibialis anterior,213391
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/213393,Depp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.26696,0.00422015,OSD-666,quadriceps femoris,213393
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/213393,Depp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.1374,0.00423874,OSD-665,EDL,213393
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/213393,Depp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.48037,0.014484,OSD-576,tibialis anterior,213393
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/213402,Armc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.58883,0.000320176,OSD-770,soleus,213402
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/213402,Armc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.47505,0.0320817,OSD-690,bone marrow,213402
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/213402,Armc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.84511,2.47919e-06,OSD-99,EDL,213402
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/213402,Armc2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.05026,1.08724e-16,OSD-104,soleus,213402
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/213417,Klhdc8a,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.20331,0.0162924,OSD-770,soleus,213417
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/213417,Klhdc8a,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.05164,0.0467737,OSD-666,quadriceps femoris,213417
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/213435,Mylk3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.09005,1.37754e-21,OSD-104,soleus,213435
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/213438,P2ry10b,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.32099,0.0165651,OSD-99,EDL,213438
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/213556,Plekhh2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.23038,0.0284844,OSD-690,bone marrow,213556
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/213603,Slc44a3,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.93171,0.0157678,OSD-666,quadriceps femoris,213603
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-f82a89dc82f2903149d2d11cbd6a130d,http://www.ncbi.nlm.nih.gov/gene/21385,Tbx2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.11285,0.0141955,OSD-690,bone marrow,21385
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-690-d89cbb20c4b7855f3f955e4adbb6515d,http://www.ncbi.nlm.nih.gov/gene/21385,Tbx2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.13585,0.00355956,OSD-690,bone marrow,21385
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/213980,Fbxw10,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.01188,0.0321993,OSD-104,soleus,213980
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/213980,Fbxw10,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.43257,7.07176e-05,OSD-770,soleus,213980
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/213989,Tmem82,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.05183,0.0249446,OSD-770,soleus,213989
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/214058,Megf11,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.13423,0.00289414,OSD-770,soleus,214058
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/214133,Tet2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.64227,2.36365e-10,OSD-770,soleus,214133
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/21415,Tcf7l1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.00061,0.00311564,OSD-770,soleus,21415
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/21418,Tfap2a,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.8552,0.0329884,OSD-104,soleus,21418
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/214240,Disp2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.77362,0.0399038,OSD-770,soleus,214240
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/214384,Myocd,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.06672,0.00732723,OSD-770,soleus,214384
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-99-69f6c3ba8382c8668e921659326759d7,http://www.ncbi.nlm.nih.gov/gene/214425,Cilp,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.07797,6.03222e-14,OSD-99,EDL,214425
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/214575,Tdrd5,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,2.11135,0.0362291,OSD-770,soleus,214575
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/214663,Slc25a29,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.05516,0.00375758,OSD-770,soleus,214663
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/214855,Arid5a,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.33861,0.000157888,OSD-770,soleus,214855
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/215113,Slc43a2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.10145,3.24126e-54,OSD-104,soleus,215113
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/215113,Slc43a2,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.3082,4.90636e-11,OSD-770,soleus,215113
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/215257,Il36g,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.78,0.0147198,OSD-666,quadriceps femoris,215257
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/215257,Il36g,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-3.84921,0.00343919,OSD-576,tibialis anterior,215257
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/215303,Camk1g,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.33113,7.07365e-22,OSD-104,soleus,215303
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/215303,Camk1g,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.79476,1.19582e-08,OSD-770,soleus,215303
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-666-c82351edcee1ddd508c2e56d39337eaf,http://www.ncbi.nlm.nih.gov/gene/215303,Camk1g,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.34175,0.0163427,OSD-666,quadriceps femoris,215303
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-770-10b02918dd6677725691e274c83a7eaf,http://www.ncbi.nlm.nih.gov/gene/215418,Csrnp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,1.21208,0.00075136,OSD-770,soleus,215418
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-665-a4167284b0876ec8d3daba0d0e4a567f,http://www.ncbi.nlm.nih.gov/gene/215418,Csrnp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.62352,0.000107682,OSD-665,EDL,215418
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-104-ec6e344401cc5008b3cb12c08cad9c7f,http://www.ncbi.nlm.nih.gov/gene/215418,Csrnp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-1.5701,8.63998e-20,OSD-104,soleus,215418
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-576-df35787540b0077305f2739d53c076ed,http://www.ncbi.nlm.nih.gov/gene/215418,Csrnp1,Mus musculus,http://purl.obolibrary.org/obo/NCBITaxon_10090,-2.08184,0.0001066,OSD-576,tibialis anterior,215418
