hEntrez	humanSymbol	symbol	l2fc_WT	p_WT	digcfde_bonecat	rdkg_pheno	osteoarthritis	bone_loss_gene	l2fc_KO	p_KO	nTissues	specificity	bone_role	sig_WT	sig_KO	n_arms	direction	maxabs	both_samedir	nrf2_dependent	bone_evidence	priority	tier
1050	CEBPA	Cebpa	0.34656	0.0448567	BMD|fracture		False	True						True	False	1	↑	0.34656		False	gwas_strong	27.3	B
10509	SEMA4B	Sema4b	-0.632215	2.02645e-08			False	False	-0.779801	6.42128e-12				True	True	2	↓	0.779801	True	False	none	30.2	C
10516	FBLN5	Fbln5					False	False	-0.88758	0.0214367				False	True	1	↓	0.88758		False	none	15.9	C
10518	CIB2	Cib2	0.663291	3.02108e-05			False	False						True	False	1	↑	0.663291		False	none	14.4	C
1052	CEBPD	Cebpd	0.733251	4.03266e-08	BMD		False	True	0.323598	0.0294549				True	True	2	↑	0.733251	True	False	gwas_bmd	37.9	C
10521	DDX17	Ddx17	-0.256923	0.0438511			False	False	-0.329867	0.00699215				True	True	2	↓	0.329867	True	False	none	27.2	C
10522	DEAF1	Deaf1			BMD		False	True	-0.393609	0.00181263				False	True	1	↓	0.393609		True	gwas_bmd	28.6	C
10523	CHERP	Cherp					False	False	-0.669155	0.00281948				False	True	1	↓	0.669155		False	none	14.5	C
1053	CEBPE	Cebpe	0.593251	6.28046e-06			False	False						True	False	1	↑	0.593251		False	none	14.0	C
10531	PITRM1	Pitrm1	-0.387941	0.00525642	osteoporosis		False	True	-0.329891	0.0210012				True	True	2	↓	0.387941	True	False	gwas_strong	42.6	B
10534	ZNRD2	Znrd2	0.416394	0.0269017	BMD		False	True						True	False	1	↑	0.416394		False	gwas_bmd	20.8	C
105371242		Ppia	0.520572	3.99579e-06			False	False	0.479494	2.59789e-05				True	True	2	↑	0.520572	True	False	none	28.5	C
105375795		Ly6g	0.725589	5.84091e-11			False	False	0.500605	1.04998e-05				True	True	2	↑	0.725589	True	False	none	29.8	C
10538	BATF	Batf	0.62798	0.000665441			False	False	0.530164	0.00384596				True	True	2	↑	0.62798	True	False	none	29.2	C
10539	GLRX3	Glrx3	0.510581	0.000772848	BMD		False	True	0.372791	0.0182918				True	True	2	↑	0.510581	True	False	gwas_bmd	36.4	C
10542	LAMTOR5	Lamtor5	0.365639	0.03321			False	False						True	False	1	↑	0.365639		False	none	12.4	C
10548	TM9SF1	Tm9sf1					False	False	-0.451196	0.000125676				False	True	1	↓	0.451196		False	none	13.0	C
10549	PRDX4	Prdx4	0.49632	0.000724266			False	False						True	False	1	↑	0.49632		False	none	13.3	C
10550	ARL6IP5	Arl6ip5	0.277058	0.0170395			False	False	0.310712	0.00621386				True	True	2	↑	0.310712	True	False	none	27.1	C
10554	AGPAT1	Agpat1					False	False	-0.530466	0.0060971				False	True	1	↓	0.530466		False	none	13.5	C
10555	AGPAT2	Agpat2	0.548176	1.09251e-05			False	False	0.446058	0.000499247				True	True	2	↑	0.548176	True	False	none	28.7	C
10557	RPP38	Rpp38			BMD		False	True	0.444608	0.033168				False	True	1	↑	0.444608		True	gwas_bmd	29.0	C
10561	IFI44	Ifi44	-1.04106	0.0273704			False	False			6.0	systemic		True	False	1	↓	1.04106		False	none	16.9	C
10562	OLFM4	Olfm4	0.593619	0.00129677	BMD|fracture		False	True	0.539188	0.00393254				True	True	2	↑	0.593619	True	False	gwas_strong	44.0	B
10565	ARFGEF1	Arfgef1					False	False	0.26109	0.0285966				False	True	1	↑	0.26109		False	none	11.7	C
10567	RABAC1	Rabac1	0.833492	6.42836e-05			False	False						True	False	1	↑	0.833492		False	none	15.6	C
10574	CCT7	Cct7	0.254516	0.0198433			False	False						True	False	1	↑	0.254516		False	none	11.7	C
10575	CCT4	Cct4					False	False	0.255084	0.0341819				False	True	1	↑	0.255084		False	none	11.7	C
10580	SORBS1	Sorbs1	-0.779257	2.89722e-05			False	False	-0.74454	5.86726e-05				True	True	2	↓	0.779257	True	False	none	30.2	C
10581	IFITM2	Ifitm2	0.618172	9.74368e-06			False	False						True	False	1	↑	0.618172		False	none	14.1	C
10587	TXNRD2	Txnrd2	-0.450616	0.0152179			False	False	-0.462535	0.011787				True	True	2	↓	0.462535	True	False	none	28.1	C
10588	MTHFS	Mthfsl	0.620885	1.55396e-06			False	False	0.323239	0.00788725				True	True	2	↑	0.620885	True	False	none	29.1	C
10589	DRAP1	Drap1	0.42423	0.000516162			False	False						True	False	1	↑	0.42423		False	none	12.8	C
1059	CENPB	Cenpb					False	False	-0.577064	4.11104e-07				False	True	1	↓	0.577064		False	none	13.8	C
10594	PRPF8	Prpf8				Osteoporosis|Osteopenia	False	True	-0.582068	0.0171586				False	True	1	↓	0.582068		True	mendelian	46.9	B
10597	TRAPPC2B	Trappc2	0.399629	0.0243883			False	False						True	False	1	↑	0.399629		False	none	12.7	C
1060	CENPC	Cenpc1	-0.404528	0.00286813			False	False						True	False	1	↓	0.404528		False	none	12.7	C
10605	PAIP1	Paip1					False	False	0.418482	0.0301861				False	True	1	↑	0.418482		False	none	12.8	C
10607	TBL3	Tbl3					False	False	-0.629037	0.0055341				False	True	1	↓	0.629037		False	none	14.2	C
10613	ERLIN1	Erlin1	0.191655	0.0451788			False	False	0.28987	0.00117066				True	True	2	↑	0.28987	True	False	none	26.9	C
10615	SPAG5	Spag5	-0.526535	0.00160792			False	False	-0.509818	0.00231519				True	True	2	↓	0.526535	True	False	none	28.5	C
10618	TGOLN2	Tgoln1			BMD		False	True	0.187818	0.0220122				False	True	1	↑	0.187818		True	gwas_bmd	27.3	C
1062	CENPE	Cenpe	-0.350457	0.0211655			False	False	-0.405021	0.00618418				True	True	2	↓	0.405021	True	False	none	27.7	C
10621	POLR3F	Polr3f					False	False	0.276727	0.0351326				False	True	1	↑	0.276727		False	none	11.8	C
10627	MYL12A	Myl12a	0.389786	0.000737762			False	False	0.416214	0.000266364				True	True	2	↑	0.416214	True	False	none	27.8	C
10629	TAF6L	Taf6l|Gm2518					False	False	-0.316932	0.0287938				False	True	1	↓	0.316932		False	none	12.1	C
1063	CENPF	Cenpf	-0.551464	0.000836309			False	False	-0.445685	0.00873289				True	True	2	↓	0.551464	True	False	none	28.7	C
10630	PDPN	Pdpn	1.03098	0.0392498	BMD|fracture		False	True			7.0	systemic		True	False	1	↑	1.03098		False	gwas_strong	31.9	B
10632	ATP5MG	Atp5mg	0.578038	0.000217073			False	False	0.332393	0.0498893				True	True	2	↑	0.578038	True	False	none	28.9	C
10634	GAS2L1	Gas2l1			BMD		False	True	-0.651399	0.0454541				False	True	1	↓	0.651399		True	gwas_bmd	30.3	C
10635	RAD51AP1	Rad51ap1	-0.348756	0.045358			False	False						True	False	1	↓	0.348756		False	none	12.3	C
10636	RGS14	Rgs14	0.354475	0.0258702			False	False						True	False	1	↑	0.354475		False	none	12.4	C
10643	IGF2BP3	Igf2bp3	-1.74302	0.0133572			False	False			4.0	systemic		True	False	1	↓	1.74302		False	none	21.6	C
106480882	RN7SKP156	Rn7sk					False	False	0.596884	0.0246372				False	True	1	↑	0.596884		False	none	14.0	C
10651	MTX2	Mtx2	0.500917	0.00856328	BMD|fracture|osteolysis_necrosis		False	True						True	False	1	↑	0.500917		False	gwas_strong	28.3	B
10652	YKT6	Ykt6	0.278687	0.0122185			False	False	0.267465	0.0172221				True	True	2	↑	0.278687	True	False	none	26.9	C
10658	CELF1	Celf1	-0.351999	0.00456899	BMD		False	True	-0.40208	0.000976653				True	True	2	↓	0.40208	True	False	gwas_bmd	35.7	C
10661	KLF1	Klf1	-0.496273	0.0150728			False	False	-1.11092	1.8019e-09				True	True	2	↓	1.11092	True	False	none	32.4	C
10664	CTCF	Ctcf	-0.282284	0.000798613	BMD		False	True						True	False	1	↓	0.282284		False	gwas_bmd	19.9	C
10671	DCTN6	Dctn6					False	False	0.244643	0.00985007				False	True	1	↑	0.244643		False	none	11.6	C
10673	TNFSF13B	Tnfsf13b					False	False	0.348304	0.0498422				False	True	1	↑	0.348304		False	none	12.3	C
1069	CETN2	Cetn2	0.415386	0.0157474			False	False	0.391499	0.0207272				True	True	2	↑	0.415386	True	False	none	27.8	C
10694	CCT8	Cct8					False	False	0.207867	0.0221098				False	True	1	↑	0.207867		False	none	11.4	C
1070	CETN3	Cetn3	0.609788	0.000183934	BMD		False	True						True	False	1	↑	0.609788		False	gwas_bmd	22.1	C
10717	AP4B1	Ap4b1					False	False	-0.410657	0.000357796				False	True	1	↓	0.410657		False	none	12.7	C
1072	CFL1	Cfl1	0.411365	0.00123254			False	False						True	False	1	↑	0.411365		False	none	12.7	C
10721	POLQ	Polq	-0.570166	0.000349659	osteoporosis		False	True						True	False	1	↓	0.570166		False	gwas_strong	28.8	B
10728	PTGES3	Ptges3	0.38159	0.000223605			False	False	0.347002	0.00089915				True	True	2	↑	0.38159	True	False	none	27.5	C
10743	RAI1	Rai1	-0.427811	0.0198212			False	False	-0.530169	0.00393881				True	True	2	↓	0.530169	True	False	none	28.5	C
1075	CTSC	Ctsc	0.271216	0.0305309	osteoporosis		False	True	0.290999	0.018826				True	True	2	↑	0.290999	True	False	gwas_strong	41.9	B
10762	NUP50	Nup50					False	False	-0.251976	0.00387506				False	True	1	↓	0.251976		False	none	11.7	C
10767	HBS1L	Hbs1l	-0.203131	0.00815096	fracture		False	True						True	False	1	↓	0.203131		False	gwas_strong	26.4	B
10768	AHCYL1	Ahcyl1					False	False	-0.223161	0.0222642				False	True	1	↓	0.223161		False	none	11.5	C
10775	POP4	Pop4					False	False	0.494519	0.00023042				False	True	1	↑	0.494519		False	none	13.3	C
10776	ARPP19	Arpp19	0.37001	0.0151651			False	False	0.536431	0.00017007				True	True	2	↑	0.536431	True	False	none	28.6	C
10777	ARPP21	Arpp21	-0.748174	0.0145885	osteolysis_necrosis		False	True						True	False	1	↓	0.748174		False	none	15.0	C
10782	ZNF274	Zfp110					False	False	0.381693	0.00547369				False	True	1	↑	0.381693		False	none	12.5	C
10788	IQGAP2	Iqgap2	-0.32923	0.0298676			False	False						True	False	1	↓	0.32923		False	none	12.2	C
10795	ZNF268	Zfp268	0.828604	0.00085245			True	False						True	False	1	↑	0.828604		False	none	15.5	C
10797	MTHFD2	Mthfd2	-0.259434	0.0455689			False	False						True	False	1	↓	0.259434		False	none	11.7	C
10799	RPP40	Rpp40	1.19241	0.000370189			False	False			5.0	systemic		True	False	1	↑	1.19241		False	none	17.9	C
10800	CYSLTR1	Cysltr1					False	False	0.728055	0.00187294				False	True	1	↑	0.728055		False	none	14.9	C
10813	UTP14A	Utp14b	-0.392879	0.0316102			False	False	0.220425	0.0292026				True	True	2	↓	0.392879	False	False	none	2.6	C
10814	CPLX2	Cplx2	-1.16171	9.24969e-08			False	False	-0.737742	0.00160474	5.0	systemic		True	True	2	↓	1.16171	True	False	none	32.7	C
10825	NEU3	Neu3	-0.815086	2.76497e-06			False	False	-0.594987	0.000576224				True	True	2	↓	0.815086	True	False	none	30.4	C
10840	ALDH1L1	Aldh1l1			BMD		False	True	-1.36496	0.0413095				False	True	1	↓	1.36496		True	gwas_bmd	35.1	C
10845	CLPX	Clpx	0.288971	0.00241448			False	False						True	False	1	↑	0.288971		False	none	11.9	C
10847	SRCAP	Srcap	-0.563599	0.00231031		Osteoporosis|Osteopenia	False	True						True	False	1	↓	0.563599		False	mendelian	38.8	B
10857	PGRMC1	Pgrmc1	0.283414	0.0168569			False	False	0.357312	0.00154816				True	True	2	↑	0.357312	True	False	none	27.4	C
10861	SLC26A1	Slc26a1	-0.738811	0.00407947	BMD|fracture		False	True	-0.697865	0.00918774				True	True	2	↓	0.738811	True	False	gwas_strong	44.9	B
10869	USP19	Usp19	-0.347092	0.0290881			False	False	-0.42453	0.00629372				True	True	2	↓	0.42453	True	False	none	27.8	C
10870	HCST	Hcst	0.634522	0.000634846	BMD|fracture		False	True						True	False	1	↑	0.634522		False	gwas_strong	29.2	B
10871	CD300C	Cd300c	-0.609267	0.0402634			False	False	0.306849	0.0416823				True	True	2	↓	0.609267	False	False	none	4.1	C
10875	FGL2	Fgl2	0.489563	1.53204e-06			False	False						True	False	1	↑	0.489563		False	none	13.3	C
10884	MRPS30	Mrps30	0.252917	0.0185412			False	False						True	False	1	↑	0.252917		False	none	11.7	C
10887	PROKR1	Prokr1	-0.496411	0.0249041	BMD		False	True	-0.464896	0.0360959				True	True	2	↓	0.496411	True	False	gwas_bmd	36.3	C
1089		Ceacam10	0.570966	5.4969e-07			False	False	0.326178	0.00918774				True	True	2	↑	0.570966	True	False	none	28.8	C
10897	YIF1A	Yif1a					False	False	0.373128	0.0121335				False	True	1	↑	0.373128		False	none	12.5	C
10899	JTB	Jtb	0.452304	0.00318236			False	False						True	False	1	↑	0.452304		False	none	13.0	C
10902	BRD8	Brd8	-0.34052	0.00152012			False	False	-0.272967	0.0134616				True	True	2	↓	0.34052	True	False	none	27.3	C
10907	TXNL4A	Txnl4a|Naa12					False	False	0.295562	0.0197241				False	True	1	↑	0.295562		False	none	12.0	C
10908	PNPLA6	Pnpla6	-0.6522	2.57678e-06			False	False	-0.533439	0.000190053				True	True	2	↓	0.6522	True	False	none	29.3	C
10910	SUGT1	Sugt1	0.425325	0.00385596			False	False						True	False	1	↑	0.425325		False	none	12.8	C
10919	EHMT2	Ehmt2					False	False	-0.432592	0.0103798				False	True	1	↓	0.432592		False	none	12.9	C
10923	SUB1	Sub1	0.521222	0.00320098			False	False	0.568745	0.0010355				True	True	2	↑	0.568745	True	False	none	28.8	C
10924	SMPDL3A	Smpdl3a	0.728136	1.53306e-15	BMD		False	True	0.397554	4.59641e-05				True	True	2	↑	0.728136	True	False	gwas_bmd	37.9	C
10927	SPIN1	Spin1			fracture		False	True	0.233176	0.030873				False	True	1	↑	0.233176		True	gwas_strong	34.6	B
10929	SRSF8	Srsf2					False	False	-0.180326	0.0270363				False	True	1	↓	0.180326		False	none	11.2	C
10933	MORF4L1	Morf4l1|Morf4l1b	0.162459	0.037148			False	False						True	False	1	↑	0.162459		False	none	11.1	C
10938	EHD1	Ehd1	0.418276	0.027823			False	False						True	False	1	↑	0.418276		False	none	12.8	C
10939	AFG3L2	Afg3l2	-0.313858	0.0089744			False	False	-0.432209	0.00016291				True	True	2	↓	0.432209	True	False	none	27.9	C
10943	MSL3	Msl3l2	0.740135	0.0086593			False	False	0.214979	0.0393933				True	True	2	↑	0.740135	True	False	none	29.9	C
10944	C11orf58	1110004F10Rik			BMD|fracture		False	True	0.298195	0.0327829				False	True	1	↑	0.298195		True	gwas_strong	35.0	B
10949	HNRNPA0	Hnrnpa0					False	False	-0.718641	0.000719085				False	True	1	↓	0.718641		False	none	14.8	C
10951	CBX1	Cbx1	-0.224525	0.00411899			False	False						True	False	1	↓	0.224525		False	none	11.5	C
10952	SEC61B	Sec61b	0.650491	0.000331489	osteoporosis		False	True	0.529477	0.00435141				True	True	2	↑	0.650491	True	False	gwas_strong	44.3	B
10956	OS9	Os9					False	False	-0.529394	0.0219197				False	True	1	↓	0.529394		False	none	13.5	C
10959	TMED2	Tmed2			BMD		False	True	0.344443	0.021428				False	True	1	↑	0.344443		True	gwas_bmd	28.3	C
10961	ERP29	Erp29	0.265064	0.0359561			False	False						True	False	1	↑	0.265064		False	none	11.8	C
10965	ACOT2	Acot1	2.19146	3.73469e-10			False	False	2.19937	6.07593e-10	12.0	systemic		True	True	2	↑	2.19937	True	False	none	39.7	C
10969	EBNA1BP2	Ebna1bp2	0.36913	0.0150728			False	False						True	False	1	↑	0.36913		False	none	12.5	C
109703458	HTD2	Rpp14|Htd2					False	False	0.478563	0.0275256				False	True	1	↑	0.478563		False	none	13.2	C
10971	YWHAQ	Ywhaq					False	False	0.315592	0.00309174				False	True	1	↑	0.315592		False	none	12.1	C
10972	TMED10	Tmed10	0.240769	0.0353542			False	False	0.298975	0.00693941				True	True	2	↑	0.298975	True	False	none	27.0	C
109731405	PDXDC2P	Pdxdc1					False	False	0.202615	0.0270408				False	True	1	↑	0.202615		False	none	11.4	C
10975	UQCR11	Uqcr11	0.495854	0.0187731			False	False	0.447376	0.0355086				True	True	2	↑	0.495854	True	False	none	28.3	C
10978	CLP1	Clp1					False	False	-0.360855	0.000591182				False	True	1	↓	0.360855		False	none	12.4	C
10980	COPS6	Cops6	0.3965	0.00106238			False	False	0.256456	0.046672				True	True	2	↑	0.3965	True	False	none	27.6	C
10981	RAB32	Rab32	0.495367	4.13628e-06			False	False	0.445257	4.50504e-05				True	True	2	↑	0.495367	True	False	none	28.3	C
10985	GCN1	Gcn1					False	False	-0.6254	3.58632e-06				False	True	1	↓	0.6254		False	none	14.2	C
10987	COPS5	Cops5					False	False	0.366976	0.0109894				False	True	1	↑	0.366976		False	none	12.4	C
10988	METAP2	Metap2	-0.430446	0.00239186			False	False	-0.575246	2.27311e-05				True	True	2	↓	0.575246	True	False	none	28.8	C
10990	LILRB5	Pira11|Pira6|Pira7|Pira12	0.413823	4.51838e-06			False	False	0.497463	0.00760424				True	True	2	↑	0.497463	True	False	none	28.3	C
10999	SLC27A4	Slc27a4	0.590079	0.0193773			False	False						True	False	1	↑	0.590079		False	none	13.9	C
11004	KIF2C	Kif2c					False	False	-0.300733	0.0283741				False	True	1	↓	0.300733		False	none	12.0	C
11010	GLIPR1	Glipr1	0.512053	0.000121297			False	False	0.481429	0.000330664				True	True	2	↑	0.512053	True	False	none	28.4	C
11024	LILRA1	Pira11|Pira6|Pira7|Pira12	0.413823	4.51838e-06			False	False	0.497463	0.00760424				True	True	2	↑	0.497463	True	False	none	28.3	C
11025	LILRB3|LOC102725035|LOC107987425|LOC107987462	Pira11|Pira6|Pira7|Pira12	0.413823	4.51838e-06			False	False	0.497463	0.00760424				True	True	2	↑	0.497463	True	False	none	28.3	C
11027	LILRA2	Pira11|Pira6|Pira7|Pira12	0.413823	4.51838e-06			False	False	0.497463	0.00760424				True	True	2	↑	0.497463	True	False	none	28.3	C
11031	RAB31	Rab31	0.335362	0.0011723			False	False	0.329225	0.00144876				True	True	2	↑	0.335362	True	False	none	27.2	C
11033	ADAP1	Adap1	0.480253	0.00285982			False	False						True	False	1	↑	0.480253		False	none	13.2	C
11034	DSTN	Dstn	0.49336	3.13427e-07			False	False	0.457249	2.51009e-06				True	True	2	↑	0.49336	True	False	none	28.3	C
1104	RCC1	Rcc1					False	False	-0.439897	0.000131424				False	True	1	↓	0.439897		False	none	12.9	C
11040	PIM2	Pim2	-0.582896	0.0040882			False	False	-0.567846	0.00643399				True	True	2	↓	0.582896	True	False	none	28.9	C
11044	TENT4A	Tent4a	-0.498058	0.00039868			False	False	-0.679985	8.69476e-07				True	True	2	↓	0.679985	True	False	none	29.5	C
11057	ABHD2	Abhd2					False	False	-0.434254	0.0281871				False	True	1	↓	0.434254		False	none	12.9	C
11059	WWP1	Wwp1					False	False	0.256227	0.0358987				False	True	1	↑	0.256227		False	none	11.7	C
110599564	EEF1AKMT4	Eef1akmt4	0.455308	0.027749			False	False						True	False	1	↑	0.455308		False	none	13.0	C
11060	WWP2	Wwp2					False	False	-0.353556	0.00700892				False	True	1	↓	0.353556		False	none	12.4	C
11065	UBE2C	Ube2c					False	False	-0.376042	0.00849599				False	True	1	↓	0.376042		False	none	12.5	C
11068	CYB561D2	Cyb561d2	0.401933	0.0445077			False	False						True	False	1	↑	0.401933		False	none	12.7	C
11079	RER1	Rer1	0.381036	4.60951e-06			False	False	0.347095	3.48314e-05				True	True	2	↑	0.381036	True	False	none	27.5	C
1108	CHD4	Chd4			fracture		False	True	-0.443555	0.0172589				False	True	1	↓	0.443555		True	gwas_strong	36.0	B
11080	DNAJB4	Dnajb4	-0.498223	0.00320695			False	False						True	False	1	↓	0.498223		False	none	13.3	C
11083	DIDO1	Dido1	-0.285158	0.00815601			False	False						True	False	1	↓	0.285158		False	none	11.9	C
1109	AKR1C4	Akr1c13	0.755	1.90424e-05			False	False	0.381664	0.041149				True	True	2	↑	0.755	True	False	none	30.0	C
11091	WDR5	Wdr5	0.289105	0.00386147	BMD		False	True						True	False	1	↑	0.289105		False	gwas_bmd	19.9	C
11100	HNRNPUL1	Hnrnpul1					False	False	-0.428193	0.00156492				False	True	1	↓	0.428193		False	none	12.9	C
11102	RPP14	Rpp14|Htd2					False	False	0.478563	0.0275256				False	True	1	↑	0.478563		False	none	13.2	C
11103	KRR1	Krr1			osteoporosis		False	True	0.303527	0.00745156				False	True	1	↑	0.303527		True	gwas_strong	35.0	B
11104	KATNA1	Katna1					False	False	0.215042	0.0328948				False	True	1	↑	0.215042		False	none	11.4	C
11113	CIT	Cit	-0.415558	0.00560889			False	False	-0.338852	0.0290056				True	True	2	↓	0.415558	True	False	none	27.8	C
11117	EMILIN1	Emilin1					False	False	-0.558744	0.0306273				False	True	1	↓	0.558744		False	none	13.7	C
111188157	LYNX1-SLURP2	Lynx1					False	False	-0.567454	0.0230058				False	True	1	↓	0.567454		False	none	13.8	C
111216278		Oasl2					False	False	-0.549913	0.0233738				False	True	1	↓	0.549913		False	none	13.7	C
11131	CAPN11	Capn11	-5.02029	0.019037			False	False			2.0	intermediate		True	False	1	↓	5.02029		False	none	35.0	C
11135	CDC42EP1	Cdc42ep1					False	False	-1.0224	0.0279789				False	True	1	↓	1.0224		False	none	16.8	C
11137	PWP1	Pwp1	0.450886	4.38049e-08			False	False						True	False	1	↑	0.450886		False	none	13.0	C
11143	KAT7	Kat7			fracture		False	True	-0.281576	0.0221855				False	True	1	↓	0.281576		True	gwas_strong	34.9	B
11144	DMC1	Dmc1	0.71331	0.0462425			False	False						True	False	1	↑	0.71331		False	none	14.8	C
11151	CORO1A	Coro1a	0.704261	2.43151e-06			False	False						True	False	1	↑	0.704261		False	none	14.7	C
11154	AP4S1	Ap4s1	0.422649	0.00645948			False	False	0.459384	0.00171235				True	True	2	↑	0.459384	True	False	none	28.1	C
11156	PTP4A3	Ptp4a3	-0.336723	0.0197669			False	False	-0.396792	0.00469643				True	True	2	↓	0.396792	True	False	none	27.6	C
11157	LSM6	Lsm6	0.3929	0.00497917			False	False	0.455294	0.000742243				True	True	2	↑	0.455294	True	False	none	28.0	C
1116	CHI3L1	Chi3l1	0.459603	0.00912685			False	False						True	False	1	↑	0.459603		False	none	13.1	C
11165	NUDT3	Nudt3	0.265483	0.00951727			False	False						True	False	1	↑	0.265483		False	none	11.8	C
11169	WDHD1	Wdhd1	-0.594319	3.20495e-05			False	False	-0.499939	0.00063012				True	True	2	↓	0.594319	True	False	none	29.0	C
11171	STRAP	Strap	0.274472	0.00663484			False	False						True	False	1	↑	0.274472		False	none	11.8	C
11176	BAZ2A	Baz2a					False	False	-0.609983	8.65718e-05				False	True	1	↓	0.609983		False	none	14.1	C
1118	CHIT1	Chit1	0.931822	0.001761			False	False						True	False	1	↑	0.931822		False	none	16.2	C
11180	WDR6	Wdr6					False	False	-0.798371	0.00110221				False	True	1	↓	0.798371		False	none	15.3	C
11183	MAP4K5	Map4k5	-0.614441	0.000219252			False	False	-0.585634	0.000445824				True	True	2	↓	0.614441	True	False	none	29.1	C
11186	RASSF1	Rassf1	-0.278	0.0223			False	False						True	False	1	↓	0.278		False	none	11.9	C
11187	PKP3	Pkp3	0.546504	0.023095			False	False						True	False	1	↑	0.546504		False	none	13.6	C
