trait,traitLabel,gene,geneLabel,weight,entrez
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/4153,MBL2,3.59,4153
https://purl.org/okn/frink/kg/digcfdekg/node/trait/2cf19057fbed004c20dd,bone fracture,http://www.ncbi.nlm.nih.gov/gene/4153,MBL2,3.66,4153
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4153,MBL2,3.3,4153
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4153,MBL2,3.5,4153
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4153,MBL2,3.31,4153
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4153,MBL2,3.48,4153
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4153,MBL2,2.45,4153
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4153,MBL2,3.37,4153
http://www.ebi.ac.uk/efo/EFO_0007933,radius bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4160,MC4R,3.63,4160
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4188,MDFI,1.76,4188
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4188,MDFI,1.83,4188
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4192,MDK,1.77,4192
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/4192,MDK,1.25,4192
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4192,MDK,1.03,4192
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4192,MDK,1.84,4192
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4192,MDK,3.03,4192
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4192,MDK,1.29,4192
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4192,MDK,1.96,4192
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4192,MDK,1.74,4192
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4194,MDM4,1.15,4194
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,6.94,4208
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,5.97,4208
http://purl.obolibrary.org/obo/MONDO_0005327,Hip fracture,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,2.38,4208
http://www.ebi.ac.uk/efo/EFO_0007702,hip bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,3.55,4208
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,3.67,4208
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,2.17,4208
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,3.2,4208
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,3.1,4208
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,1.83,4208
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,7.21,4208
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,2.6,4208
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,1.9,4208
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,2.7,4208
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,4.27,4208
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4208,MEF2C,3.98,4208
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4209,MEF2D,1.12,4209
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4209,MEF2D,1.24,4209
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4209,MEF2D,1.1,4209
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4209,MEF2D,1.59,4209
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/4211,MEIS1,3.96,4211
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4211,MEIS1,1.92,4211
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4211,MEIS1,1.62,4211
http://www.ebi.ac.uk/efo/EFO_0007933,radius bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4214,MAP3K1,2.75,4214
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4216,MAP3K4,1.2,4216
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4221,MEN1,1.52,4221
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4221,MEN1,2.46,4221
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/4221,MEN1,2.45,4221
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4221,MEN1,1.61,4221
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4221,MEN1,2.34,4221
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4221,MEN1,1.96,4221
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4221,MEN1,2.62,4221
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4221,MEN1,3.01,4221
http://purl.obolibrary.org/obo/MONDO_0005327,Hip fracture,http://www.ncbi.nlm.nih.gov/gene/4222,MEOX1,1.39,4222
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4222,MEOX1,1.59,4222
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4222,MEOX1,1.29,4222
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/4223,MEOX2,6.49,4223
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4223,MEOX2,3.17,4223
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4223,MEOX2,6.43,4223
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4223,MEOX2,1.9,4223
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4223,MEOX2,2.09,4223
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4223,MEOX2,2.9,4223
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4223,MEOX2,7.14,4223
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4223,MEOX2,2.87,4223
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/4255,MGMT,2.1,4255
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4255,MGMT,1.01,4255
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4256,MGP,3.05,4256
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4256,MGP,1.21,4256
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4256,MGP,1.09,4256
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4256,MGP,1.49,4256
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/4261,CIITA,1.1,4261
http://purl.obolibrary.org/obo/MONDO_0005327,Hip fracture,http://www.ncbi.nlm.nih.gov/gene/4286,MITF,3.07,4286
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4286,MITF,1.45,4286
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4286,MITF,1.5,4286
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4286,MITF,1.33,4286
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/4286,MITF,1.21,4286
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4286,MITF,2.63,4286
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4286,MITF,1.2,4286
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4286,MITF,1.7,4286
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4286,MITF,1.53,4286
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4288,MKI67,1.19,4288
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/429,ASCL1,1.17,429
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4297,KMT2A,1.74,4297
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4297,KMT2A,1.7,4297
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4297,KMT2A,1.31,4297
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4297,KMT2A,1.35,4297
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4299,AFF1,2.12,4299
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/4299,AFF1,3.21,4299
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4299,AFF1,1.67,4299
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4300,MLLT3,1.12,4300
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4300,MLLT3,1.05,4300
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4300,MLLT3,1.92,4300
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4300,MLLT3,2.1,4300
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4300,MLLT3,1.09,4300
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4300,MLLT3,1.14,4300
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4300,MLLT3,1.25,4300
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,1.9,4313
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,1.35,4313
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,1.93,4313
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,5.33,4313
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,2.43,4313
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,1.47,4313
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,2.17,4313
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,2.88,4313
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,4.25,4313
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,1.26,4313
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,1.52,4313
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4313,MMP2,2.98,4313
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/4318,MMP9,1.11,4318
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4322,MMP13,1.78,4322
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/4322,MMP13,1.22,4322
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4322,MMP13,1.03,4322
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4322,MMP13,1.38,4322
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/4322,MMP13,1.3,4322
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4322,MMP13,1.33,4322
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4322,MMP13,1.18,4322
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4322,MMP13,1.07,4322
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4322,MMP13,1.42,4322
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,7.26,4323
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,2.55,4323
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,3.87,4323
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,3.87,4323
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,2.54,4323
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,2.77,4323
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,2.18,4323
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,4.17,4323
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,6.36,4323
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,4.33,4323
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,6.03,4323
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4323,MMP14,2.3,4323
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4325,MMP16,1.29,4325
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4325,MMP16,3.1,4325
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/4325,MMP16,1.17,4325
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4325,MMP16,1.48,4325
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4325,MMP16,1.63,4325
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/4325,MMP16,1.87,4325
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/4325,MMP16,2.58,4325
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/4330,MN1,3.35,4330
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d2e23e2c4ab2bc7ef9,EHR-defined osteoporosis,http://www.ncbi.nlm.nih.gov/gene/4330,MN1,3.33,4330
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e833c63364fe37d83622,osteoporosis,http://www.ncbi.nlm.nih.gov/gene/4330,MN1,3.03,4330
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4330,MN1,1.44,4330
https://purl.org/okn/frink/kg/digcfdekg/node/trait/2cf19057fbed004c20dd,bone fracture,http://www.ncbi.nlm.nih.gov/gene/4338,MOCS2,1.41,4338
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/434,ASIP,1.32,434
http://www.ebi.ac.uk/efo/EFO_0007933,radius bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4340,MOG,1.18,4340
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/4343,MOV10,1.56,4343
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/4351,MPI,1.27,4351
http://www.ebi.ac.uk/efo/EFO_0007701,spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4356,MPP3,1.13,4356
http://www.ebi.ac.uk/efo/EFO_0007702,hip bone mineral density,http://www.ncbi.nlm.nih.gov/gene/4356,MPP3,1.09,4356
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/440093,H3F3C,2.39,440093
