fips,disease,prevalence,nplaces
08125,cad,5.52,5
09001,cad,4.0,23
09003,cad,4.79,27
09005,cad,4.53,19
09007,cad,4.39,14
09009,cad,4.58,18
09011,cad,4.82,19
09013,cad,4.8,8
09015,cad,5.22,12
10001,cad,5.87,23
10003,cad,4.73,24
10005,cad,5.47,25
11001,cad,4.2,1
13001,cad,6.77,3
13003,cad,7.55,2
13005,cad,6.75,2
13007,cad,6.9,1
13009,cad,7.1,2
13011,cad,6.7,1
13013,cad,6.16,5
13015,cad,5.68,6
13019,cad,6.68,4
13023,cad,6.1,1
13025,cad,6.9,2
13027,cad,6.3,2
13029,cad,5.4,2
13031,cad,6.18,4
13033,cad,6.77,6
13035,cad,6.4,3
13037,cad,7.07,3
13039,cad,5.68,4
13043,cad,7.2,2
13045,cad,6.08,5
13047,cad,5.15,2
13049,cad,7.5,2
13051,cad,4.78,17
13053,cad,6.9,1
13055,cad,6.62,4
13057,cad,5.14,5
13059,cad,5.65,2
13061,cad,7.7,1
13063,cad,6.24,9
13065,cad,8.43,4
13067,cad,5.01,8
13069,cad,6.72,4
13071,cad,6.6,6
13073,cad,4.78,4
13075,cad,6.55,4
13077,cad,5.29,7
13079,cad,7.05,2
13081,cad,6.5,2
13083,cad,6.1,1
13085,cad,5.2,1
13087,cad,6.32,4
13089,cad,5.09,19
13091,cad,6.68,4
13093,cad,6.56,5
13095,cad,6.3,2
13097,cad,5.6,2
13099,cad,7.05,4
13103,cad,5.43,3
13105,cad,6.9,3
13107,cad,6.76,8
13109,cad,6.92,4
13111,cad,5.78,5
13113,cad,4.44,5
13115,cad,6.25,4
13117,cad,5.0,1
13119,cad,6.37,3
13121,cad,4.75,10
13123,cad,6.2,3
13125,cad,6.1,2
13127,cad,5.95,4
13129,cad,6.36,5
13131,cad,5.97,3
13133,cad,6.88,5
13135,cad,4.82,11
13137,cad,5.82,5
13139,cad,5.5,4
13141,cad,7.3,1
13143,cad,5.93,3
13145,cad,5.03,3
13147,cad,6.4,4
13149,cad,6.13,3
13151,cad,5.08,4
13153,cad,5.55,2
13155,cad,6.7,1
13157,cad,5.53,7
13159,cad,6.15,2
13161,cad,7.47,3
13163,cad,6.58,6
13165,cad,7.5,2
13167,cad,7.0,2
13169,cad,5.1,1
13171,cad,6.03,3
13173,cad,6.4,1
13175,cad,6.31,7
13177,cad,5.55,2
13179,cad,6.05,8
13181,cad,6.1,1
13183,cad,6.2,1
13185,cad,6.32,5
13187,cad,6.1,1
13189,cad,6.8,2
13191,cad,6.6,1
13193,cad,7.05,4
13195,cad,6.25,6
13197,cad,6.3,1
13199,cad,6.38,6
13201,cad,6.25,2
13205,cad,6.92,4
13207,cad,5.4,2
13209,cad,6.23,6
13211,cad,5.22,4
13213,cad,5.95,2
13215,cad,5.9,1
13217,cad,5.86,5
13219,cad,4.37,3
13221,cad,5.88,4
13223,cad,5.35,2
13225,cad,6.6,1
13227,cad,5.75,2
13229,cad,6.33,3
13231,cad,5.18,6
13233,cad,6.03,3
13235,cad,5.7,1
13237,cad,6.45,2
13239,cad,7.0,1
13241,cad,6.2,5
13243,cad,7.43,3
13245,cad,6.2,2
13247,cad,7.2,2
13249,cad,6.1,1
13251,cad,6.24,5
13253,cad,6.35,2
13255,cad,6.94,5
13257,cad,6.1,2
13259,cad,7.4,2
13261,cad,6.08,5
13263,cad,6.48,4
13265,cad,6.5,2
13267,cad,6.67,6
13269,cad,7.27,3
13271,cad,7.1,2
13273,cad,6.38,4
13275,cad,6.08,4
13277,cad,6.65,4
13279,cad,7.1,2
13281,cad,5.45,2
13283,cad,6.8,1
13285,cad,6.6,2
13287,cad,6.77,3
13289,cad,6.4,1
13291,cad,5.5,1
13293,cad,6.1,6
13295,cad,6.08,6
13297,cad,5.56,5
13299,cad,6.0,2
13301,cad,6.77,3
13303,cad,6.64,7
13305,cad,6.07,3
13307,cad,6.3,1
13309,cad,7.3,2
13311,cad,5.15,4
13313,cad,5.95,4
13315,cad,6.64,5
13317,cad,6.6,3
13319,cad,6.3,5
13321,cad,6.52,4
15001,cad,5.11,44
15003,cad,4.1,51
15007,cad,4.7,24
15009,cad,4.64,28
16001,cad,4.77,6
16003,cad,5.5,2
16005,cad,5.3,6
16007,cad,5.47,6
16009,cad,6.75,4
16011,cad,5.44,9
16013,cad,4.96,5
16015,cad,5.26,5
16017,cad,5.83,9
16019,cad,4.96,7
16021,cad,5.8,2
16023,cad,6.07,3
16025,cad,5.8,1
16027,cad,5.8,8
16029,cad,5.33,3
16031,cad,5.58,4
16033,cad,6.6,1
16035,cad,5.68,4
16037,cad,5.83,3
16039,cad,6.45,2
16041,cad,5.46,5
16043,cad,5.77,6
16045,cad,5.7,1
16047,cad,5.78,4
16049,cad,5.92,6
16051,cad,5.44,5
16053,cad,6.43,3
16055,cad,5.09,13
16057,cad,5.13,10
16059,cad,5.7,2
16061,cad,5.43,3
16063,cad,6.4,3
16065,cad,5.95,2
16067,cad,5.7,5
16069,cad,6.06,5
16071,cad,5.4,1
16073,cad,6.42,4
16075,cad,5.73,3
16077,cad,6.33,3
16079,cad,6.66,7
16081,cad,4.7,3
16083,cad,5.58,8
16085,cad,5.18,4
16087,cad,5.9,3
17001,cad,5.25,13
17003,cad,6.32,6
17005,cad,5.47,6
17007,cad,5.0,6
17009,cad,5.5,4
17011,cad,5.5,22
17013,cad,5.48,5
17015,cad,5.31,7
17017,cad,5.48,5
17019,cad,4.88,25
17021,cad,5.47,13
17023,cad,5.5,4
17025,cad,5.82,6
17027,cad,5.13,11
17029,cad,5.68,6
17031,cad,4.91,102
17033,cad,5.58,6
17035,cad,5.7,4
17037,cad,5.07,10
17039,cad,5.3,7
17041,cad,5.63,7
17043,cad,4.45,20
17045,cad,5.35,8
17047,cad,5.45,4
17049,cad,5.17,9
17051,cad,6.04,5
17053,cad,5.62,8
17055,cad,5.98,15
17057,cad,5.63,17
17059,cad,6.48,6
17061,cad,5.7,8
17063,cad,5.35,8
17065,cad,5.43,3
17067,cad,5.57,12
17069,cad,6.07,3
17071,cad,5.23,7
17073,cad,5.26,13
17075,cad,5.66,20
17077,cad,5.88,11
17079,cad,5.54,7
17081,cad,5.95,10
17083,cad,5.3,5
17085,cad,5.36,12
17087,cad,5.62,6
17089,cad,4.44,18
17091,cad,5.35,17
17093,cad,4.64,8
17095,cad,5.59,16
17097,cad,4.55,50
17099,cad,5.36,22
17101,cad,6.12,5
17103,cad,5.56,11
17105,cad,5.56,12
17107,cad,5.16,13
17109,cad,5.48,12
17111,cad,4.95,24
17113,cad,4.92,22
17115,cad,5.14,13
17117,cad,5.74,24
17119,cad,5.32,28
17121,cad,5.92,12
17123,cad,5.37,7
17125,cad,5.87,9
17127,cad,5.87,3
17129,cad,5.08,6
17131,cad,5.48,10
17133,cad,4.57,3
17135,cad,5.81,15
17137,cad,5.4,10
17139,cad,5.52,6
17141,cad,5.31,14
17143,cad,5.11,16
17145,cad,5.98,6
17147,cad,4.88,9
17149,cad,6.04,13
17151,cad,6.3,1
17153,cad,6.51,7
17155,cad,5.08,6
17157,cad,5.82,12
17159,cad,5.46,5
17161,cad,5.24,14
17163,cad,5.77,28
17165,cad,6.0,6
17167,cad,4.98,26
17169,cad,6.1,4
17171,cad,5.66,7
17173,cad,5.54,11
17175,cad,5.68,4
17177,cad,5.21,11
17179,cad,5.09,15
17181,cad,5.9,5
17183,cad,5.57,21
17185,cad,5.4,4
17187,cad,5.28,4
17189,cad,5.14,12
17191,cad,5.85,8
17193,cad,5.96,7
17195,cad,5.29,11
17197,cad,5.11,22
17199,cad,5.41,14
17201,cad,5.06,9
17203,cad,4.88,11
18001,cad,6.72,4
18003,cad,5.67,9
18005,cad,5.76,7
18007,cad,6.26,5
18009,cad,6.03,3
18011,cad,4.76,5
18013,cad,5.25,2
18015,cad,5.68,5
18017,cad,5.82,5
18019,cad,5.38,9
18021,cad,5.68,8
18023,cad,5.53,6
18025,cad,6.88,4
18027,cad,6.45,8
18029,cad,5.56,9
18031,cad,5.5,5
18033,cad,5.79,7
18035,cad,5.85,6
18037,cad,5.27,6
18039,cad,5.74,9
18041,cad,7.2,1
18043,cad,5.08,4
18045,cad,5.71,8
18047,cad,5.67,6
18049,cad,5.68,4
18051,cad,5.47,10
18053,cad,5.65,15
18055,cad,5.94,9
18057,cad,4.76,8
18059,cad,5.24,5
18061,cad,5.67,7
18063,cad,5.11,11
18065,cad,5.61,14
18067,cad,5.33,3
18069,cad,5.44,5
18071,cad,5.92,6
18073,cad,5.48,5
18075,cad,6.22,4
18077,cad,5.8,5
18079,cad,5.97,6
18081,cad,5.11,7
18083,cad,5.52,13
18085,cad,5.55,13
18087,cad,6.35,4
18089,cad,5.51,21
18091,cad,5.58,15
18093,cad,5.92,5
18095,cad,5.53,11
18097,cad,5.47,13
18099,cad,6.08,6
18101,cad,5.86,5
18103,cad,5.87,6
18105,cad,5.16,5
18107,cad,5.54,11
18109,cad,5.61,7
18111,cad,6.18,6
18113,cad,5.73,7
18115,cad,5.7,1
18117,cad,6.28,4
18119,cad,6.15,2
18121,cad,6.08,6
18123,cad,5.8,3
18125,cad,6.15,4
18127,cad,5.07,15
18129,cad,5.3,6
18131,cad,5.92,5
18133,cad,5.64,8
18135,cad,6.03,9
18137,cad,5.83,6
18139,cad,6.08,5
18141,cad,5.76,11
18143,cad,6.9,2
18145,cad,5.38,4
18147,cad,5.59,9
18149,cad,6.5,5
18151,cad,5.7,5
18153,cad,6.03,7
18155,cad,6.63,3
18157,cad,4.8,12
18159,cad,5.4,4
18161,cad,5.7,2
18163,cad,5.38,4
18165,cad,5.74,9
18167,cad,5.51,11
18169,cad,5.74,7
18171,cad,5.5,4
18173,cad,5.23,6
18175,cad,5.95,8
18177,cad,6.25,14
18179,cad,5.35,4
18181,cad,5.53,10
18183,cad,5.38,5
19001,cad,5.28,4
19003,cad,5.2,3
19005,cad,5.4,5
19007,cad,5.61,7
19009,cad,5.02,5
19011,cad,4.84,14
19013,cad,4.88,10
19015,cad,4.9,6
19017,cad,4.72,6
19019,cad,5.1,8
19021,cad,5.22,10
19023,cad,5.19,9
19025,cad,5.17,7
19027,cad,4.76,10
19029,cad,5.34,8
19031,cad,4.71,7
19033,cad,4.75,10
19035,cad,4.86,8
19037,cad,5.23,6
19039,cad,5.4,3
19041,cad,5.11,7
19043,cad,5.61,12
19045,cad,5.13,14
19047,cad,5.41,11
19049,cad,4.59,12
19051,cad,5.28,4
19053,cad,5.61,7
19055,cad,5.09,10
19057,cad,5.0,6
19059,cad,4.75,10
19061,cad,4.72,15
19063,cad,5.07,6
19065,cad,5.14,12
19067,cad,5.1,6
19069,cad,5.37,9
19071,cad,5.44,9
19073,cad,5.37,7
19075,cad,4.61,9
19077,cad,4.96,9
19079,cad,4.82,8
19081,cad,5.22,8
19083,cad,5.01,10
19085,cad,5.09,10
19087,cad,5.17,9
19089,cad,5.28,4
19091,cad,5.38,8
19093,cad,4.92,5
19095,cad,4.65,13
19097,cad,5.04,11
19099,cad,4.86,11
19101,cad,5.1,7
19103,cad,4.47,12
19105,cad,5.39,10
19107,cad,5.23,12
19109,cad,5.3,12
19111,cad,4.86,9
19113,cad,4.56,17
19115,cad,5.29,8
19117,cad,5.22,5
19119,cad,4.89,8
19121,cad,4.56,7
19123,cad,5.28,8
19125,cad,4.92,8
19127,cad,4.75,13
19129,cad,5.0,8
19131,cad,5.37,9
19133,cad,5.2,9
19135,cad,5.13,3
19137,cad,5.2,5
19139,cad,5.1,7
19141,cad,5.01,7
19143,cad,5.22,5
19145,cad,5.01,7
19147,cad,4.97,7
19149,cad,4.88,10
19151,cad,5.27,7
19153,cad,4.44,11
19155,cad,4.81,14
19157,cad,5.1,8
19159,cad,5.16,5
19161,cad,4.97,7
19163,cad,4.4,15
19165,cad,4.88,8
19167,cad,4.75,12
19169,cad,4.56,14
19171,cad,5.16,11
19173,cad,5.22,4
19175,cad,5.1,5
19177,cad,5.5,9
19179,cad,5.15,6
19181,cad,4.54,8
19183,cad,4.86,8
19185,cad,6.05,6
19187,cad,5.36,13
19189,cad,4.95,6
19191,cad,4.81,8
19193,cad,4.83,15
19195,cad,4.87,7
19197,cad,5.2,6
20001,cad,5.81,7
20003,cad,6.13,6
20005,cad,5.72,4
20007,cad,6.17,6
20009,cad,5.7,8
20011,cad,5.93,6
20013,cad,6.03,7
20015,cad,5.74,13
20017,cad,5.63,3
20019,cad,6.62,4
20021,cad,6.12,8
20023,cad,5.8,2
20025,cad,5.45,2
20027,cad,5.4,5
20029,cad,5.76,5
20031,cad,5.38,6
20033,cad,5.45,2
20035,cad,5.89,8
20037,cad,6.22,12
20039,cad,5.67,3
20041,cad,5.94,8
20043,cad,5.82,8
20045,cad,5.0,4
20047,cad,5.83,3
20049,cad,6.48,5
20051,cad,5.42,6
20053,cad,5.64,5
20055,cad,5.85,2
20057,cad,5.8,6
20059,cad,5.34,8
20061,cad,5.6,3
20063,cad,5.64,5
20065,cad,5.57,3
20067,cad,5.9,1
20069,cad,5.68,5
20071,cad,5.5,2
20073,cad,5.68,5
20075,cad,6.1,2
20077,cad,6.1,4
20079,cad,5.3,6
20081,cad,6.25,2
20083,cad,5.25,2
20085,cad,5.61,9
20087,cad,5.21,9
20089,cad,6.28,6
20091,cad,4.25,17
20093,cad,6.45,2
20095,cad,5.25,6
20097,cad,5.67,3
20099,cad,6.13,6
20101,cad,5.7,2
20103,cad,5.1,6
20105,cad,5.57,3
20107,cad,6.34,7
20109,cad,5.8,1
20111,cad,5.41,8
20113,cad,5.23,9
20115,cad,5.79,11
20117,cad,5.65,10
20119,cad,5.83,3
20121,cad,5.0,6
20123,cad,5.68,5
20125,cad,5.88,9
20127,cad,5.6,4
20129,cad,5.95,2
20131,cad,5.42,6
20133,cad,5.78,6
20135,cad,5.85,4
20137,cad,5.7,3
20139,cad,5.77,9
20141,cad,5.74,5
20143,cad,5.75,6
20145,cad,5.45,4
20147,cad,5.59,7
20149,cad,5.36,9
20151,cad,5.42,6
20153,cad,5.77,3
20155,cad,6.2,13
20157,cad,5.49,8
20159,cad,5.88,8
20161,cad,4.7,4
20163,cad,5.58,6
20165,cad,5.76,7
20167,cad,5.5,5
20169,cad,5.32,6
20171,cad,5.5,1
20173,cad,5.25,19
20175,cad,6.8,2
20177,cad,5.0,5
20179,cad,5.5,2
20181,cad,5.4,2
20183,cad,5.52,4
20185,cad,5.92,5
20187,cad,6.15,2
20189,cad,6.25,2
20191,cad,5.48,9
20193,cad,5.5,3
20195,cad,5.4,2
20197,cad,5.14,7
20199,cad,5.4,2
20201,cad,5.57,9
20203,cad,5.3,1
20205,cad,6.33,6
20207,cad,6.88,4
20209,cad,5.8,2
21001,cad,6.8,1
21003,cad,6.7,1
21005,cad,5.9,1
21007,cad,6.59,7
21009,cad,7.3,4
21011,cad,7.27,3
21013,cad,8.55,2
21015,cad,5.27,10
21017,cad,6.55,2
21019,cad,6.88,4
21021,cad,5.95,2
21023,cad,6.4,2
21025,cad,8.0,1
21027,cad,6.8,3
21029,cad,5.89,9
21031,cad,6.83,3
21033,cad,6.45,2
21035,cad,5.9,3
21037,cad,5.54,16
21039,cad,7.15,2
21041,cad,7.42,5
21043,cad,7.0,2
21045,cad,6.8,1
21047,cad,6.36,7
21049,cad,6.7,1
21051,cad,8.3,2
21053,cad,8.3,1
21055,cad,6.63,3
21057,cad,7.45,2
21059,cad,6.05,4
21061,cad,6.7,1
21063,cad,7.4,1
21065,cad,7.5,2
21067,cad,5.7,1
21069,cad,6.53,3
21071,cad,7.84,8
21073,cad,5.7,1
21075,cad,7.67,3
21077,cad,6.7,3
21079,cad,6.9,1
21081,cad,6.6,2
21083,cad,6.47,9
21085,cad,7.37,3
21087,cad,7.0,2
21089,cad,6.18,8
21091,cad,6.0,2
21093,cad,6.33,6
21095,cad,8.21,12
21097,cad,7.1,2
21099,cad,7.2,4
21101,cad,6.08,4
21103,cad,6.5,4
21105,cad,6.95,2
21107,cad,6.68,9
21109,cad,7.75,2
21111,cad,4.74,78
21113,cad,6.0,3
21115,cad,6.8,1
21117,cad,5.63,18
21119,cad,7.25,2
21121,cad,8.47,3
21123,cad,6.43,3
21125,cad,7.45,2
21127,cad,6.9,1
21129,cad,9.1,1
21131,cad,8.1,1
21133,cad,7.85,8
21135,cad,7.6,2
21137,cad,7.1,3
21139,cad,6.64,5
21141,cad,6.4,4
21143,cad,6.3,2
21145,cad,6.2,5
21147,cad,8.37,3
21149,cad,6.18,5
21151,cad,6.6,2
21153,cad,8.0,1
21155,cad,7.02,4
21157,cad,6.12,4
21159,cad,7.0,2
21161,cad,6.23,3
21163,cad,5.9,2
21165,cad,7.2,1
21167,cad,5.83,3
21169,cad,7.5,2
21171,cad,7.47,3
21173,cad,6.8,3
21175,cad,7.35,2
21177,cad,7.0,7
21179,cad,5.88,6
21181,cad,7.8,1
21183,cad,6.86,7
21185,cad,4.84,8
21187,cad,6.6,3
21189,cad,6.8,1
21191,cad,6.45,2
21193,cad,7.22,4
21195,cad,7.49,8
21197,cad,6.95,2
21199,cad,7.38,4
21201,cad,7.0,1
21203,cad,7.37,3
21205,cad,7.33,3
21207,cad,6.95,2
21209,cad,5.97,3
21211,cad,5.85,2
21213,cad,6.2,1
21215,cad,5.6,1
21217,cad,6.3,1
21219,cad,7.28,4
21221,cad,5.95,2
21223,cad,6.45,2
21225,cad,6.92,5
21227,cad,5.67,6
21229,cad,6.13,3
21231,cad,7.7,1
21233,cad,7.01,7
21235,cad,7.48,4
21237,cad,8.5,2
21239,cad,5.35,2
22001,cad,6.91,9
22003,cad,6.28,5
22005,cad,5.8,4
22007,cad,6.89,7
22009,cad,6.87,12
22011,cad,6.4,5
22013,cad,6.96,9
22015,cad,5.9,6
22017,cad,6.36,11
22019,cad,5.74,12
22021,cad,7.05,4
22023,cad,6.6,2
22025,cad,6.62,4
22027,cad,7.78,4
22029,cad,7.11,7
22031,cad,6.36,10
22033,cad,5.21,14
22035,cad,8.2,1
22037,cad,6.12,5
22039,cad,7.42,6
22041,cad,7.12,4
22043,cad,6.77,7
22045,cad,6.45,4
22047,cad,6.41,8
22049,cad,6.4,7
22051,cad,6.04,21
22053,cad,6.13,7
22055,cad,5.58,6
22057,cad,6.38,14
22059,cad,6.7,4
22061,cad,5.98,6
22063,cad,5.91,9
22065,cad,6.77,3
22067,cad,7.24,5
22069,cad,6.56,11
22071,cad,5.7,1
22073,cad,6.83,10
22075,cad,7.6,8
22077,cad,6.28,5
22079,cad,6.34,11
22081,cad,7.12,4
22083,cad,7.08,4
22085,cad,6.36,9
22087,cad,6.7,5
22089,cad,5.76,12
22091,cad,6.45,2
22093,cad,6.54,13
22095,cad,6.13,6
22097,cad,7.09,11
22099,cad,6.36,7
22101,cad,6.62,10
22103,cad,5.44,10
22105,cad,7.23,9
22107,cad,8.17,3
22109,cad,7.1,9
22111,cad,6.48,5
22113,cad,6.52,5
22115,cad,6.24,8
22117,cad,7.42,4
22119,cad,7.34,11
22121,cad,5.48,4
22123,cad,6.85,4
22125,cad,5.1,1
22127,cad,6.24,7
23001,cad,6.02,5
23003,cad,6.36,14
23005,cad,4.91,21
23007,cad,5.57,3
23009,cad,5.31,7
23011,cad,5.54,10
23013,cad,5.17,3
23015,cad,5.16,5
23017,cad,6.04,7
23019,cad,5.92,12
23021,cad,6.55,4
23023,cad,5.18,4
23025,cad,6.81,8
23027,cad,5.8,4
23029,cad,6.48,5
23031,cad,4.96,15
24001,cad,5.74,39
24003,cad,4.54,30
24005,cad,4.8,31
24009,cad,4.72,12
24011,cad,5.89,10
24013,cad,4.61,8
24015,cad,5.21,8
24017,cad,4.89,11
24019,cad,5.3,12
24021,cad,4.41,24
24023,cad,5.69,15
24025,cad,4.78,14
24027,cad,3.92,8
24029,cad,5.05,11
24031,cad,3.84,54
24033,cad,4.58,77
24035,cad,4.91,9
24037,cad,5.13,9
24039,cad,6.17,10
24041,cad,4.73,6
24043,cad,4.92,47
24045,cad,5.32,17
24047,cad,5.13,11
24510,cad,5.6,1
25001,cad,4.52,38
25003,cad,5.06,9
25005,cad,5.11,14
25007,cad,5.0,1
25009,cad,4.58,24
25011,cad,4.95,8
25013,cad,5.16,14
25015,cad,4.86,10
25017,cad,4.22,35
25019,cad,4.4,3
25021,cad,4.08,18
25023,cad,4.58,27
25025,cad,5.35,4
25027,cad,4.81,33
26001,cad,5.68,4
26003,cad,5.65,2
26005,cad,5.44,9
26007,cad,5.85,2
26009,cad,5.34,8
26011,cad,6.32,6
26013,cad,6.43,3
26015,cad,5.31,8
26017,cad,5.68,4
26019,cad,5.34,10
26021,cad,5.7,21
26023,cad,6.28,4
26025,cad,6.17,10
26027,cad,5.72,5
26029,cad,5.32,10
26031,cad,6.17,3
26033,cad,6.25,2
26035,cad,6.6,2
26037,cad,4.93,10
26039,cad,5.7,1
26041,cad,6.03,3
26043,cad,5.5,4
26045,cad,5.49,10
26047,cad,5.64,12
26049,cad,5.79,16
26051,cad,6.6,2
26053,cad,6.3,5
26055,cad,5.52,5
26057,cad,5.92,6
26059,cad,6.49,9
26061,cad,6.02,9
26063,cad,5.76,12
26065,cad,4.9,10
26067,cad,5.68,9
26069,cad,6.28,6
26071,cad,6.08,6
26073,cad,5.84,7
26075,cad,5.48,12
26077,cad,5.15,13
26079,cad,6.28,5
26081,cad,5.19,18
26083,cad,5.5,3
26085,cad,7.2,2
26087,cad,5.79,10
26089,cad,4.7,10
26091,cad,5.48,13
26093,cad,5.22,4
26095,cad,6.4,1
26097,cad,6.55,2
26099,cad,5.68,13
26101,cad,5.7,13
26103,cad,5.58,12
26105,cad,6.14,5
26107,cad,6.08,6
26109,cad,5.92,5
26111,cad,6.0,2
26113,cad,5.9,3
26115,cad,5.51,15
26117,cad,6.02,9
26119,cad,6.1,3
26121,cad,5.62,12
26123,cad,6.18,4
26125,cad,4.7,39
26127,cad,6.25,6
26129,cad,7.06,5
26131,cad,5.85,2
26133,cad,6.27,6
26135,cad,6.5,1
26137,cad,6.2,2
26139,cad,5.04,9
26141,cad,5.8,5
26143,cad,6.55,4
26145,cad,5.63,15
26147,cad,5.7,9
26149,cad,5.92,8
26151,cad,5.97,13
26153,cad,6.8,1
26155,cad,5.51,12
26157,cad,5.92,11
26159,cad,6.04,10
26161,cad,4.4,7
26163,cad,5.84,31
26165,cad,6.16,8
27001,cad,5.73,6
27003,cad,4.86,18
27005,cad,5.8,7
27007,cad,7.2,11
27009,cad,4.78,5
27011,cad,5.2,5
27013,cad,4.8,11
27015,cad,4.92,6
27017,cad,5.38,12
27019,cad,4.38,10
27021,cad,5.68,12
27023,cad,5.24,5
27025,cad,4.99,10
27027,cad,4.77,10
27029,cad,6.04,5
27031,cad,4.9,2
27033,cad,5.45,6
27035,cad,5.12,17
27037,cad,4.37,19
27039,cad,4.77,6
27041,cad,4.91,10
27043,cad,5.37,10
27045,cad,5.18,13
27047,cad,5.27,13
27049,cad,4.9,7
27051,cad,5.27,7
27053,cad,4.06,40
27055,cad,5.03,6
27057,cad,5.42,5
27059,cad,4.95,2
27061,cad,5.74,18
27063,cad,5.08,5
27065,cad,5.45,4
27067,cad,4.92,11
27069,cad,5.16,5
27071,cad,5.52,6
27073,cad,5.1,5
27075,cad,5.05,4
27077,cad,5.35,2
27079,cad,4.87,6
27081,cad,5.18,5
27083,cad,5.03,10
27085,cad,5.09,9
27087,cad,7.5,5
27089,cad,5.05,10
27091,cad,5.18,9
27093,cad,5.16,7
27095,cad,5.97,7
27097,cad,5.24,11
27099,cad,5.18,13
27101,cad,5.06,8
27103,cad,4.82,4
27105,cad,5.2,10
27107,cad,5.3,7
27109,cad,4.47,6
27111,cad,5.14,18
27113,cad,5.0,3
27115,cad,5.72,12
27117,cad,5.24,7
27119,cad,5.25,13
27121,cad,4.93,6
27123,cad,4.38,14
27125,cad,5.28,4
27127,cad,5.28,11
27129,cad,5.31,10
27131,cad,4.83,6
27133,cad,5.23,7
27135,cad,5.0,4
27137,cad,5.44,27
27139,cad,4.48,6
27141,cad,4.6,5
27143,cad,5.01,7
27145,cad,4.97,26
27147,cad,5.1,3
27149,cad,4.88,4
27151,cad,5.32,6
27153,cad,5.64,8
27155,cad,5.3,4
27157,cad,4.9,8
27159,cad,5.58,4
27161,cad,5.25,4
27163,cad,4.43,25
27165,cad,5.56,7
27167,cad,4.95,4
27169,cad,4.96,12
27171,cad,4.69,14
27173,cad,5.26,7
28001,cad,7.13,3
28003,cad,6.6,5
28005,cad,6.95,2
28007,cad,7.25,4
28009,cad,6.7,3
28011,cad,8.05,14
28013,cad,7.15,6
28015,cad,6.17,3
28017,cad,6.82,4
28019,cad,6.45,2
28021,cad,7.3,2
28023,cad,6.44,5
28025,cad,6.9,1
28027,cad,7.67,7
28029,cad,6.7,4
28031,cad,6.87,3
28033,cad,5.43,7
28035,cad,6.2,3
28037,cad,6.3,3
28039,cad,6.4,1
28041,cad,6.05,2
28043,cad,6.1,3
28045,cad,5.8,5
28047,cad,6.22,9
28049,cad,5.71,8
28051,cad,8.51,7
28053,cad,8.48,4
28055,cad,8.5,1
28057,cad,6.03,3
28059,cad,5.8,14
28061,cad,6.65,4
28063,cad,7.8,1
28065,cad,7.2,2
28067,cad,6.6,5
28069,cad,8.1,2
28071,cad,6.03,3
28073,cad,6.12,4
28075,cad,5.9,7
28077,cad,6.43,3
28079,cad,7.72,5
28081,cad,5.91,7
28083,cad,7.37,6
28085,cad,6.2,2
28087,cad,5.63,6
28089,cad,5.24,5
28091,cad,7.8,2
28093,cad,6.67,3
28095,cad,6.06,7
28097,cad,6.7,3
28099,cad,8.73,3
28101,cad,7.04,5
28103,cad,7.47,3
28105,cad,6.5,3
28107,cad,7.1,5
28109,cad,6.8,4
28111,cad,7.13,3
28113,cad,7.15,4
28115,cad,6.54,5
28117,cad,7.13,3
28119,cad,7.84,5
28121,cad,5.59,9
28123,cad,7.73,3
28125,cad,7.7,3
28127,cad,6.95,4
28129,cad,6.52,5
28131,cad,7.2,1
28133,cad,7.24,7
28135,cad,8.6,5
28137,cad,6.6,2
28139,cad,6.92,5
28141,cad,6.88,6
28143,cad,6.52,4
28145,cad,6.2,3
28147,cad,7.0,1
28149,cad,6.7,2
28151,cad,6.9,5
28153,cad,6.63,3
28155,cad,6.67,3
28157,cad,7.5,1
28159,cad,6.3,2
28161,cad,6.2,4
28163,cad,6.83,3
29001,cad,6.08,4
29003,cad,5.63,7
29005,cad,5.78,4
29007,cad,6.14,7
29009,cad,6.61,12
29011,cad,6.42,6
29013,cad,6.1,8
29015,cad,6.57,3
29017,cad,7.05,4
29019,cad,5.2,8
29021,cad,6.18,6
29023,cad,6.82,5
29025,cad,6.51,7
29027,cad,5.58,6
29029,cad,5.68,4
29031,cad,5.59,8
29033,cad,6.04,7
29035,cad,6.3,5
29037,cad,5.52,16
29039,cad,6.67,3
29041,cad,6.06,5
29043,cad,5.59,8
29045,cad,6.47,7
29047,cad,5.49,17
29049,cad,5.45,4
29051,cad,5.21,7
29053,cad,5.74,7
29055,cad,7.1,4
29057,cad,6.92,5
29059,cad,6.87,3
29061,cad,6.55,8
29063,cad,5.86,5
29065,cad,7.5,1
29067,cad,6.9,1
29069,cad,7.76,9
29071,cad,5.88,11
29073,cad,5.82,5
29075,cad,6.14,5
29077,cad,5.57,6
29079,cad,6.29,8
29081,cad,6.77,7
29083,cad,6.32,8
29085,cad,6.72,5
29087,cad,5.97,6
29089,cad,5.97,3
29091,cad,6.92,6
29093,cad,6.93,6
29095,cad,5.15,11
29097,cad,6.02,21
29099,cad,5.71,22
29101,cad,5.84,7
29103,cad,6.48,6
29105,cad,6.6,3
29107,cad,5.8,14
29109,cad,6.76,8
29111,cad,6.52,6
29113,cad,5.91,9
29115,cad,5.78,6
29117,cad,5.91,7
29119,cad,7.33,6
