fips,indicator,value
21011,food_insecurity,18.6
21013,food_insecurity,21.9
21015,food_insecurity,7.9
21017,food_insecurity,12.6
21019,food_insecurity,16.0
21021,food_insecurity,13.4
21023,food_insecurity,14.4
21025,food_insecurity,24.5
21027,food_insecurity,14.7
21029,food_insecurity,10.4
21031,food_insecurity,14.8
21033,food_insecurity,15.5
21035,food_insecurity,14.3
21037,food_insecurity,10.7
21039,food_insecurity,12.3
21041,food_insecurity,16.1
21043,food_insecurity,18.4
21045,food_insecurity,17.3
21047,food_insecurity,15.4
21049,food_insecurity,13.9
21051,food_insecurity,23.5
21053,food_insecurity,15.9
21055,food_insecurity,13.3
21057,food_insecurity,14.7
21059,food_insecurity,13.0
21061,food_insecurity,15.8
21063,food_insecurity,20.8
21065,food_insecurity,20.2
21067,food_insecurity,11.4
21069,food_insecurity,16.3
21071,food_insecurity,20.8
21073,food_insecurity,12.4
21075,food_insecurity,17.1
21077,food_insecurity,12.4
21079,food_insecurity,11.4
21081,food_insecurity,12.7
21083,food_insecurity,14.4
21085,food_insecurity,17.6
21087,food_insecurity,17.3
21089,food_insecurity,15.1
21091,food_insecurity,12.3
21093,food_insecurity,11.9
21095,food_insecurity,25.4
21097,food_insecurity,13.8
21099,food_insecurity,16.1
21101,food_insecurity,15.1
21103,food_insecurity,14.1
21105,food_insecurity,14.4
21107,food_insecurity,15.7
21109,food_insecurity,21.9
21111,food_insecurity,11.5
21113,food_insecurity,11.3
21115,food_insecurity,18.4
21117,food_insecurity,10.8
21119,food_insecurity,22.2
21121,food_insecurity,20.6
21123,food_insecurity,14.1
21125,food_insecurity,16.4
21127,food_insecurity,18.5
21129,food_insecurity,21.8
21131,food_insecurity,22.9
21133,food_insecurity,22.6
21135,food_insecurity,19.6
21137,food_insecurity,15.4
21139,food_insecurity,14.0
21141,food_insecurity,13.2
21143,food_insecurity,13.6
21145,food_insecurity,12.9
21147,food_insecurity,20.2
21149,food_insecurity,12.5
21151,food_insecurity,13.5
21153,food_insecurity,25.1
21155,food_insecurity,16.2
21157,food_insecurity,11.0
21159,food_insecurity,18.8
21161,food_insecurity,14.7
21163,food_insecurity,12.3
21165,food_insecurity,17.5
21167,food_insecurity,12.8
21169,food_insecurity,16.8
21171,food_insecurity,16.8
21173,food_insecurity,15.8
21175,food_insecurity,16.8
21177,food_insecurity,14.9
21179,food_insecurity,10.0
21181,food_insecurity,17.3
21183,food_insecurity,13.5
21185,food_insecurity,5.4
21187,food_insecurity,13.6
21189,food_insecurity,21.7
21191,food_insecurity,13.8
21193,food_insecurity,18.1
21195,food_insecurity,19.2
21197,food_insecurity,17.3
21199,food_insecurity,16.7
21201,food_insecurity,16.7
21203,food_insecurity,16.4
21205,food_insecurity,17.4
21207,food_insecurity,16.6
21209,food_insecurity,10.0
21211,food_insecurity,9.1
21213,food_insecurity,12.1
21215,food_insecurity,8.6
21217,food_insecurity,14.9
21219,food_insecurity,14.1
21221,food_insecurity,14.0
21223,food_insecurity,14.7
21225,food_insecurity,14.4
21227,food_insecurity,12.9
21229,food_insecurity,12.5
21231,food_insecurity,16.1
21233,food_insecurity,16.8
21235,food_insecurity,17.2
21237,food_insecurity,25.9
21239,food_insecurity,9.9
22001,food_insecurity,17.3
22003,food_insecurity,14.7
22005,food_insecurity,9.5
22007,food_insecurity,16.4
22009,food_insecurity,18.2
22011,food_insecurity,13.6
22013,food_insecurity,19.2
22015,food_insecurity,13.1
22017,food_insecurity,16.0
22019,food_insecurity,14.2
22021,food_insecurity,16.1
22023,food_insecurity,10.2
22025,food_insecurity,16.2
22027,food_insecurity,19.2
22029,food_insecurity,17.9
22031,food_insecurity,15.5
22033,food_insecurity,12.9
22035,food_insecurity,25.9
22037,food_insecurity,11.4
22039,food_insecurity,20.8
22041,food_insecurity,18.0
22043,food_insecurity,13.7
22045,food_insecurity,16.6
22047,food_insecurity,14.2
22049,food_insecurity,16.0
22051,food_insecurity,13.9
22053,food_insecurity,15.5
22055,food_insecurity,12.9
22057,food_insecurity,14.1
22059,food_insecurity,12.4
22061,food_insecurity,16.6
22063,food_insecurity,10.9
22065,food_insecurity,20.6
22067,food_insecurity,17.6
22069,food_insecurity,16.5
22071,food_insecurity,17.3
22073,food_insecurity,15.7
22075,food_insecurity,13.8
22077,food_insecurity,16.8
22079,food_insecurity,14.4
22081,food_insecurity,16.8
22083,food_insecurity,17.9
22085,food_insecurity,15.5
22087,food_insecurity,17.4
22089,food_insecurity,10.5
22091,food_insecurity,17.5
22093,food_insecurity,11.9
22095,food_insecurity,12.4
22097,food_insecurity,15.8
22099,food_insecurity,13.5
22101,food_insecurity,16.6
22103,food_insecurity,11.6
22105,food_insecurity,16.3
22107,food_insecurity,18.0
22109,food_insecurity,15.0
22111,food_insecurity,14.6
22113,food_insecurity,14.6
22115,food_insecurity,15.6
22117,food_insecurity,17.7
22119,food_insecurity,17.6
22121,food_insecurity,11.7
22123,food_insecurity,16.0
22125,food_insecurity,9.3
22127,food_insecurity,14.9
23001,food_insecurity,12.0
23003,food_insecurity,13.5
23005,food_insecurity,9.2
23007,food_insecurity,11.2
23009,food_insecurity,10.5
23011,food_insecurity,11.6
23013,food_insecurity,9.9
23015,food_insecurity,10.7
23017,food_insecurity,12.7
23019,food_insecurity,12.2
23021,food_insecurity,15.2
23023,food_insecurity,9.5
23025,food_insecurity,15.5
23027,food_insecurity,11.2
23029,food_insecurity,15.0
23031,food_insecurity,9.5
24001,food_insecurity,15.6
24003,food_insecurity,8.3
24005,food_insecurity,10.3
24009,food_insecurity,7.2
24011,food_insecurity,12.2
24013,food_insecurity,8.5
24015,food_insecurity,11.1
24017,food_insecurity,7.2
24019,food_insecurity,14.0
24021,food_insecurity,8.9
24023,food_insecurity,13.2
24025,food_insecurity,8.9
24027,food_insecurity,7.3
24029,food_insecurity,12.0
24031,food_insecurity,8.3
24033,food_insecurity,8.1
24035,food_insecurity,8.9
24037,food_insecurity,9.6
24039,food_insecurity,14.8
24041,food_insecurity,10.8
24043,food_insecurity,13.2
24045,food_insecurity,13.2
24047,food_insecurity,13.7
24510,food_insecurity,15.5
25001,food_insecurity,8.6
25003,food_insecurity,10.3
25005,food_insecurity,11.0
25007,food_insecurity,8.2
25009,food_insecurity,9.4
25011,food_insecurity,9.9
25013,food_insecurity,12.2
25015,food_insecurity,8.1
25017,food_insecurity,7.2
25019,food_insecurity,7.8
25021,food_insecurity,7.0
25023,food_insecurity,7.5
25025,food_insecurity,12.2
25027,food_insecurity,9.1
26001,food_insecurity,16.3
26003,food_insecurity,14.2
26005,food_insecurity,9.6
26007,food_insecurity,14.5
26009,food_insecurity,12.6
26011,food_insecurity,15.8
26013,food_insecurity,15.5
26015,food_insecurity,10.1
26017,food_insecurity,14.6
26019,food_insecurity,12.1
26021,food_insecurity,14.0
26023,food_insecurity,13.6
26025,food_insecurity,14.9
26027,food_insecurity,13.0
26029,food_insecurity,12.6
26031,food_insecurity,16.7
26033,food_insecurity,15.4
26035,food_insecurity,19.3
26037,food_insecurity,9.2
26039,food_insecurity,16.2
26041,food_insecurity,14.5
26043,food_insecurity,11.9
26045,food_insecurity,11.4
26047,food_insecurity,13.0
26049,food_insecurity,16.1
26051,food_insecurity,15.4
26053,food_insecurity,14.0
26055,food_insecurity,11.8
26057,food_insecurity,13.7
26059,food_insecurity,14.1
26061,food_insecurity,13.4
26063,food_insecurity,13.2
26065,food_insecurity,13.3
26067,food_insecurity,11.3
26069,food_insecurity,16.0
26071,food_insecurity,14.4
26073,food_insecurity,15.5
26075,food_insecurity,13.0
26077,food_insecurity,12.0
26079,food_insecurity,15.9
26081,food_insecurity,10.8
26083,food_insecurity,10.8
26085,food_insecurity,17.9
26087,food_insecurity,13.3
26089,food_insecurity,9.4
26091,food_insecurity,12.4
26093,food_insecurity,9.4
26095,food_insecurity,15.4
26097,food_insecurity,17.6
26099,food_insecurity,13.3
26101,food_insecurity,13.5
26103,food_insecurity,13.4
26105,food_insecurity,14.5
26107,food_insecurity,15.1
26109,food_insecurity,12.1
26111,food_insecurity,11.4
26113,food_insecurity,14.2
26115,food_insecurity,12.4
26117,food_insecurity,13.6
26119,food_insecurity,17.8
26121,food_insecurity,14.1
26123,food_insecurity,14.4
26125,food_insecurity,10.7
26127,food_insecurity,13.8
26129,food_insecurity,17.0
26131,food_insecurity,15.5
26133,food_insecurity,14.9
26135,food_insecurity,16.2
26137,food_insecurity,14.5
26139,food_insecurity,8.7
26141,food_insecurity,15.0
26143,food_insecurity,18.1
26145,food_insecurity,14.9
26147,food_insecurity,14.9
26149,food_insecurity,14.1
26151,food_insecurity,15.1
26153,food_insecurity,15.6
26155,food_insecurity,13.2
26157,food_insecurity,14.6
26159,food_insecurity,13.0
26161,food_insecurity,10.4
26163,food_insecurity,17.6
26165,food_insecurity,14.5
27001,food_insecurity,10.9
27003,food_insecurity,5.4
27005,food_insecurity,8.5
27007,food_insecurity,11.4
27009,food_insecurity,8.1
27011,food_insecurity,8.9
27013,food_insecurity,8.4
27015,food_insecurity,6.2
27017,food_insecurity,8.9
27019,food_insecurity,3.6
27021,food_insecurity,10.8
27023,food_insecurity,8.3
27025,food_insecurity,6.1
27027,food_insecurity,7.7
27029,food_insecurity,12.2
27031,food_insecurity,9.6
27033,food_insecurity,8.3
27035,food_insecurity,9.0
27037,food_insecurity,5.4
27039,food_insecurity,4.5
27041,food_insecurity,6.9
27043,food_insecurity,8.4
27045,food_insecurity,6.9
27047,food_insecurity,7.6
27049,food_insecurity,7.0
27051,food_insecurity,7.9
27053,food_insecurity,7.5
27055,food_insecurity,6.0
27057,food_insecurity,9.2
27059,food_insecurity,7.0
27061,food_insecurity,10.5
27063,food_insecurity,6.0
27065,food_insecurity,9.3
27067,food_insecurity,6.8
27069,food_insecurity,8.0
27071,food_insecurity,10.5
27073,food_insecurity,7.2
27075,food_insecurity,8.2
27077,food_insecurity,7.2
27079,food_insecurity,6.9
27081,food_insecurity,7.7
27083,food_insecurity,7.8
27085,food_insecurity,6.8
27087,food_insecurity,16.1
27089,food_insecurity,6.8
27091,food_insecurity,9.5
27093,food_insecurity,6.1
27095,food_insecurity,10.3
27097,food_insecurity,8.6
27099,food_insecurity,8.4
27101,food_insecurity,6.5
27103,food_insecurity,6.9
27105,food_insecurity,6.6
27107,food_insecurity,7.7
27109,food_insecurity,6.1
27111,food_insecurity,7.3
27113,food_insecurity,8.3
27115,food_insecurity,10.3
27117,food_insecurity,7.4
27119,food_insecurity,8.7
27121,food_insecurity,7.1
27123,food_insecurity,9.5
27125,food_insecurity,8.0
27127,food_insecurity,7.2
27129,food_insecurity,7.3
27131,food_insecurity,6.4
27133,food_insecurity,6.4
27135,food_insecurity,6.7
27137,food_insecurity,10.0
27139,food_insecurity,4.4
27141,food_insecurity,5.1
27143,food_insecurity,6.3
27145,food_insecurity,7.9
27147,food_insecurity,6.3
27149,food_insecurity,6.3
27151,food_insecurity,9.0
27153,food_insecurity,8.6
27155,food_insecurity,7.9
27157,food_insecurity,6.8
27159,food_insecurity,11.3
27161,food_insecurity,7.0
27163,food_insecurity,4.4
27165,food_insecurity,7.4
27167,food_insecurity,7.3
27169,food_insecurity,7.1
27171,food_insecurity,4.8
27173,food_insecurity,7.0
28001,food_insecurity,21.9
28003,food_insecurity,17.5
28005,food_insecurity,21.7
28007,food_insecurity,19.0
28009,food_insecurity,16.2
28011,food_insecurity,20.6
28013,food_insecurity,18.2
28015,food_insecurity,15.1
28017,food_insecurity,18.6
28019,food_insecurity,16.7
28021,food_insecurity,22.2
28023,food_insecurity,17.9
28025,food_insecurity,17.6
28027,food_insecurity,23.3
28029,food_insecurity,15.7
28031,food_insecurity,18.1
28033,food_insecurity,11.3
28035,food_insecurity,20.0
28037,food_insecurity,18.0
28039,food_insecurity,18.4
28041,food_insecurity,17.1
28043,food_insecurity,18.1
28045,food_insecurity,15.3
28047,food_insecurity,18.2
28049,food_insecurity,15.8
28051,food_insecurity,27.6
28053,food_insecurity,25.4
28055,food_insecurity,23.1
28057,food_insecurity,14.6
28059,food_insecurity,16.8
28061,food_insecurity,16.5
28063,food_insecurity,21.0
28065,food_insecurity,16.9
28067,food_insecurity,17.2
28069,food_insecurity,19.4
28071,food_insecurity,14.7
28073,food_insecurity,15.3
28075,food_insecurity,17.9
28077,food_insecurity,18.0
28079,food_insecurity,19.5
28081,food_insecurity,14.8
28083,food_insecurity,20.0
28085,food_insecurity,17.2
28087,food_insecurity,16.0
28089,food_insecurity,11.4
28091,food_insecurity,19.3
28093,food_insecurity,16.4
28095,food_insecurity,16.2
28097,food_insecurity,19.6
28099,food_insecurity,19.7
28101,food_insecurity,17.9
28103,food_insecurity,20.5
28105,food_insecurity,17.0
28107,food_insecurity,17.5
28109,food_insecurity,16.1
28111,food_insecurity,19.0
28113,food_insecurity,21.1
28115,food_insecurity,16.3
28117,food_insecurity,18.2
28119,food_insecurity,22.3
28121,food_insecurity,11.3
28123,food_insecurity,17.9
28125,food_insecurity,19.1
28127,food_insecurity,15.8
28129,food_insecurity,14.9
28131,food_insecurity,17.3
28133,food_insecurity,21.0
28135,food_insecurity,18.0
28137,food_insecurity,14.9
28139,food_insecurity,19.2
28141,food_insecurity,19.0
28143,food_insecurity,23.0
28145,food_insecurity,14.9
28147,food_insecurity,16.9
28149,food_insecurity,17.4
28151,food_insecurity,22.9
28153,food_insecurity,17.8
28155,food_insecurity,17.7
28157,food_insecurity,21.7
28159,food_insecurity,18.4
28161,food_insecurity,16.9
28163,food_insecurity,22.6
29001,food_insecurity,13.5
29003,food_insecurity,9.4
29005,food_insecurity,11.9
29007,food_insecurity,13.8
29009,food_insecurity,14.5
29011,food_insecurity,16.4
29013,food_insecurity,13.7
29015,food_insecurity,16.7
29017,food_insecurity,14.2
29019,food_insecurity,11.5
29021,food_insecurity,13.4
29023,food_insecurity,18.1
29025,food_insecurity,13.3
29027,food_insecurity,10.3
29029,food_insecurity,13.6
29031,food_insecurity,12.1
29033,food_insecurity,12.4
29035,food_insecurity,16.8
29037,food_insecurity,9.9
29039,food_insecurity,15.4
29041,food_insecurity,12.0
29043,food_insecurity,10.7
29045,food_insecurity,12.6
29047,food_insecurity,10.0
29049,food_insecurity,11.0
29051,food_insecurity,9.7
29053,food_insecurity,12.1
29055,food_insecurity,16.0
29057,food_insecurity,13.9
29059,food_insecurity,15.9
29061,food_insecurity,11.0
29063,food_insecurity,10.3
29065,food_insecurity,15.4
29067,food_insecurity,15.1
29069,food_insecurity,18.0
29071,food_insecurity,11.2
29073,food_insecurity,11.7
29075,food_insecurity,12.4
29077,food_insecurity,13.5
29079,food_insecurity,13.9
29081,food_insecurity,15.9
29083,food_insecurity,15.4
29085,food_insecurity,13.7
29087,food_insecurity,11.1
29089,food_insecurity,10.0
29091,food_insecurity,18.3
29093,food_insecurity,18.3
29095,food_insecurity,12.3
29097,food_insecurity,14.4
29099,food_insecurity,10.7
29101,food_insecurity,11.5
29103,food_insecurity,12.7
29105,food_insecurity,15.3
29107,food_insecurity,11.8
29109,food_insecurity,14.5
29111,food_insecurity,13.7
29113,food_insecurity,11.5
29115,food_insecurity,13.2
29117,food_insecurity,11.6
29119,food_insecurity,13.6
29121,food_insecurity,12.5
29123,food_insecurity,15.3
29125,food_insecurity,14.2
29127,food_insecurity,13.9
29129,food_insecurity,11.1
29131,food_insecurity,13.6
29133,food_insecurity,17.6
29135,food_insecurity,10.4
29137,food_insecurity,13.3
29139,food_insecurity,13.3
29141,food_insecurity,15.5
29143,food_insecurity,16.3
29145,food_insecurity,12.5
29147,food_insecurity,12.1
29149,food_insecurity,19.7
29151,food_insecurity,8.1
29153,food_insecurity,18.8
29155,food_insecurity,21.5
29157,food_insecurity,10.9
29159,food_insecurity,14.0
29161,food_insecurity,14.6
29163,food_insecurity,13.3
29165,food_insecurity,8.9
29167,food_insecurity,13.4
29169,food_insecurity,13.8
29171,food_insecurity,11.6
29173,food_insecurity,11.3
29175,food_insecurity,13.8
29177,food_insecurity,11.6
29179,food_insecurity,16.2
29181,food_insecurity,19.4
29183,food_insecurity,7.5
29185,food_insecurity,15.2
29186,food_insecurity,10.6
29187,food_insecurity,15.6
29189,food_insecurity,9.8
29195,food_insecurity,12.8
29197,food_insecurity,14.2
29199,food_insecurity,10.4
29201,food_insecurity,14.8
29203,food_insecurity,19.9
29205,food_insecurity,12.7
29207,food_insecurity,16.2
29209,food_insecurity,14.4
29211,food_insecurity,11.2
29213,food_insecurity,17.8
29215,food_insecurity,17.2
29217,food_insecurity,13.2
29219,food_insecurity,11.8
29221,food_insecurity,17.6
29223,food_insecurity,20.2
29225,food_insecurity,12.8
29227,food_insecurity,12.8
29229,food_insecurity,16.9
29510,food_insecurity,15.8
30001,food_insecurity,9.7
30003,food_insecurity,14.8
30005,food_insecurity,17.1
30007,food_insecurity,7.9
30009,food_insecurity,9.0
30011,food_insecurity,8.9
30013,food_insecurity,10.0
30015,food_insecurity,9.0
30017,food_insecurity,9.9
30019,food_insecurity,6.3
30021,food_insecurity,9.7
30023,food_insecurity,14.9
30025,food_insecurity,8.5
30027,food_insecurity,10.5
30029,food_insecurity,9.0
30031,food_insecurity,6.8
30033,food_insecurity,5.4
30035,food_insecurity,17.2
30037,food_insecurity,10.3
30039,food_insecurity,10.3
30041,food_insecurity,10.7
30043,food_insecurity,6.3
30045,food_insecurity,10.5
30047,food_insecurity,11.6
30049,food_insecurity,7.6
30051,food_insecurity,12.9
30053,food_insecurity,14.5
30055,food_insecurity,4.5
30057,food_insecurity,7.2
30059,food_insecurity,9.1
30061,food_insecurity,14.3
30063,food_insecurity,9.5
30065,food_insecurity,9.7
30067,food_insecurity,9.2
30069,food_insecurity,7.3
30071,food_insecurity,8.7
30073,food_insecurity,11.4
30075,food_insecurity,8.4
30077,food_insecurity,10.9
30079,food_insecurity,10.7
30081,food_insecurity,10.0
30083,food_insecurity,8.0
30085,food_insecurity,15.4
30087,food_insecurity,11.7
30089,food_insecurity,12.9
30091,food_insecurity,8.3
30093,food_insecurity,11.6
30095,food_insecurity,6.0
30097,food_insecurity,5.9
30099,food_insecurity,9.3
30101,food_insecurity,9.7
30103,food_insecurity,10.1
30105,food_insecurity,9.6
30107,food_insecurity,12.6
30109,food_insecurity,7.7
30111,food_insecurity,7.7
31001,food_insecurity,11.2
31003,food_insecurity,10.3
31005,food_insecurity,13.3
31007,food_insecurity,7.9
31009,food_insecurity,9.9
31011,food_insecurity,8.5
31013,food_insecurity,11.4
31015,food_insecurity,10.4
31017,food_insecurity,9.6
31019,food_insecurity,10.3
31021,food_insecurity,11.7
31023,food_insecurity,9.4
31025,food_insecurity,8.7
31027,food_insecurity,8.0
31029,food_insecurity,8.5
31031,food_insecurity,10.7
31033,food_insecurity,12.1
31035,food_insecurity,9.4
31037,food_insecurity,8.0
31039,food_insecurity,7.9
31041,food_insecurity,11.5
31043,food_insecurity,10.3
31045,food_insecurity,9.8
31047,food_insecurity,9.8
31049,food_insecurity,10.3
31051,food_insecurity,9.4
31053,food_insecurity,10.9
31055,food_insecurity,10.5
31057,food_insecurity,10.0
31059,food_insecurity,9.0
31061,food_insecurity,13.0
31063,food_insecurity,11.3
